编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
33,,天猫,点我对话,网盛灯保姆旗舰店,网盛灯保姆旗舰店,4000123863,4000123863,4000123863,,https://shop113598260.taobao.com/,,,河南省郑州市,小家电,100.00%,4.88,-1.72%,4.86,-0.81%,4.88,0.00%,,,,,,,,,,
34,,天猫,点我对话,nathome旗舰店,nathome旗舰店,021-62537263,021-62537263,,,https://shop66418531.taobao.com/,,,上海,小家电,100.00%,4.92,27.53%,4.92,48.40%,4.91,48.60%,,,,,,,,,,
35,,天猫,点我对话,比硕数码专营店,比硕数码专营店,021-59891037,021-59891037,,,https://shop68904931.taobao.com/,,,上海,小家电,,4.92,34.19%,4.89,32.02%,4.89,32.41%,,,,,,,,,,
36,,天猫,点我对话,双天轮车品专营店,双天轮车品专营店,13656185720,13656185720,,,https://shop104991825.taobao.com/,,,江苏省无锡市,小家电,,4.86,0.00%,4.83,0.00%,4.81,0.00%,,,,,,,,,,
37,,天猫,点我对话,持家家居专营店,持家家居专营店,18930545909,18930545909,18930545909,,https://shop102498656.taobao.com/,,,上海,小家电,100.00%,4.92,34.96%,4.9,38.86%,4.89,32.93%,,,,,,,,,,
38,,天猫,点我对话,万创旗舰店,万创旗舰店,021-58479582,021-58479582,,,https://shop118851040.taobao.com/,,,上海,小家电,,4.92,33.01%,4.91,41.77%,4.9,39.43%,,,,,,,,,,
39,,天猫,点我对话,木子家灯饰,智善旗舰店,76087769769,,,,https://shop113727559.taobao.com,,,江苏南京,小家电,100.00%,4.92,12.62%,4.87,5.09%,4.87,0.00%,,,,,,,,,,
40,,天猫,点我对话,johnson81830,靓声,,13922477434,,,https://shop72154420.taobao.com,,,,小家电,100.00%,4.85,-0.71%,4.81,-0.56%,4.86,14.80%,,,,,,,,,,
41,,天猫,点我对话,tcl胤美专卖店,tcl胤美专卖店,021-61140687,,,,https://shop100457165.taobao.com,,,上海,小家电,,4.95,46.50%,4.89,21.82%,4.9,23.89%,,,,,,,,,,
42,,天猫,点我对话,格盾旗舰店,格盾旗舰店,18038738720,,,,https://shop110453695.taobao.com,,,广东深圳,小家电,,4.92,33.73%,4.9,39.22%,4.89,34.81%,,,,,,,,,,
43,,天猫,点我对话,草柳人家旗舰店,草柳人家旗舰店,0539-7777503,,,,https://shop71843810.taobao.com,,,山东临沂,小家电,100.00%,4.95,50.59%,4.93,51.21%,4.93,52.19%,,,,,,,,,,
44,,天猫,点我对话,oralb欧乐b官方旗舰店,OralB欧乐B官方旗舰店,010-59547588,,,,https://shop127469985.taobao.com,,,上海,小家电,100.00%,4.9,18.76%,4.87,26.94%,4.87,27.64%,,,,,,,,,,
45,,天猫,点我对话,碧水源旗舰店,碧水源旗舰店,4000200051,4000200051,,,https://shop70164765.taobao.com/,,,北京,小家电,,4.91,24.43%,4.89,29.96%,4.9,38.72%,,,,,,,,,,
46,,天猫,点我对话,midea美的尊信专卖店,midea美的尊信专卖店,18681352228,18681352228,,,https://shop108440647.taobao.com/,,,四川省成都市,小家电,100.00%,4.86,-0.59%,4.83,0.00%,4.84,3.37%,,,,,,,,,,
47,,天猫,点我对话,ddung冬己旗舰店,ddung冬己旗舰店,13318064655,13318064655,13318064655,,https://shop143967421.taobao.com/,,,广东省汕头市,小家电,100.00%,4.85,-0.67%,4.88,19.71%,4.88,20.74%,,,,,,,,,,
48,,天猫,点我对话,袁先生旗舰店,袁先生旗舰店,4008000808,4008000808,4008000808-807095,,https://shop108611549.taobao.com/,,,江西省赣州市,小家电,100.00%,4.92,36.10%,4.89,31.26%,4.88,27.87%,,,,,,,,,,
49,,天猫,点我对话,beyerdynamic旗舰店,beyerdynamic旗舰店,020-39388088,020-39388088,,,https://shop107414583.taobao.com/,,,广东广州,小家电,,4.86,-0.52%,4.85,6.64%,4.86,16.99%,,,,,,,,,,
50,,天猫,点我对话,华帝成都专卖店,华帝成都专卖店,023-63002362,023-63002362,,,https://shop100006691.taobao.com/,,,四川成都,小家电,,4.93,19.16%,4.88,10.83%,4.89,19.40%,,,,,,,,,,
51,,天猫,点我对话,佳昕电器专营店,佳昕电器专营店,,0755-82664433,,,https://shop152778155.taobao.com/,,,广东省深圳市,小家电,100.00%,4.93,27.22%,4.88,10.46%,4.89,20.40%,,,,,,,,,,
52,,天猫,点我对话,博西华电器专营店,博西华电器专营店,4008251919,4008251919,,,https://shop114149468.taobao.com/,,,江苏南京,小家电,,4.95,43.27%,4.93,45.57%,4.91,30.19%,,,,,,,,,,
53,,天猫,点我对话,aqara旗舰店,aqara旗舰店,400-9907930,400-9907930,,,https://shop375248688.taobao.com/,,,广东广州,小家电,,4.9,7.81%,4.88,17.35%,4.88,19.30%,,,,,,,,,,
54,,天猫,点我对话,康宝恒通信诺专卖店,康宝恒通信诺专卖店,010-52886474,010-52886474,010-52886474,,https://shop60060027.taobao.com/,,,北京,小家电,,4.95,46.28%,4.92,38.20%,4.9,26.85%,,,,,,,,,,
55,,天猫,点我对话,新动力家居专营店,新动力家居专营店,15728013722,15728013722,,,https://shop68548996.taobao.com/,,,浙江宁波,小家电,,4.92,27.20%,4.86,0.77%,4.83,0.00%,,,,,,,,,,
56,,天猫,点我对话,登元办公专营店,登元办公专营店,021-67676808,021-67676808,,,https://shop104572177.taobao.com/,,,上海,小家电,,4.96,62.49%,4.93,59.64%,4.94,61.73%,,,,,,,,,,
57,,天猫,点我对话,ch灯具旗舰店,ch灯具旗舰店,0760-88759013,0760-88759013,,,https://shop103353740.taobao.com/,,,北京,小家电,100.00%,4.98,78.73%,4.96,73.94%,4.96,74.66%,,,,,,,,,,
58,,天猫,点我对话,飞彩旗舰店,飞彩旗舰店,18010513833,18010513833,,,https://shop57301560.taobao.com/,,,四川成都,小家电,,4.92,28.48%,4.9,30.20%,4.89,27.44%,,,,,,,,,,
59,,天猫,点我对话,0爱瑞儿0,饰橱耗材家居胶水材料批发,,,18146637712,,https://shop57993747.taobao.com,,,上海,小家电,100.00%,4.89,6.31%,4.83,0.00%,4.82,0.00%,,,,,,,,,,
60,,天猫,点我对话,tv精品购物批发,电视网络购物,,17706661060,,,https://shop34004308.taobao.com,,,浙江杭州,小家电,100.00%,4.93,18.53%,4.86,0.00%,4.86,0.00%,,,,,,,,,,
61,,天猫,点我对话,韩电旗舰店,韩电旗舰店,4008866191,,,,https://shop70793702.taobao.com,,,浙江宁波,小家电,,4.87,-0.77%,4.8,-1.26%,4.73,-2.80%,,,,,,,,,,
62,,天猫,点我对话,华联电器专营店,华联电器专营店,0574-62621526,,,,https://shop100170672.taobao.com,,,浙江宁波,小家电,,4.87,-0.80%,4.82,-0.99%,4.79,-1.67%,,,,,,,,,,
63,,天猫,点我对话,伊莉莎旗舰店,伊莉莎旗舰店,0592-6019969,,,,https://shop105224245.taobao.com,,,福建省厦门市,小家电,,4.93,43.58%,4.91,31.10%,4.92,36.36%,,,,,,,,,,
64,,天猫,点我对话,长帝旗舰店,长帝旗舰店,0757-28381785,,,,https://shop61154158.taobao.com,,,广东佛山,小家电,,4.89,2.57%,4.87,17.48%,4.86,17.55%,,,,,,,,,,
65,,天猫,点我对话,睿思梵数码专营店,睿思梵数码专营店,17154839117,,,,https://shop113493085.taobao.com,,,广东深圳,小家电,,4.93,42.42%,4.93,58.85%,4.92,54.94%,,,,,,,,,,
66,,天猫,点我对话,长虹安卓专卖店,长虹安卓专卖店,0571-88172929,,,,https://shop68734154.taobao.com,,,浙江杭州,小家电,,4.95,40.51%,4.87,5.20%,4.88,7.09%,,,,,,,,,,
67,,天猫,点我对话,茜菲娅旗舰店,茜菲娅旗舰店,13560229027,,,,https://shop107408583.taobao.com,,,广东省广州市,小家电,100.00%,4.92,30.40%,4.9,32.41%,4.88,24.64%,,,,,,,,,,
68,,天猫,点我对话,somic硕美科百正百行专卖,somic硕美科百正百行专卖,18607142381,18607142381,,,https://shop116245005.taobao.com/,,,湖北省武汉市,小家电,100.00%,4.91,25.07%,4.94,60.63%,4.93,55.24%,,,,,,,,,,
69,,天猫,点我对话,jxdjxd003,特惠明工具五金,,13706125807,,,https://shop103207788.taobao.com/,,,浙江杭州,小家电,100.00%,4.9,9.47%,4.86,0.00%,4.85,1.44%,,,,,,,,,,
70,,天猫,点我对话,捷赛旗舰店,捷赛旗舰店,4000007736,4000007736,,,https://shop65107010.taobao.com/,,,北京,小家电,,4.92,27.85%,4.89,31.35%,4.89,34.45%,,,,,,,,,,
71,,天猫,点我对话,菲尚电器专营店,菲尚电器专营店,0760-85333750,0760-85333750,,,https://shop67227399.taobao.com/,,,广东中山,小家电,,4.93,36.52%,4.88,27.62%,4.87,20.89%,,,,,,,,,,
72,,天猫,点我对话,金火把官方旗舰店,金火把官方旗舰店,4006607566,4006607566,,,https://shop59238208.taobao.com/,,,浙江杭州,小家电,,4.93,25.74%,4.87,4.07%,4.86,0.00%,,,,,,,,,,
73,,天猫,点我对话,谋远数码专营店,谋远数码专营店,025-83611444,025-83611444,,,https://shop67817461.taobao.com/,,,江苏南京,小家电,100.00%,4.92,30.87%,4.88,26.30%,4.88,30.82%,,,,,,,,,,
74,,天猫,点我对话,orvibo欧瑞博旗舰店,orvibo欧瑞博旗舰店,0755-83256376,0755-83256376,,,https://shop110120134.taobao.com/,,,广东省深圳市,小家电,100.00%,4.93,33.44%,4.92,43.81%,4.91,40.79%,,,,,,,,,,
75,,天猫,点我对话,立挺旗舰店,立挺旗舰店,15870666660,15870666660,,,https://shop100313744.taobao.com/,,,江西南昌,小家电,,4.94,47.66%,4.9,38.71%,4.9,37.81%,,,,,,,,,,
76,,天猫,点我对话,安枫旗舰店,安枫旗舰店,13065998818,13065998818,,,https://shop115192127.taobao.com/,,,浙江省金华市,小家电,,4.91,22.47%,4.86,14.70%,4.86,13.41%,,,,,,,,,,
77,,天猫,点我对话,薛万驷,威品保险柜,010-83553817,18310622055,,,https://shop60174991.taobao.com/,,,,小家电,100.00%,4.97,77.56%,4.96,74.95%,4.96,73.44%,,,,,,,,,,
78,,天猫,点我对话,杰瑞朗电器专营店,杰瑞朗电器专营店,18664575992,18664575992,,,https://shop108372859.taobao.com/,,,广东省深圳市,小家电,,4.89,6.87%,4.84,0.00%,4.82,0.00%,,,,,,,,,,
79,,天猫,点我对话,宫衣领绣旗舰店,宫衣领绣旗舰店,027-83835035,027-83835035,027-83835035,,https://shop70517999.taobao.com/,,,北京,小家电,,4.83,-0.82%,4.77,-1.13%,4.78,-0.87%,,,,,,,,,,
80,,天猫,点我对话,gundamcici,i 电影 i 生活,,18567900591,,,,,,浙江杭州,小家电,100.00%,4.92,27.96%,4.9,20.38%,4.91,25.30%,,,,,,,,,,
81,,天猫,点我对话,艾利信电器专营店,艾利信电器专营店,0532-83184351,,,,https://shop184458012.taobao.com,,,四川成都,小家电,,4.85,-1.16%,4.81,-1.20%,4.8,-1.38%,,,,,,,,,,
82,,天猫,点我对话,深圳亿淘电器专营店,深圳亿淘电器专营店,0755-33137959,,,,https://shop112788311.taobao.com,,,广东省深圳市,小家电,,4.93,17.62%,4.88,11.36%,4.88,7.62%,,,,,,,,,,
83,,天猫,点我对话,名友旗舰店,名友旗舰店,0757-23621366,,,,https://shop69656538.taobao.com,,,广东佛山,小家电,,4.9,15.03%,4.9,36.39%,4.89,36.83%,,,,,,,,,,
84,,天猫,点我对话,skg西亨专卖店,skg西亨专卖店,0757-29811111,,,,https://shop72097752.taobao.com,,,广东佛山,小家电,,4.95,60.20%,4.94,66.90%,4.94,65.56%,,,,,,,,,,
85,,天猫,点我对话,淘宝大学旗舰店,淘宝大学旗舰店,0571-88511588,,,,https://shop102130684.taobao.com,,,浙江杭州,小家电,,4.93,43.14%,4.93,45.96%,4.93,47.10%,,,,,,,,,,
86,,天猫,点我对话,haier海尔尚沃专卖店,haier海尔尚沃专卖店,010-58463533,010-58463533,,,https://shop140978314.taobao.com/,,,山东青岛,小家电,100.00%,4.95,45.15%,4.91,35.35%,4.92,40.27%,,,,,,,,,,
87,,天猫,点我对话,迅豪电器专营店,迅豪电器专营店,15320139287,15320139287,,,https://shop71822909.taobao.com/,,,天津,小家电,100.00%,4.9,0.00%,4.84,-0.56%,4.84,-0.54%,,,,,,,,,,
88,,天猫,点我对话,格兰仕官方旗舰店,格兰仕官方旗舰店,4008300333,4008300333,,,https://shop57302002.taobao.com/,,,广东中山,小家电,100.00%,4.86,-0.60%,4.82,0.00%,4.82,0.00%,,,,,,,,,,
89,,天猫,点我对话,天际旗舰店,天际旗舰店,0754-88118888,0754-88118888,,,https://shop60593791.taobao.com/,,,广东汕头,小家电,,4.9,15.16%,4.87,20.18%,4.87,23.88%,,,,,,,,,,
90,,天猫,点我对话,飞羽久圣专卖店,飞羽久圣专卖店,13803187684,13803187684,,,https://shop123433492.taobao.com/,,,河北石家庄,小家电,100.00%,4.9,0.00%,4.87,4.33%,4.9,22.44%,,,,,,,,,,
91,,天猫,点我对话,赐福堂电器专营店,赐福堂电器专营店,4008057168,4008057168,null,,https://shop112012118.taobao.com/,,,河南郑州,小家电,,4.94,28.64%,4.87,6.10%,4.89,14.22%,,,,,,,,,,
92,,天猫,点我对话,信兴家居旗舰店,信兴家居旗舰店,15356916771,15356916771,,,https://shop65158953.taobao.com/,,,江苏扬州,小家电,,4.84,-0.83%,4.84,0.00%,4.85,1.44%,,,,,,,,,,
93,,天猫,点我对话,broadlink旗舰店,broadlink旗舰店,4000900955,4000900955,,,https://shop116225441.taobao.com/,,,浙江杭州,小家电,100.00%,4.85,-0.88%,4.83,-0.62%,4.82,-0.54%,,,,,,,,,,
94,,天猫,点我对话,雷卡纳蒂灯具旗舰店,雷卡纳蒂灯具旗舰店,15800605819,15800605819,,,https://shop72030524.taobao.com/,,,广东中山,小家电,,4.99,86.78%,4.98,82.99%,4.97,81.98%,,,,,,,,,,
95,,天猫,点我对话,法斯特家居专营店,法斯特家居专营店,15867594725,15867594725,,,https://shop62256896.taobao.com/,,,浙江宁波,小家电,100.00%,4.92,29.81%,4.88,18.48%,4.86,10.83%,,,,,,,,,,
96,,天猫,点我对话,法莱恩旗舰店,法莱恩旗舰店,18202729438,18202729438,,,https://shop115849988.taobao.com/,,,广东深圳,小家电,,4.88,3.34%,4.84,0.00%,4.83,0.00%,,,,,,,,,,
97,,天猫,点我对话,林海博旗舰店,林海博旗舰店,15897666536,15897666536,,,https://shop69362134.taobao.com/,,,上海,小家电,,4.88,3.33%,4.83,0.00%,4.82,0.00%,,,,,,,,,,
98,,天猫,点我对话,遥蓝旗舰店,遥蓝旗舰店,0755-86638361,0755-86638361,,,https://shop110429905.taobao.com/,,,广东省深圳市,小家电,100.00%,4.9,15.86%,4.87,15.68%,4.88,23.84%,,,,,,,,,,
99,,天猫,点我对话,tb_1850848,和谐医疗,15503209219,15503209219,,,https://shop69423041.taobao.com,,,广东广州,小家电,100.00%,4.92,30.00%,4.91,41.45%,4.9,36.94%,,,,,,,,,,
100,,天猫,点我对话,bobogujia,云创空间,,,13728665697,,https://shop226169186.taobao.com,,,,小家电,100.00%,4.96,53.52%,4.92,43.38%,4.92,38.61%,,,,,,,,,,
101,,天猫,点我对话,地平线电器专营店,地平线电器专营店,13065688287,,,,https://shop70255506.taobao.com,,,浙江宁波,小家电,,4.91,0.99%,4.86,0.00%,4.83,-0.67%,,,,,,,,,,
102,,天猫,点我对话,佛伦凯特旗舰店,佛伦凯特旗舰店,4008000808,,,,https://shop100024976.taobao.com,,,广东省佛山市,小家电,100.00%,4.92,23.22%,4.93,48.88%,4.89,26.12%,,,,,,,,,,
103,,天猫,点我对话,安心购数码专营店,安心购数码专营店,13302961984,13302961984,,,https://shop112957430.taobao.com/,,,广东省深圳市,小家电,,4.93,37.74%,4.89,31.85%,4.9,39.25%,,,,,,,,,,
104,,天猫,点我对话,九阳中卓鼎专卖店,九阳中卓鼎专卖店,17728352107,17728352107,,,https://shop103307724.taobao.com/,,,北京,小家电,,4.91,21.17%,4.87,20.87%,4.87,24.84%,,,,,,,,,,
105,,天猫,点我对话,竺凡母婴专营店,竺凡母婴专营店,13376610003,13376610003,,,https://shop110066998.taobao.com/,,,浙江省金华市,小家电,,4.92,30.98%,4.9,33.46%,4.9,33.18%,,,,,,,,,,
106,,天猫,点我对话,绘家旗舰店,绘家旗舰店,0571-82175762,0571-82175762,,,https://shop101679663.taobao.com/,,,浙江杭州,小家电,,4.9,7.41%,4.85,0.00%,4.85,0.50%,,,,,,,,,,
107,,二金,点我对话,7号店批发,7号店玩具批发,,15356928992,,,https://shop107163799.taobao.com,,,,小家电,98.70%,4.7,-2.09%,4.77,-1.39%,4.78,-1.12%,,,,,,,,,,
108,,二金,点我对话,平静隔音,汽车公园车品店,010-52499158,13501336118,,,https://shop33488308.taobao.com,,,,小家电,99.61%,4.83,13.89%,4.86,13.52%,4.85,6.18%,,,,,,,,,,
109,,二冠,点我对话,似痛非痛,半毛钱礼品批发商贸,,15361337977,,,https://shop109386185.taobao.com,,,福建泉州,小家电,,4.94,67.31%,4.94,62.77%,4.95,67.81%,,,,,,,,,,
110,,三冠,点我对话,在天地之间觅得一方安详,佛缘阁,13760695592,13760695592,,,https://shop217546532.taobao.com,,,,小家电,98.93%,4.83,-0.51%,4.86,0.00%,4.85,0.00%,,,,,,,,,,
111,,二冠,点我对话,arwei,捷新智能家居,75588854288,13302919888,,,https://shop63306129.taobao.com,,,,小家电,99.59%,4.81,0.00%,4.83,0.00%,4.86,10.51%,,,,,,,,,,
112,,二冠,点我对话,xiwen86,中联智能家居,,18902256289,,,https://shop33754850.taobao.com,,,广东广州,小家电,99.39%,4.89,19.71%,4.9,19.12%,4.89,17.50%,,,,,,,,,,
113,,五冠,点我对话,小傻仔_,在校购苹果手机耳机数据线原装正品,,18923608005,,,https://shop57742064.taobao.com,,,北京,小家电,99.83%,4.88,33.51%,4.9,36.83%,4.9,36.07%,,,,,,,,,,
114,,三冠,点我对话,修房屋找一修,一修房屋快修官方网店,4009922191,,,,https://shop117275342.taobao.com,,,四川成都,小家电,99.87%,4.87,17.10%,4.88,9.37%,4.89,16.79%,,,,,,,,,,
115,,二冠,点我对话,幸福地铁线,幸福地铁线,021-68367526,,,,https://shop57602939.taobao.com,,,上海,小家电,99.74%,4.9,46.59%,4.92,46.92%,4.91,46.90%,,,,,,,,,,
116,,3皇冠,点我对话,夜店beautiful_girl,出口木制玩具,,,13957063502,,https://shop70444080.taobao.com,,,,小家电,99.29%,4.98,87.40%,4.98,88.05%,4.98,89.58%,,,,,,,,,,
117,,一冠,点我对话,18661079398nsx,精品木制玩具放心店,,15990434111,15990434111,,https://shop112915364.taobao.com,,,江苏无锡,小家电,99.78%,4.92,60.69%,4.94,64.42%,4.95,68.57%,,,,,,,,,,
118,,四冠,点我对话,mission1,七月数码商城,,13777297771,,,https://shop114919721.taobao.com,,,,小家电,99.86%,4.86,5.56%,4.89,7.13%,4.89,11.33%,,,,,,,,,,
119,,2皇冠,点我对话,晸亿五金机电,晸亿五金机电批发与零售,,13507937078,,,https://shop407560169.taobao.com,,,,小家电,99.32%,4.8,0.00%,4.81,-0.54%,4.77,-1.48%,,,,,,,,,,
120,,三冠,点我对话,永兴家居1990,永兴家居厂家批发,,,13776760552,,https://shop70902339.taobao.com,,,河南开封,小家电,99.00%,4.73,-1.66%,4.77,-1.42%,4.76,-1.43%,,,,,,,,,,
121,,2皇冠,点我对话,h494523222,明昇标配,17706793950,18258985332,,,https://shop104587184.taobao.com,,,,小家电,99.52%,4.8,0.00%,4.82,0.00%,4.81,0.00%,,,,,,,,,,
122,,3皇冠,点我对话,驰乐张,67电器,,,null,,https://shop116474945.taobao.com,,,,小家电,99.56%,4.76,-0.94%,4.79,-0.95%,4.76,-1.49%,,,,,,,,,,
123,,三冠,点我对话,孙海浪13370288129,团购批发直销网,,13370288129,,,https://shop59965706.taobao.com,,,上海,小家电,98.53%,4.78,-0.81%,4.77,-1.56%,4.76,-1.61%,,,,,,,,,,
