编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
43,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao艺高品正"，"点我对话"),艺高品正,鲁绣居家床品大观园,,,13021646248,,https://shop71305487.taobao.com,187,4,山东省威海市,床上四件套,99.8%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
44,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaowss420"，"点我对话"),wss420,鑫乐收藏,,13910123246,13910123246,,https://shop69829334.taobao.com,226,15,北京市,床上四件套,99.5%,4.98947分,92.58%,4.96842分,73.01%,4.94737分,55.32%,,,,,,,,,,
45,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淘客在网络"，"点我对话"),淘客在网络,惠鑫家居百货,,,15837927834,,https://shop65612840.taobao.com,38,151,河南省洛阳市,床上四件套,98%,4.83481分,11.96%,4.87034分,17.13%,4.86323分,9.95%,,,,,,,,,,
46,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao黄古林工厂自营店"，"点我对话"),黄古林工厂自营店,黄古林官方企业店,,0574-56801857,,,https://shop151366312.taobao.com,112,3117,,床上四件套,99.3%,4.90209,47.82%,4.92884,54.52%,4.92628分,51.46%,,,,,,,,,,
47,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao趣天鹅工厂店"，"点我对话"),趣天鹅工厂店,小孩快跑官方店,,13761407939,,,https://shop267164101.taobao.com,39,456,上海市,床上四件套,100%,4.89681,45.01%,4.92653,53.04%,4.92545分,50.92%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao科潮数码专营店"，"点我对话"),科潮数码专营店,科潮数码专营店,,,,15327336426,https://shop102350781.taobao.com,59,942,湖北省， 武汉市,床上四件套,100%,4.8657分,0%,4.82116分,0%,4.83652分,0%,,,,,,,,,,
49,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao顺行天下888"，"点我对话"),顺行天下888,奥德雅汽车用品,,18656862116,18949096410,18949096410,https://shop101785714.taobao.com,33,40,安徽省阜阳市,床上四件套,99.3%,4.97297分,85.85%,4.97297分,83.44%,4.96525分,78.52%,,,,,,,,,,
50,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao百诚鞋贸2008"，"点我对话"),百诚鞋贸2008,新源百货 居家家日用品,18015113060,,13295209035,13295209035,https://shop36633249.taobao.com,266,123,江苏省淮安市,床上四件套,98.4%,4.80929分,0.10%,4.85086分,4.68%,4.8533分,3.41%,,,,,,,,,,
51,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao车外饰专家"，"点我对话"),车外饰专家,佛山市酷改汽车用品有限公司,,0757-22256701,13727371952,13727371952,https://shop.taobao.com,123,48,广东省佛山市,床上四件套,98.6%,4.84211,17.37%,4.875,23.40%,4.84868分,6.47%,,,,,,,,,,
52,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao彩色孕迹o"，"点我对话"),彩色孕迹o,彩色孕迹,,15913117171,15915710001,15915710001,https://shop.taobao.com,211,4374,广东省广州市,床上四件套,99.4%,4.88401,38.27%,4.91313,44.35%,4.92414分,48.62%,,,,,,,,,,
53,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaohaifeng102481"，"点我对话"),haifeng102481,奈斯特盾服饰,,,18576254627,13544892936,https://shop68787122.taobao.com,18,23,广东省东莞市,床上四件套,98.4%,4.70093分,-1.95%,4.78505分,-1.03%,4.80374分,-0.77%,,,,,,,,,,
54,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao童衣阁宝宝"，"点我对话"),童衣阁宝宝,福娃童装旗枧店,,,17732805851,17732805851,https://shop.taobao.com,418,3459,河北省石家庄市,床上四件套,98.6%,4.5501,-5.44%,4.62974,-4.42%,4.66043分,-3.96%,,,,,,,,,,
55,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao冰影蝶舞9377"，"点我对话"),冰影蝶舞9377,勇哥美国正品代购,,,,19890536689,https://shop191844397.taobao.com,52,7,福建省福州市,床上四件套,100%,4.85805分,17.89%,4.84848分,0.12%,4.81818分,-0.76%,,,,,,,,,,
56,,二心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotb434524451"，"点我对话"),tb434524451,妩媚小丫情趣内衣爱爱屋,,,,15073821841,https://shop247956963.taobao.com,55,12,湖南省娄底市,床上四件套,100%,4.9分,38.54%,4.9分,25.88%,4.9分,24.70%,,,,,,,,,,
57,,二钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaonyp382350784"，"点我对话"),nyp382350784,MoilyNiu专属定制,,,18857311366,18857311366,https://shop62747996.taobao.com,4,0,浙江省嘉兴市,床上四件套,98.4%,,,,,,,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao领盛汽车用品专营店"，"点我对话"),领盛汽车用品专营店,领盛汽车用品专营店,,,,18058978899,https://shop105224839.taobao.com,171,180,浙江， 衢州,床上四件套,100%,4.86215分,0%,4.76402分,1.78%,4.77804分,1.58%,,,,,,,,,,
59,,二钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaonkjnkjnkj"，"点我对话"),nkjnkjnkj,俊祥童车,,,,13864411440,https://shop530216119.taobao.com,10,61,山东省淄博市,床上四件套,100%,4.94545分,70.97%,4.94545分,65.05%,4.94091分,59.98%,,,,,,,,,,
60,,三心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小花i仙子"，"点我对话"),小花i仙子,顺意家具品牌店,,,,18174086885,https://shop554628459.taobao.com,12,1,江西省赣州市,床上四件套,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
61,,五心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao延庆摩托车城"，"点我对话"),延庆摩托车城,北京延庆摩托车城,,13910258258,,,https://shop339454615.taobao.com,39,1,北京市,床上四件套,100%,5.0,100.00%,4.85714,12.45%,4.83333分,0.10%,,,,,,,,,,
62,,五心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoxinshshop"，"点我对话"),xinshshop,文忠艺雕,,,,13107660826,https://shop36492231.taobao.com,105,3,福建省福州市,床上四件套,98.4%,5.0分,100.00%,5.0分,100.00%,4.625分,-5.54%,,,,,,,,,,
63,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoliuzhishen520"，"点我对话"),liuzhishen520,乾山楼翡翠,,,,15766890623,https://shop110762640.taobao.com,626,27,广东省揭阳市,床上四件套,99.9%,4.88679分,38.82%,4.9434分,62.14%,4.90566分,33.97%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao早道甜数码专营店"，"点我对话"),早道甜数码专营店,早道甜数码专营店,,,,18938096848,https://shop110996948.taobao.com,165,1415,广东省， 深圳市,床上四件套,100%,4.81431分,1.46%,4.72948分,2.36%,4.76845分,1.65%,,,,,,,,,,
65,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaofeifei1ac"，"点我对话"),feifei1ac,玉心缘佛像厂,,,18757006196,18757006196,https://shop109673073.taobao.com,520,1,浙江省衢州市,床上四件套,99.5%,4.94444分,60.82%,5.0分,100.00%,4.94444分,52.83%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卓筝家具旗舰店"，"点我对话"),卓筝家具旗舰店,卓筝家具旗舰店,,,,13702607083,https://shop114833245.taobao.com,35,208,广东， 广州,床上四件套,100%,4.88966分,0%,4.88103分,7.82%,4.84138分,0.63%,,,,,,,,,,
67,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao熊元苹"，"点我对话"),熊元苹,洪兴大自然,,18576519426,13318359809,13318359809,https://shop104007554.taobao.com,16,80,广东省佛山市,床上四件套,99.3%,4.8162分,2.18%,4.86293分,12.19%,4.89097分,26.16%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao全友家私友成通达专卖店"，"点我对话"),全友家私友成通达专卖店,全友家私友成通达专卖店,,,,4008800315,https://shop104972738.taobao.com,535,1419,四川， 成都,床上四件套,经济大众,4.84533分,1.13%,4.816分,1.13%,4.80733分,1.33%,,,,,,,,,,
69,,二心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao多言殇"，"点我对话"),多言殇,雅曼莎阁,,,,15815261807,https://shop334560687.taobao.com,7,1,广东省汕头市,床上四件套,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
70,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozcj3030607"，"点我对话"),zcj3030607,hellowho复古小清新发饰店,,,15088250848,15088250848,https://shop59694771.taobao.com,1582,2329,浙江省金华市,床上四件套,99.6%,4.82355分,4.64%,4.87429分,15.90%,4.87467分,12.28%,,,,,,,,,,
71,,四心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao王梦娜王鹏"，"点我对话"),王梦娜王鹏,天策木业,,,,15830687841,https://shop418309256.taobao.com,6,18,河北省石家庄市,床上四件套,100%,5.0分,100.00%,5.0分,100.00%,4.99057分,90.89%,,,,,,,,,,
72,,二心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao有间衫铺"，"点我对话"),有间衫铺,有间衫铺,,,,13316629652,https://shop250944725.taobao.com,2,0,广东省东莞市,床上四件套,100%,4.5分,-6.08%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
73,,二心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao佳芙丽人"，"点我对话"),佳芙丽人,佳芙丽人,,,,18772618862,https://shop190463040.taobao.com,0,0,湖北省荆州市,床上四件套,100%,4.88889分,45.95%,5.0分,100.00%,4.88889分,30.17%,,,,,,,,,,
74,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao普丰五金"，"点我对话"),普丰五金,普丰五金,,,13326718177,,https://shop116579854.taobao.com,44,4,广东省佛山市,床上四件套,99.4%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao若比邻服饰专营店"，"点我对话"),若比邻服饰专营店,若比邻服饰专营店,,,,15372061863,https://shop60430289.taobao.com,265,196,浙江省， 杭州市,床上四件套,100%,4.90158分,22.43%,4.84204分,6.39%,4.8627分,14.19%,,,,,,,,,,
76,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoyclong998"，"点我对话"),yclong998,yclong998,,,,17759993526,https://shop343963669.taobao.com,2368,5,福建省泉州市,床上四件套,100%,4.92958,65.74%,4.92958,57.36%,4.92958分,55.74%,,,,,,,,,,
77,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao白蔷微"，"点我对话"),白蔷微,北京美特家具,,010-87885866,,,https://shop35773102.taobao.com,8,3,,床上四件套,99.6%,4.69231分,-3.93%,4.84615分,-1.07%,5.0分,100.00%,,,,,,,,,,
78,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaopaul7812"，"点我对话"),paul7812,诚信店山东店,,,,13153971217,https://shop35103264.taobao.com,49,19,山东省临沂市,床上四件套,98.8%,4.80769分,-0.52%,4.88462分,18.53%,4.86538分,2.75%,,,,,,,,,,
79,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雅丽坊318"，"点我对话"),雅丽坊318,雅丽坊服饰品牌店,,,13417113318,13417113318,https://shop102423939.taobao.com,139,97,广东省汕头市,床上四件套,99.6%,4.7445分,-1.04%,4.80223分,-0.67%,4.80585分,-0.72%,,,,,,,,,,
80,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao六六模型"，"点我对话"),六六模型,六六遥控模型,,,,18029560897,https://shop102536020.taobao.com,222,53,广东省汕头市,床上四件套,98.7%,4.89091分,41.94%,4.90909分,41.76%,4.9分,32.27%,,,,,,,,,,
81,,二钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao米胤mine"，"点我对话"),米胤mine,米胤 MINE,,15868120539,18368156215,18368156215,https://shop162306283.taobao.com,30,10,浙江省杭州市,床上四件套,100%,4.94231分,50.06%,4.94231分,42.99%,4.94231分,44.29%,,,,,,,,,,
82,,二心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao晴天的彩虹，"，"点我对话"),晴天的彩虹，,百家兴店铺,,,,17165173409,https://shop264458686.taobao.com,5760,7,江苏省淮安市,床上四件套,100%,4.53333分,-7.19%,4.46667分,-8.82%,4.46667分,-8.78%,,,,,,,,,,
83,,一心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoliuxian19800519"，"点我对话"),liuxian19800519,梦晶依然,,,,13857111468,https://shop169149004.taobao.com,50,0,浙江省杭州市,床上四件套,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
84,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao友情人天涯"，"点我对话"),友情人天涯,华骏建筑机械批发总汇18925917779,,18925917779,0757-81271015,,https://shop57783386.taobao.com,214,25,广东省佛山市,床上四件套,99.7%,4.88636,1.64%,4.88636,0.25%,4.77273分,-2.53%,,,,,,,,,,
85,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao竭诚头盔锁具雨具"，"点我对话"),竭诚头盔锁具雨具,竭诚头盔锁具雨具,,0551-62118069,18255193881,,https://shop103118234.taobao.com,69,114,安徽省合肥市,床上四件套,97.5%,4.67692分,-3.11%,4.75385分,-2.07%,4.8分,-1.14%,,,,,,,,,,
86,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoswatch_girl"，"点我对话"),swatch_girl,丫丫家居服,,024-25823151,13889884408,13889884408,https://shop34211187.taobao.com,182,20,辽宁省沈阳市,床上四件套,99.1%,4.78169分,0.27%,4.87324分,23.25%,4.90141分,38.04%,,,,,,,,,,
87,,二钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美自然化妆品总汇"，"点我对话"),美自然化妆品总汇,美自然化妆品总汇,,,,15279461172,https://shop173510170.taobao.com,137,62,江西省抚州市,床上四件套,100%,4.79245分,0.47%,4.81132分,-0.75%,4.83019分,0.45%,,,,,,,,,,
