编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
22,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomjmajirc玛迹旗舰店"，"点我对话"),mjmajirc玛迹旗舰店,mjmajirc玛迹旗舰店,,,,18967722987,https://shop352905568.taobao.com,2502,1523,浙江省温州市,暖宝宝,小朋友,4.80087分,1.83%,4.7263分,2.71%,4.76728分,2.03%,,,,,,,,,,
23,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao誊威母婴专营店"，"点我对话"),誊威母婴专营店,誊威母婴专营店,18759412126,,,,https://shop113175979.taobao.com,233,2610,福建， 泉州,暖宝宝,100%,4.86625分,0%,4.84493分,0%,4.87917分,9.88%,,,,,,,,,,
24,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao飞旺旗舰店"，"点我对话"),飞旺旗舰店,飞旺旗舰店,15197016788,,,,https://shop160092516.taobao.com,48,6534,湖南， 岳阳,暖宝宝,麻辣款,4.84534分,9.95%,4.81565分,6.81%,4.816分,4.73%,,,,,,,,,,
25,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao百美电器专营店"，"点我对话"),百美电器专营店,百美电器专营店,,,,15962404040,https://shop69165404.taobao.com,30,694,广东， 深圳,暖宝宝,100%,4.87131分,0%,4.82657分,0%,4.84426分,0%,,,,,,,,,,
26,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao秀亚母婴专营店"，"点我对话"),秀亚母婴专营店,秀亚母婴专营店,,,,13360015218,https://shop102504701.taobao.com,121,3920,广东省， 广州市,暖宝宝,简约,4.88347分,0%,4.85792分,0%,4.86467分,0%,,,,,,,,,,
27,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao意思达玩具专营店"，"点我对话"),意思达玩具专营店,意思达玩具专营店,,,,13563950221,https://shop100798584.taobao.com,72,2952,上海,暖宝宝,小朋友,4.87636分,0%,4.86385分,3.97%,4.87815分,9.07%,,,,,,,,,,
28,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao适之宝旗舰店"，"点我对话"),适之宝旗舰店,适之宝旗舰店,,,,15165423292,https://shop60505722.taobao.com,65,728,山东， 青岛,暖宝宝,100%,4.91285分,25.84%,4.88913分,28.03%,4.88196分,20.54%,,,,,,,,,,
29,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淘策母婴专营店"，"点我对话"),淘策母婴专营店,淘策母婴专营店,15336548965,,,15306583157,https://shop105724035.taobao.com,22,809,浙江， 杭州,暖宝宝,小朋友,4.9059分,14.10%,4.9035分,31.94%,4.90302分,27.63%,,,,,,,,,,
30,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao艺铭天下旗舰店"，"点我对话"),艺铭天下旗舰店,艺铭天下旗舰店,,,,15715085557,https://shop71539570.taobao.com,1936,2029,福建， 莆田,暖宝宝,幸福家居,4.93622分,35.73%,4.92049分,38.15%,4.90838分,27.88%,,,,,,,,,,
31,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosoulor小能人优源专卖店"，"点我对话"),soulor小能人优源专卖店,soulor小能人优源专卖店,,,,18024815544,https://shop120364086.taobao.com,23,1132,广东， 深圳,暖宝宝,100%,4.94542分,53.51%,4.91184分,40.97%,4.91296分,39.73%,,,,,,,,,,
32,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美婴美旗舰店"，"点我对话"),美婴美旗舰店,优婴美旗舰店,,,,15373997793,https://shop116333455.taobao.com,37,913,河北省石家庄市,暖宝宝,小朋友,4.93343分,39.24%,4.90949分,36.18%,4.91334分,35.37%,,,,,,,,,,
33,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoansjer旗舰店"，"点我对话"),ansjer旗舰店,ansjer安防旗舰店,,,,13702576876,https://shop233208309.taobao.com,19,7,广东省珠海市,暖宝宝,安防,4.79775分,2.10%,4.76404分,2.20%,4.75281分,2.47%,,,,,,,,,,
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao西果家居专营店"，"点我对话"),西果家居专营店,西果家居专营店,,,,13816390165,https://shop112452689.taobao.com,20,1105,上海， 上海市,暖宝宝,100%,4.87181分,0.59%,4.84892分,0%,4.85154分,0%,,,,,,,,,,
35,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao依尔婴母婴专营店"，"点我对话"),依尔婴母婴专营店,依尔婴母婴专营店,,,,15159990600,https://shop110683091.taobao.com,106,2929,福建省， 南平市,暖宝宝,超萌卡通,4.88398分,0%,4.8447分,0%,4.8553分,0%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宝斯奇旗舰店"，"点我对话"),宝斯奇旗舰店,宝斯奇旗舰店,,,,15968763352,https://shop112433322.taobao.com,4,1665,浙江省， 温州市,暖宝宝,100%,4.86059分,0%,4.78762分,0.79%,4.81205分,0%,,,,,,,,,,
37,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao皇家慕王旗舰店"，"点我对话"),皇家慕王旗舰店,皇家慕王旗舰店,13613329886,,,,https://shop112928584.taobao.com/,13,79,河北省， 保定市,暖宝宝,红色系,4.91193分,30.70%,4.82955分,0%,4.83239分,0%,,,,,,,,,,
38,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao湖羊旗舰店"，"点我对话"),湖羊旗舰店,湖羊旗舰店,0572-3080169,,,18957266567,https://shop59044694.taobao.com,200,6766,浙江， 湖州,暖宝宝,100%,4.87949分,0%,4.85275分,5.52%,4.85257分,2.17%,,,,,,,,,,
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诺贝熊母婴旗舰店"，"点我对话"),诺贝熊母婴旗舰店,诺贝熊母婴旗舰店,,,,18029553439,https://shop105948572.taobao.com,139,21146,广东省， 汕头市,暖宝宝,纯棉款,4.85922分,0.64%,4.80335分,1.13%,4.80888分,1.17%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaolittlefreddie小皮旗舰店"，"点我对话"),littlefreddie小皮旗舰店,littlefreddie小皮旗舰店,,,,13640905203,https://shop140487072.taobao.com,88,52344,广东， 深圳,暖宝宝,美味健康,4.94718分,51.78%,4.9292分,50.06%,4.93248分,49.61%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao米多多母婴专营店"，"点我对话"),米多多母婴专营店,米多多母婴专营店,,,,13405659989,https://shop105780937.taobao.com,426,52928,江苏， 无锡,暖宝宝,小宝宝,4.89449分,3.69%,4.86877分,7.44%,4.86986分,2.88%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝乐母婴专营店"，"点我对话"),贝乐母婴专营店,贝乐母婴专营店,,,,18755375975,https://shop67645351.taobao.com,386,13969,浙江， 金华,暖宝宝,先抢再说,4.85827分,0.66%,4.81067分,0.98%,4.82177分,0.91%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝萌母婴专营"，"点我对话"),贝萌母婴专营,贝萌母婴专营,,,,13905761396,https://shop105261659.taobao.com,135,65608,浙江省， 台州市,暖宝宝,小朋友,4.87275分,0%,4.822分,0.75%,4.83203分,0.70%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao粉蓝小屋旗舰店"，"点我对话"),粉蓝小屋旗舰店,粉蓝小屋旗舰店,,,,18767290088,https://shop114166508.taobao.com,155,466,浙江省， 杭州市,暖宝宝,100%,4.89572分,4.83%,4.86446分,4.43%,4.87274分,5.09%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爰爰鼠童装旗舰店"，"点我对话"),爰爰鼠童装旗舰店,爰爰鼠童装旗舰店,,,,13981168688,https://shop113123273.taobao.com,241,1856,江苏， 苏州,暖宝宝,女宝宝,4.92517分,31.71%,4.90389分,32.24%,4.91456分,36.28%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoastroboy旗舰店"，"点我对话"),astroboy旗舰店,astroboy旗舰店,,,,18317092013,https://shop110889782.taobao.com,66,234,上海， 上海市,暖宝宝,100%,4.8774分,0%,4.8774分,17.92%,4.89663分,28.42%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao丽岳电器专营店"，"点我对话"),丽岳电器专营店,丽岳电器专营店,,,,15925634225,https://shop111655080.taobao.com,80,78,浙江省， 杭州市,暖宝宝,100%,4.88172分,0%,4.69892分,3.00%,4.66667分,3.77%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao弗贝思母婴专营店"，"点我对话"),弗贝思母婴专营店,弗贝思母婴专营店,,,,17757052253,https://shop105842622.taobao.com,25,221,浙江省， 宁波市,暖宝宝,小宝宝,4.85379分,0.75%,4.86643分,5.82%,4.8935分,20.57%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雨之梦昕朗程专卖店"，"点我对话"),雨之梦昕朗程专卖店,雨之梦昕朗程专卖店,,,,17734560731,https://shop309659409.taobao.com,62,525,河北省石家庄市,暖宝宝,加厚款,4.86626分,0%,4.82481分,0%,4.83745分,0%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小猪猪泽品专卖店"，"点我对话"),小猪猪泽品专卖店,小猪猪泽品专卖店,,,,18868088177,https://shop67601725.taobao.com,22,33,浙江， 衢州,暖宝宝,精致日常,4.8375分,1.29%,4.8625分,0%,4.8375分,0.73%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaovop沃尔堡旗舰店"，"点我对话"),vop沃尔堡旗舰店,vop沃尔堡旗舰店,,,,13932826793,https://shop155832972.taobao.com,19,78,河北省衡水市,暖宝宝,日常家用,4.97823分,78.06%,4.95976分,68.70%,4.9624分,70.40%,,,,,,,,,,
52,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao飞毛腿飞"，"点我对话"),飞毛腿飞,飞毛腿吉飞专卖店,,,,18031736679,https://shop149727885.taobao.com,28,190,福建省， 福州市,暖宝宝,100%,4.94009分,47.49%,4.86406分,12.78%,4.83641分,0%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao迪宝乐旗舰店"，"点我对话"),迪宝乐旗舰店,迪宝乐旗舰店,,,,13828458869,https://shop69686511.taobao.com,117,1063,广东， 广州,暖宝宝,电子积木,4.95325分,57.33%,4.91896分,42.86%,4.91325分,35.30%,,,,,,,,,,
54,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao天辰世纪数码专营店"，"点我对话"),天辰世纪数码专营店,天辰世纪数码专营店,,,,13986290576,https://shop68454460.taobao.com,62,415,湖北， 武汉,暖宝宝,100%,4.94198分,49.15%,4.9025分,37.44%,4.91056分,40.65%,,,,,,,,,,
55,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao邦博汽车配件专营店"，"点我对话"),邦博汽车配件专营店,邦博汽车配件专营店,,,,15057233086,https://shop251250428.taobao.com,9996,591,浙江省台州市,暖宝宝,100%,4.76558分,2.40%,4.64074分,4.33%,4.67778分,3.66%,,,,,,,,,,
56,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao达灵熊旗舰店"，"点我对话"),达灵熊旗舰店,达灵熊旗舰店,,,,17751118389,https://shop117609919.taobao.com,165,361,江苏省， 苏州市,暖宝宝,公主风,4.96417分,67.30%,4.961分,72.50%,4.96009分,70.23%,,,,,,,,,,
57,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao童豚旗舰店"，"点我对话"),童豚旗舰店,童豚旗舰店,18021407526,,,18021407526,https://shop117727700.taobao.com,22,27,江苏， 南京,暖宝宝,100%,4.85333分,0.76%,4.81667分,0.85%,4.84333分,0%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao青丰服饰专营店"，"点我对话"),青丰服饰专营店,青丰服饰专营店,13736955060,,,,https://shop104676237.taobao.com,48,22501,浙江省， 温州市,暖宝宝,纯棉款,4.89962分,8.39%,4.83403分,0.50%,4.84086分,0.52%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贤煜母婴专营店"，"点我对话"),贤煜母婴专营店,贤煜母婴专营店,,,,15001701094,https://shop114414287.taobao.com,80,1389,上海， 上海市,暖宝宝,100%,4.90355分,11.97%,4.88816分,21.15%,4.8879分,16.39%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝视特旗舰店"，"点我对话"),贝视特旗舰店,贝视特旗舰店,,,,18749305050,https://shop105979977.taobao.com,29,1333,广东， 深圳,暖宝宝,100%,4.8954分,8.33%,4.86958分,16.32%,4.87322分,15.87%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐巴士旗舰店"，"点我对话"),乐巴士旗舰店,乐巴士旗舰店,,,,13362857363,https://shop103367365.taobao.com,14,255,浙江省， 宁波市,暖宝宝,小朋友,4.89307分,2.41%,4.90495分,32.98%,4.92079分,40.92%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao拾贝壳旗舰店"，"点我对话"),拾贝壳旗舰店,拾贝壳旗舰店,,,,13396526795,https://shop127032031.taobao.com,426,8113,浙江省， 杭州市,暖宝宝,可爱,4.89825分,7.12%,4.88009分,15.43%,4.88671分,15.46%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao尊爵皇家旗舰店"，"点我对话"),尊爵皇家旗舰店,尊爵皇家旗舰店,,,,15042460936,https://shop105668161.taobao.com,27,22,辽宁省， 大连市,暖宝宝,100%,5.0分,100%,4.94805分,58.07%,4.94805分,56.15%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao艾菲娅旗舰店"，"点我对话"),艾菲娅旗舰店,艾菲娅旗舰店,,,,18934371449,https://shop101579811.taobao.com,51,9398,广东， 佛山,暖宝宝,100%,4.88144分,0%,4.85745分,0%,4.86947分,0%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao讯齐汽车用品专营店"，"点我对话"),讯齐汽车用品专营店,讯齐汽车用品专营店,,,,15708312870,https://shop61478246.taobao.com,68,318,上海,暖宝宝,改装,4.82458分,1.19%,4.79286分,1.19%,4.81962分,0.74%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雄鸿数码专营店"，"点我对话"),雄鸿数码专营店,雄鸿数码专营店,,,,18922899909,https://shop111537696.taobao.com,53,7054,广东， 广州,暖宝宝,100%,4.8593分,0.54%,4.79409分,1.04%,4.80579分,0.90%,,,,,,,,,,
67,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao澳新服饰专营店"，"点我对话"),澳新服饰专营店,澳新服饰专营店,,,,13833013833,https://shop107012813.taobao.com,13,106,河北， 保定,暖宝宝,白色系,4.89118分,14.37%,4.82941分,0%,4.82059分,0%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诗芙兰母婴专营店"，"点我对话"),诗芙兰母婴专营店,诗芙兰母婴专营店,,,,18120725358,https://shop71069874.taobao.com,261,17295,福建， 厦门,暖宝宝,小朋友,4.89416分,3.40%,4.8291分,0.60%,4.83752分,0.58%,,,,,,,,,,
69,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝贝侠童鞋旗舰店"，"点我对话"),贝贝侠童鞋旗舰店,贝贝侠童鞋旗舰店,,,,13506033228,https://shop114885543.taobao.com,22,195,福建省， 泉州市,暖宝宝,男宝宝,4.94914分,53.58%,4.93202分,52.07%,4.93202分,49.30%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao依妹儿旗舰店"，"点我对话"),依妹儿旗舰店,依妹儿旗舰店,,,,13556331693,https://shop117349502.taobao.com,19,3796,广东省， 汕头市,暖宝宝,小宝宝,4.87138分,0%,4.85315分,0%,4.86214分,0%,,,,,,,,,,
71,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao飞鸭梵颜专卖店"，"点我对话"),飞鸭梵颜专卖店,飞鸭梵颜专卖店,,,,17729937812,https://shop111591780.taobao.com,24,355,上海， 上海市,暖宝宝,小朋友,4.88064分,0%,4.86704分,6.25%,4.89177分,19.28%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美肤宝香雪丽专卖店"，"点我对话"),美肤宝香雪丽专卖店,美肤宝香雪丽专卖店,,,,17768126677,https://shop103112002.taobao.com,31,856,四川省， 成都市,暖宝宝,售后无忧,4.87647分,5.54%,4.78615分,0.82%,4.80786分,0%,,,,,,,,,,
73,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝氏婴童"，"点我对话"),贝氏婴童,bestbaby贝氏婴童旗舰店,,,,18058205118,https://shop227759719.taobao.com,60,9338,浙江省宁波市,暖宝宝,小宝宝,4.82518分,1.33%,4.82151分,0.75%,4.83983分,0.54%,,,,,,,,,,
74,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诚字号母婴专营店"，"点我对话"),诚字号母婴专营店,诚字号母婴专营店,18332401195,,,400-666-9999,https://shop116123459.taobao.com,451,3995,河北省， 石家庄市,暖宝宝,100%,4.87988分,0%,4.85039分,0%,4.85241分,0%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao魔奇卡玩具专营店"，"点我对话"),魔奇卡玩具专营店,魔奇卡玩具专营店,,,,18357735876,https://shop112316039.taobao.com,140,9178,浙江， 温州,暖宝宝,小朋友,4.9323分,38.21%,4.90468分,32.79%,4.90985分,32.76%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao咪妮店"，"点我对话"),咪妮店,咪妮贝妮旗舰店,,,,13170276092,https://shop.taobao.com,33,79,安徽省合肥市,暖宝宝,100%,3.33333,-30.48%,3.66667,-24.16%,3.66667分,-24.26%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaopocbee旗舰店"，"点我对话"),pocbee旗舰店,pocbee旗舰店,,,,13543344721,https://shop113315312.taobao.com,30,136,北京， 北京市,暖宝宝,小朋友,4.90083分,9.49%,4.92562分,47.56%,4.96694分,75.34%,,,,,,,,,,
78,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao尊尼车品旗舰店"，"点我对话"),尊尼车品旗舰店,尊尼车品旗舰店,,,,15356936725,https://shop127822103.taobao.com,72,3282,浙江， 金华,暖宝宝,100%,4.88644分,3.27%,4.88321分,21.81%,4.89866分,29.82%,,,,,,,,,,
79,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金鹊旗舰店"，"点我对话"),金鹊旗舰店,金鹊旗舰店,4008338905,,,13726338905,https://shop111862352.taobao.com,9,2508,广东， 中山,暖宝宝,100%,4.98578分,84.17%,4.97422分,79.06%,4.97956分,80.43%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淘万通数码专营店"，"点我对话"),淘万通数码专营店,淘万通数码专营店,,,,15914739904,https://shop415095851.taobao.com,23,36057,广东省汕头市,暖宝宝,100%,4.81778分,1.39%,4.81169分,0.67%,4.82428分,0.52%,,,,,,,,,,
81,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao优麦拉旗舰店"，"点我对话"),优麦拉旗舰店,优麦拉旗舰店,,,,13353388773,https://shop446883589.taobao.com,26,397,浙江省温州市,暖宝宝,小朋友,4.88985分,0%,4.84777分,0%,4.8651分,0%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蔻丝优丽曼专卖店"，"点我对话"),蔻丝优丽曼专卖店,蔻丝优丽曼专卖店,,,,15669015858,https://shop107817468.taobao.com,267,43388,浙江， 杭州,暖宝宝,收纳,4.79221分,2.21%,4.77314分,2.02%,4.79617分,1.58%,,,,,,,,,,
83,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雨茉母婴专营店"，"点我对话"),雨茉母婴专营店,雨茉母婴专营店,,,,15990595852,https://shop112163352.taobao.com,59,297,浙江省， 宁波市,暖宝宝,小宝宝,4.84982分,0.83%,4.80155分,1.17%,4.80513分,1.25%,,,,,,,,,,
