编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
31,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淘韵母婴专营店"，"点我对话"),淘韵母婴专营店,淘韵母婴专营店,18900000000,,,,https://shop108134320.taobao.com/,51,12216,广东， 广州,拉比母婴旗舰店,100%,4.90773分,15.73%,4.89474分,26.21%,4.89351分,21.50%,,,,,,,,,,
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao网立方数码专营店"，"点我对话"),网立方数码专营店,网立方数码专营店,,,,13828780319,https://shop110638959.taobao.com,296,1708,广东， 深圳,拉比母婴旗舰店,100%,4.9007分,12.70%,4.84978分,4.77%,4.83216分,0%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao网景母婴专营店"，"点我对话"),网景母婴专营店,网景母婴专营店,,,,15325567022,https://shop64441470.taobao.com,40,2745,浙江， 台州,拉比母婴旗舰店,100%,4.87784分,0%,4.84224分,0%,4.83448分,0.61%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao新科皇冠专卖店"，"点我对话"),新科皇冠专卖店,新科皇冠专卖店,,,,13416444530,https://shop71048241.taobao.com,106,1145,广东， 广州,拉比母婴旗舰店,100%,4.96015分,64.96%,4.94819分,67.15%,4.94952分,67.39%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaojuamasszui旗舰店"，"点我对话"),juamasszui旗舰店,juamasszui旗舰店,,,,13787357058,https://shop475120619.taobao.com,1054,1202,湖南省郴州市,拉比母婴旗舰店,100%,4.96785分,74.52%,4.95575分,73.77%,4.959分,74.47%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao广东启胜图书专营店"，"点我对话"),广东启胜图书专营店,广东启胜图书专营店,17324149536,,,,https://shop103951675.taobao.com,2508,3565,广东省， 广州市,拉比母婴旗舰店,100%,4.89971分,0%,4.83547分,0.69%,4.83237分,0.67%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao魔林玩具专营店"，"点我对话"),魔林玩具专营店,魔林玩具专营店,18630950422,,,,https://shop110703566.taobao.com,133,1888,天津,拉比母婴旗舰店,100%,4.86496分,0.52%,4.83436分,0%,4.8424分,0%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao博尼达化妆品专营店"，"点我对话"),博尼达化妆品专营店,博尼达化妆品专营店,18500285247,,,,https://shop104977507.taobao.com,273,13525,北京， 北京市,拉比母婴旗舰店,100%,4.8635分,0%,4.8038分,0%,4.81056分,0%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao巴乐比旗舰店"，"点我对话"),巴乐比旗舰店,巴乐比旗舰店,15851098281,,,,https://shop157074086.taobao.com,37,2773,江苏， 盐城,拉比母婴旗舰店,100%,4.91918分,26.19%,4.87389分,11.59%,4.87524分,8.03%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao歌立方旗舰店"，"点我对话"),歌立方旗舰店,歌立方旗舰店,15374029262,,,,https://shop165977073.taobao.com,36,3355,广东， 广州,拉比母婴旗舰店,100%,4.98111分,83.93%,4.97765分,85.23%,4.98068分,86.94%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao通宇五金专营店"，"点我对话"),通宇五金专营店,通宇五金专营店,,,,13306292790,https://shop104895740.taobao.com,389,1558,江苏， 南通,拉比母婴旗舰店,100%,4.91031分,9.71%,4.8526分,0%,4.86975分,0%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao懿哆母婴专营"，"点我对话"),懿哆母婴专营,懿哆母婴专营,,,,17702118483,https://shop103899293.taobao.com,175,8131,上海,拉比母婴旗舰店,100%,4.92126分,28.08%,4.8797分,15.67%,4.88149分,12.64%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao日新图书专营店"，"点我对话"),日新图书专营店,日新图书专营店,,,,18166441329,https://shop71642529.taobao.com,2859,2216,重庆,拉比母婴旗舰店,100%,4.94605分,31.59%,4.8954分,20.07%,4.89599分,22.85%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao秀图家居专营店"，"点我对话"),秀图家居专营店,秀图家居专营店,,,,13390905868,https://shop101299493.taobao.com,15,1599,南京市,拉比母婴旗舰店,100%,4.90333分,17.12%,4.8869分,26.62%,4.89033分,26.79%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao彩艺旗舰店"，"点我对话"),彩艺旗舰店,彩艺旗舰店,,,,13975175495,https://shop73068047.taobao.com,248,1218,湖南省， 长沙市,拉比母婴旗舰店,100%,4.86374分,0%,4.74795分,1.95%,4.76173分,1.72%,,,,,,,,,,
55,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao顽皮宠物用品专营"，"点我对话"),顽皮宠物用品专营,顽皮宠物用品专营,,,,18868550241,https://shop111020129.taobao.com,19,7343,浙江， 金华,拉比母婴旗舰店,100%,4.8765分,0%,4.84881分,0.54%,4.85651分,0%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaogurado果然豆旗舰店"，"点我对话"),gurado果然豆旗舰店,gurado果然豆旗舰店,,,,13124840108,https://shop112170671.taobao.com,82,28649,上海,拉比母婴旗舰店,100%,4.90438分,43.74%,4.88201分,40.10%,4.88444分,40.15%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao游奇旗舰店"，"点我对话"),游奇旗舰店,游奇玩具旗舰店,,,,13331086385,https://shop452042927.taobao.com,89,1770,北京市,拉比母婴旗舰店,100%,4.88088分,0%,4.89823分,26.92%,4.88298分,15.10%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao汗博士旗舰店"，"点我对话"),汗博士旗舰店,汗博士旗舰店,,,,13631329448,https://shop102394739.taobao.com,16,1126,广东省， 广州市,拉比母婴旗舰店,100%,4.88982分,0%,4.84532分,0%,4.86119分,0%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金顿旗舰店"，"点我对话"),金顿旗舰店,金顿旗舰店,,,,13777775350,https://shop111391753.taobao.com,9,1598,浙江， 温州,拉比母婴旗舰店,100%,4.83129分,0.87%,4.80101分,0.63%,4.8075分,0.66%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosmithchu尚世专卖店"，"点我对话"),smithchu尚世专卖店,smithchu尚世专卖店,,,,15013054100,https://shop110282387.taobao.com,145,15689,广东省， 广州市,拉比母婴旗舰店,100%,4.89819分,12.71%,4.84972分,2.50%,4.84583分,0%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美肤宝香雪丽专卖店"，"点我对话"),美肤宝香雪丽专卖店,美肤宝香雪丽专卖店,,,,17768126677,https://shop103112002.taobao.com,31,1007,四川省， 成都市,拉比母婴旗舰店,100%,4.87787分,5.33%,4.78337分,0.88%,4.8048分,0.51%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝芬乐旗舰店"，"点我对话"),贝芬乐旗舰店,贝芬乐旗舰店,,,,18025607445,https://shop110525008.taobao.com,54,3484,广东， 汕头,拉比母婴旗舰店,100%,4.90113分,9.70%,4.88824分,21.65%,4.88707分,16.76%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao强丽家居专营店"，"点我对话"),强丽家居专营店,强丽家居专营店,18621550919,,,18616182650,https://shop106329581.taobao.com,57,12642,上海， 上海市,拉比母婴旗舰店,100%,4.91104分,10.45%,4.87985分,7.73%,4.88156分,9.03%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淘者淘者淘者"，"点我对话"),淘者淘者淘者,魅族得者淘专卖店,,,,15999920832,https://shop108276418.taobao.com,21,5119,河南省， 郑州市,拉比母婴旗舰店,100%,4.76804分,2.42%,4.72188分,2.63%,4.75381分,2.47%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao潜水艇官方旗舰店"，"点我对话"),潜水艇官方旗舰店,潜水艇官方旗舰店,,,,17778048750,https://shop57302504.taobao.com,210,183759,北京,拉比母婴旗舰店,100%,4.90234分,1.69%,4.87386分,3.13%,4.88171分,9.15%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金歆图书专营店"，"点我对话"),金歆图书专营店,金歆图书专营店,15367868027,,,,https://shop105382612.taobao.com,2341,4081,湖南省， 长沙市,拉比母婴旗舰店,100%,4.91269分,0%,4.86394分,0%,4.84575分,0%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao喜临门官方旗舰店"，"点我对话"),喜临门官方旗舰店,喜临门官方旗舰店,18969131321,,,,https://shop60853774.taobao.com,115,13737,浙江， 杭州,拉比母婴旗舰店,100%,4.91481分,14.24%,4.90469分,26.80%,4.90424分,26.45%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao谷度酒类专营店"，"点我对话"),谷度酒类专营店,谷度酒类专营店,18986278207,,,,https://shop111195626.taobao.com/,78,1147,湖北省， 武汉市,拉比母婴旗舰店,100%,4.93045分,59.08%,4.92316分,60.99%,4.92428分,60.79%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao必帅旗舰店"，"点我对话"),必帅旗舰店,必帅旗舰店,,,,18670266987,https://shop392989983.taobao.com,2113,1552,湖南省郴州市,拉比母婴旗舰店,100%,4.9556分,64.81%,4.94797分,69.16%,4.94655分,66.71%,,,,,,,,,,
81,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao资联办公用品专营店"，"点我对话"),资联办公用品专营店,资联办公用品专营店,,,,13098899310,https://shop104634926.taobao.com,73,6724,湖北省， 武汉市,拉比母婴旗舰店,100%,4.90758分,18.74%,4.85876分,10.46%,4.85602分,6.99%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卓维旗舰店"，"点我对话"),卓维旗舰店,卓维旗舰店,,,,13533700077,https://shop103772815.taobao.com,61,1750,广东省， 广州市,拉比母婴旗舰店,100%,4.93182分,31.37%,4.92191分,40.03%,4.90967分,30.62%,,,,,,,,,,
83,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosamzhe山泽旗舰店"，"点我对话"),samzhe山泽旗舰店,samzhe山泽旗舰店,,,,18033412619,https://shop101847950.taobao.com,224,51706,北京， 北京市,拉比母婴旗舰店,100%,4.94012分,47.35%,4.91212分,44.29%,4.89765分,33.88%,,,,,,,,,,
86,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao武汉环宇图书专营店"，"点我对话"),武汉环宇图书专营店,武汉环宇图书专营店,,,,15172460889,https://shop109765271.taobao.com,3282,6976,湖北省， 武汉市,拉比母婴旗舰店,100%,4.90572分,0%,4.88367分,11.11%,4.8722分,5.20%,,,,,,,,,,
87,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao北京康馨儿母婴专营店"，"点我对话"),北京康馨儿母婴专营店,北京康馨儿母婴专营店,,,,18500093316,https://shop116988737.taobao.com,121,2024,北京,拉比母婴旗舰店,100%,4.91543分,22.76%,4.88867分,21.96%,4.89692分,24.02%,,,,,,,,,,
88,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao顶瓜瓜品牌旗舰店"，"点我对话"),顶瓜瓜品牌旗舰店,顶瓜瓜品牌旗舰店,0519-83336202,,,18358760882,https://shop57299744.taobao.com,707,53458,江苏， 常州,拉比母婴旗舰店,极简风,4.89631分,17.82%,4.88104分,29.50%,4.88873分,30.70%,,,,,,,,,,
89,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaopeyilean蓓依琳旗舰店"，"点我对话"),peyilean蓓依琳旗舰店,peyilean蓓依琳旗舰店,,,,18816176932,https://shop110753989.taobao.com,620,5771,山东， 淄博,拉比母婴旗舰店,100%,4.88646分,0%,4.83246分,0.51%,4.84069分,0%,,,,,,,,,,
90,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao远宏科华数码专营店"，"点我对话"),远宏科华数码专营店,远宏科华数码专营店,18832687307,,,18832687307,https://shop105148657.taobao.com,45,3056,北京， 北京市,拉比母婴旗舰店,100%,4.89124分,4.38%,4.79226分,1.03%,4.80176分,0.90%,,,,,,,,,,
91,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao临河化妆品专营店"，"点我对话"),临河化妆品专营店,临河化妆品专营店,,,,13851660063,https://shop106228199.taobao.com,68,2139,江苏， 盐城,拉比母婴旗舰店,100%,4.89933分,21.97%,4.83643分,5.96%,4.85323分,13.97%,,,,,,,,,,
95,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao嘉之豪家居专营店"，"点我对话"),嘉之豪家居专营店,嘉之豪家居专营店,15900614240,,,,https://shop113348494.taobao.com,52,1655,江苏， 盐城,拉比母婴旗舰店,100%,4.8934分,0%,4.84054分,0.60%,4.84755分,0%,,,,,,,,,,
96,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao普拉妮旗舰店"，"点我对话"),普拉妮旗舰店,普拉妮旗舰店,18767365116,,,,https://shop110828966.taobao.com,380,1096,浙江， 嘉兴,拉比母婴旗舰店,100%,4.94012分,52.54%,4.91218分,47.95%,4.91577分,47.54%,,,,,,,,,,
97,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao瑞冲户外专营店"，"点我对话"),瑞冲户外专营店,瑞冲户外专营店,13566738569,,,,https://shop100107106.taobao.com,301,3307,浙江省， 金华市,拉比母婴旗舰店,100%,4.87019分,0%,4.84316分,0%,4.86753分,12.34%,,,,,,,,,,
102,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao程宏数码配件专营店"，"点我对话"),程宏数码配件专营店,程宏数码配件专营店,,,,15821583072,https://shop107093885.taobao.com,447,3075,上海， 上海市,拉比母婴旗舰店,100%,4.88189分,0%,4.82343分,0%,4.83164分,0%,,,,,,,,,,
104,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao奇益旗舰店"，"点我对话"),奇益旗舰店,奇益旗舰店,,,,13777925316,https://shop101287739.taobao.com,20,21172,广东， 深圳,拉比母婴旗舰店,100%,4.91736分,24.52%,4.88419分,18.82%,4.8831分,13.83%,,,,,,,,,,
106,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小豆娃母婴专营店"，"点我对话"),小豆娃母婴专营店,小豆娃母婴专营店,,,,15210675602,https://shop72637290.taobao.com,86,4757,北京,拉比母婴旗舰店,100%,4.8791分,0%,4.86265分,3.72%,4.87168分,5.41%,,,,,,,,,,
109,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao钻雅家居专营店"，"点我对话"),钻雅家居专营店,钻雅家居专营店,,,,13321939171,https://shop68270614.taobao.com,127,1743,上海,拉比母婴旗舰店,100%,4.86714分,0%,4.81042分,0.73%,4.82984分,0%,,,,,,,,,,
112,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaorainbow彩虹旗舰店"，"点我对话"),rainbow彩虹旗舰店,rainbow彩虹旗舰店,,,,18080866618,https://shop68889480.taobao.com,88,20531,四川， 成都,拉比母婴旗舰店,100%,4.89345分,8.65%,4.85462分,5.68%,4.85163分,0.96%,,,,,,,,,,
117,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao郁美净香草专卖店"，"点我对话"),郁美净香草专卖店,郁美净香草专卖店,,,,18602654405,https://shop64679973.taobao.com,175,10739,天津,拉比母婴旗舰店,100%,4.93049分,36.51%,4.8874分,21.07%,4.88608分,16.03%,,,,,,,,,,
118,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淑魅儿旗舰店"，"点我对话"),淑魅儿旗舰店,淑魅儿旗舰店,,,,15897778606,https://shop162510960.taobao.com,9,4861,湖北省黄石市,拉比母婴旗舰店,100%,4.76524分,2.17%,4.72602分,2.07%,4.74865分,1.67%,,,,,,,,,,
119,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao翰林中天"，"点我对话"),翰林中天,翰林中天图书专营店,,,,13521102242,https://shop67381399.taobao.com,36423,1246,北京,拉比母婴旗舰店,100%,4.91587分,0%,4.86906分,0%,4.87052分,3.95%,,,,,,,,,,
120,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao祥恒升旗舰店"，"点我对话"),祥恒升旗舰店,祥恒升旗舰店,15013338600,,,,https://shop114692016.taobao.com/,1097,3762,广东省， 深圳市,拉比母婴旗舰店,100%,4.92797分,38.72%,4.87895分,20.01%,4.86876分,11.31%,,,,,,,,,,
123,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao汕头贝贝乐玩具专营店"，"点我对话"),汕头贝贝乐玩具专营店,汕头贝贝乐玩具专营店,,,,13360171187,https://shop68177913.taobao.com,44,4593,广东， 汕头,拉比母婴旗舰店,100%,4.80761分,1.70%,4.80694分,1.04%,4.80154分,1.29%,,,,,,,,,,
125,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao富邦童装专营店"，"点我对话"),富邦童装专营店,富邦童装专营店,,,,13185278386,https://shop105011322.taobao.com,43,5169,上海,拉比母婴旗舰店,100%,4.91077分,18.50%,4.86666分,6.53%,4.87126分,5.10%,,,,,,,,,,
128,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao新创美达旗舰店"，"点我对话"),新创美达旗舰店,新创美达旗舰店,,,,18663792901,https://shop103776573.taobao.com,311,3642,山东省， 济南市,拉比母婴旗舰店,100%,4.92745分,37.80%,4.89491分,31.82%,4.89811分,31.99%,,,,,,,,,,
131,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao多乐食品专营店"，"点我对话"),多乐食品专营店,多乐食品专营店,,,,18937992899,https://shop69172750.taobao.com,75,1248,河南， 洛阳,拉比母婴旗舰店,100%,4.88591分,32.87%,4.82466分,10.99%,4.81745分,5.46%,,,,,,,,,,
133,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao国武运动户外专营店"，"点我对话"),国武运动户外专营店,国武运动户外专营店,,,,18363020189,https://shop68241146.taobao.com,147,3505,山东， 济南,拉比母婴旗舰店,100%,4.92027分,32.67%,4.90025分,36.08%,4.90193分,35.10%,,,,,,,,,,
134,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐视tv华南万达专卖店"，"点我对话"),乐视tv华南万达专卖店,乐视tv华南万达专卖店,,,,18926096589,https://shop110851176.taobao.com,10,1368,广东， 深圳,拉比母婴旗舰店,100%,4.85086分,1.53%,4.78484分,2.19%,4.76039分,2.87%,,,,,,,,,,
137,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaokelme旗舰店"，"点我对话"),kelme旗舰店,kelme旗舰店,,,,18965699188,https://shop116008541.taobao.com,1040,13476,福建省， 泉州市,拉比母婴旗舰店,100%,4.91662分,29.58%,4.88338分,25.27%,4.87898分,19.92%,,,,,,,,,,
138,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao韩采菲旗舰店"，"点我对话"),韩采菲旗舰店,韩采菲旗舰店,,,,13600732520,https://shop166065834.taobao.com,593,1894,福建， 泉州,拉比母婴旗舰店,100%,4.87359分,0%,4.71205分,2.47%,4.73974分,2.06%,,,,,,,,,,
141,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao黛安妲旗舰店"，"点我对话"),黛安妲旗舰店,黛安妲旗舰店,18956872528,,,,https://shop116479597.taobao.com,23,9887,安徽省， 亳州市,拉比母婴旗舰店,100%,4.89039分,6.03%,4.86131分,10.02%,4.87754分,18.26%,,,,,,,,,,
143,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao皇驰车品旗舰店"，"点我对话"),皇驰车品旗舰店,皇驰车品旗舰店,,,,13417513050,https://shop69168191.taobao.com,34,7408,广东， 深圳,拉比母婴旗舰店,100%,4.89068分,7.00%,4.83678分,0%,4.83106分,0%,,,,,,,,,,
144,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao标逸办公专营店"，"点我对话"),标逸办公专营店,标逸办公专营店,,,,15800496758,https://shop71776878.taobao.com,187,4838,上海,拉比母婴旗舰店,100%,4.92969分,38.18%,4.88566分,27.51%,4.88718分,27.12%,,,,,,,,,,
146,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诗婷露雅萨尔专卖店"，"点我对话"),诗婷露雅萨尔专卖店,诗婷露雅萨尔专卖店,,,,18923714038,https://shop71232508.taobao.com,102,1158,广东， 深圳,拉比母婴旗舰店,100%,4.90169分,23.80%,4.82112分,0%,4.83042分,0.60%,,,,,,,,,,
148,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao正弘玩具专营店"，"点我对话"),正弘玩具专营店,正弘玩具专营店,0371-86617797,,,13343846783,https://shop111525472.taobao.com,379,2655,河南省， 郑州市,拉比母婴旗舰店,100%,4.87553分,0%,4.8427分,0%,4.83948分,0.51%,,,,,,,,,,
150,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao尚品易站居家日用专营店"，"点我对话"),尚品易站居家日用专营店,尚品易站居家日用专营店,010-57255535,,,15313961611,https://shop100422321.taobao.com,106,1646,北京,拉比母婴旗舰店,100%,4.92882分,38.97%,4.90661分,39.41%,4.91368分,42.38%,,,,,,,,,,
154,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobow旗舰店"，"点我对话"),bow旗舰店,bow旗舰店,,,,18998868871,https://shop107544547.taobao.com,48,16963,广东省， 深圳市,拉比母婴旗舰店,100%,4.92019分,29.83%,4.90444分,39.42%,4.89828分,34.29%,,,,,,,,,,
155,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoplayboy奕皓专卖店"，"点我对话"),playboy奕皓专卖店,playboy奕皓专卖店,,,,15990173681,https://shop113845269.taobao.com,260,2812,山东省， 济南市,拉比母婴旗舰店,100%,4.92544分,40.91%,4.91544分,49.88%,4.90624分,41.61%,,,,,,,,,,
156,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao日东福德食旗舰店"，"点我对话"),日东福德食旗舰店,日东福德食旗舰店,,,,18547806689,https://shop542662054.taobao.com,24,1442,北京,拉比母婴旗舰店,100%,4.91245分,20.04%,4.88916分,22.30%,4.89157分,20.07%,,,,,,,,,,
161,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao飞翔户外专营店"，"点我对话"),飞翔户外专营店,飞翔户外专营店,18658900551,,,,https://shop110297696.taobao.com,116,7696,浙江省， 金华市,拉比母婴旗舰店,100%,4.90073分,16.16%,4.83048分,0%,4.83183分,0%,,,,,,,,,,
164,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小酒窝家居旗舰店"，"点我对话"),小酒窝家居旗舰店,小酒窝家居旗舰店,13811200866,,,,https://shop112053656.taobao.com/,30,1627,北京， 北京市,拉比母婴旗舰店,100%,4.92907分,39.19%,4.93173分,55.71%,4.9296分,53.01%,,,,,,,,,,
165,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao依兰蕾旗舰店"，"点我对话"),依兰蕾旗舰店,依兰蕾旗舰店,,,,18567530189,https://shop228699194.taobao.com,5801,2450,河南省新乡市,拉比母婴旗舰店,100%,4.76934分,2.14%,4.66938分,3.35%,4.71048分,2.66%,,,,,,,,,,
