编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao千秀品上旗舰店"，"点我对话"),千秀品上旗舰店,千秀品上旗舰店,13302419671,,,18046983747,https://shop106823892.taobao.com,41,237,广东省， 东莞市,童装,100%,4.85341分,0.76%,4.76932分,1.82%,4.78409分,1.66%,,,,,,,,,,
35,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao智慧快皮熊旗舰店"，"点我对话"),智慧快皮熊旗舰店,智慧快皮熊旗舰店,,,,18905721692,https://shop114721110.taobao.com,233,3835,浙江省， 湖州市,童装,100%,4.84883分,0.86%,4.79299分,1.33%,4.81544分,1.01%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao皮尔熊服饰旗舰店"，"点我对话"),皮尔熊服饰旗舰店,皮尔熊服饰旗舰店,,,,18952438799,https://shop69278511.taobao.com,336,158,江苏， 苏州,童装,100%,4.95175分,55.84%,4.85965分,1.30%,4.89474分,22.14%,,,,,,,,,,
37,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao拇指鱼旗舰店"，"点我对话"),拇指鱼旗舰店,拇指鱼旗舰店,,,,18989787733,https://shop102884614.taobao.com,12,2,浙江省， 温州市,童装,100%,4.89226分,1.38%,4.85522分,0%,4.85859分,0%,,,,,,,,,,
38,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao鲍氏揽胜母婴专营店"，"点我对话"),鲍氏揽胜母婴专营店,鲍氏揽胜母婴专营店,18074127440,,,,https://shop105476639.taobao.com/,5,288,北京,童装,100%,4.95968分,63.09%,4.92742分,48.96%,4.92742分,46.32%,,,,,,,,,,
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao姣妮旗舰店"，"点我对话"),姣妮旗舰店,姣妮旗舰店,18098763998,,,,https://shop114607207.taobao.com/,208,1751,江苏， 苏州,童装,100%,4.89658分,5.34%,4.88097分,16.32%,4.89086分,19.30%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乔语童装旗舰店"，"点我对话"),乔语童装旗舰店,乔语童装旗舰店,13258096699,,,,https://shop117352449.taobao.com/,60,1064,山东， 潍坊,童装,100%,4.86236分,0.58%,4.76633分,1.88%,4.77963分,1.75%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宇宙熊旗舰店"，"点我对话"),宇宙熊旗舰店,宇宙熊旗舰店,18128594916,0757-89919903,,,https://shop101533464.taobao.com/,66,109,广东， 东莞,童装,100%,4.98227分,83.77%,4.96986分,78.80%,4.96986分,77.71%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao粉蓝小屋旗舰店"，"点我对话"),粉蓝小屋旗舰店,粉蓝小屋旗舰店,,,,18767290088,https://shop114166508.taobao.com,158,718,浙江省， 杭州市,童装,100%,4.90565分,13.64%,4.87472分,11.92%,4.8777分,9.57%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乔丹官方旗舰店"，"点我对话"),乔丹官方旗舰店,乔丹童装官方旗舰店,0592-3799999-8930,,,18859212700,https://shop62259952.taobao.com,627,22320,福建省， 厦门市,童装,100%,4.91137分,18.87%,4.86366分,4.15%,4.88034分,11.52%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao最最旗舰店"，"点我对话"),最最旗舰店,最最旗舰店,,,,18057183894,https://shop111851680.taobao.com,452,47359,浙江， 宁波,童装,100%,4.87539分,0%,4.80647分,1.06%,4.82061分,0.91%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao众森内衣专营店"，"点我对话"),众森内衣专营店,众森内衣专营店,,,,18037720157,https://shop69325018.taobao.com,41,455,浙江， 温州,童装,100%,4.92875分,34.78%,4.88765分,21.01%,4.89105分,19.44%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao遇喵纪旗舰店"，"点我对话"),遇喵纪旗舰店,遇喵纪旗舰店,,,,17115087385,https://shop555084366.taobao.com,5473,2271,山东省临沂市,童装,100%,4.8319分,1.20%,4.77412分,1.72%,4.81024分,1.12%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卡步旗舰店"，"点我对话"),卡步旗舰店,卡步旗舰店,,,,13277789035,https://shop359546913.taobao.com,34,248,广西省南宁市,童装,100%,4.83788分,1.08%,4.77786分,1.64%,4.7802分,1.74%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao碳长旗舰店"，"点我对话"),碳长旗舰店,碳长旗舰店,17790263575,,,17790263575,https://shop68804717.taobao.com,34,2730,湖南， 长沙,童装,100%,4.88436分,0%,4.76091分,1.99%,4.76808分,1.99%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao黑尼木木旗舰店"，"点我对话"),黑尼木木旗舰店,黑尼木木旗舰店,,,,13037235250,https://shop110826957.taobao.com,147,39877,浙江， 杭州,童装,100%,4.8673分,0%,4.79778分,1.24%,4.81263分,1.07%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao羽易服饰专营店"，"点我对话"),羽易服饰专营店,羽易服饰专营店,17553720573,,,,https://shop60528127.taobao.com,299,11144,江苏， 扬州,童装,100%,4.94534分,49.97%,4.88874分,21.76%,4.8878分,17.01%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao童思童爱旗舰店"，"点我对话"),童思童爱旗舰店,童思童爱旗舰店,,,,13853269518,https://shop112360231.taobao.com,84,380,山东省， 青岛市,童装,100%,4.85061分,0.82%,4.76814分,1.85%,4.78322分,1.68%,,,,,,,,,,
52,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乾达童装专营店"，"点我对话"),乾达童装专营店,乾达童装专营店,,,,15531637808,https://shop102663447.taobao.com,132,5467,北京,童装,100%,4.94404分,48.78%,4.92104分,44.49%,4.92491分,44.48%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伊诺小镇旗舰店"，"点我对话"),伊诺小镇旗舰店,伊诺小镇旗舰店,0571-86471588,,,18072829835,https://shop71847342.taobao.com,355,3580,浙江， 杭州,童装,100%,4.89057分,0%,4.82961分,0.58%,4.83758分,0.56%,,,,,,,,,,
54,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao艾比豆旗舰店"，"点我对话"),艾比豆旗舰店,艾比豆旗舰店,,,,13301658539,https://shop105711439.taobao.com,173,2212,上海， 上海市,童装,100%,4.98551分,86.74%,4.9745分,82.07%,4.9784分,84.03%,,,,,,,,,,
55,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小儿郎童装专营店"，"点我对话"),小儿郎童装专营店,小儿郎童装专营店,,,,13799591818,https://shop104988946.taobao.com,157,57,福建省， 泉州市,童装,100%,4.91577分,22.90%,4.82616分,0.65%,4.82437分,0.83%,,,,,,,,,,
56,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao涛声童装旗舰店"，"点我对话"),涛声童装旗舰店,涛声童装旗舰店,,,,18516298835,https://shop108638421.taobao.com,315,3210,上海， 上海市,童装,100%,4.93363分,39.25%,4.87081分,9.15%,4.87736分,9.29%,,,,,,,,,,
57,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao咔噜熊仔旗舰店"，"点我对话"),咔噜熊仔旗舰店,咔噜熊仔旗舰店,,,,18975950879,https://shop111480337.taobao.com,41,578,湖南， 邵阳,童装,100%,4.70554分,3.79%,4.62632分,4.77%,4.66634分,4.08%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobinpaw旗舰店"，"点我对话"),binpaw旗舰店,binpaw旗舰店,13166376660,,,13166376660,https://shop104555792.taobao.com,723,10737,上海,童装,100%,4.91899分,25.85%,4.89125分,23.52%,4.89969分,25.81%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaot6t童装旗舰店"，"点我对话"),t6t童装旗舰店,t6t童装旗舰店,,,,13819377742,https://shop112472555.taobao.com,496,2946,浙江省， 嘉兴市,童装,100%,4.91721分,24.22%,4.88383分,18.33%,4.89477分,22.19%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao衣纯布道童装旗舰店"，"点我对话"),衣纯布道童装旗舰店,衣纯布道童装旗舰店,,,,13825571818,https://shop114635081.taobao.com,200,1091,河南， 郑州,童装,100%,4.91318分,20.53%,4.86098分,2.26%,4.86931分,3.36%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao紫懿嫁衣母婴旗舰店"，"点我对话"),紫懿嫁衣母婴旗舰店,紫懿嫁衣母婴旗舰店,,,,18013510539,https://shop112751834.taobao.com,7,10191,江苏， 苏州,童装,100%,4.90107分,9.45%,4.86909分,7.97%,4.88424分,14.40%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaofeja旗舰店"，"点我对话"),feja旗舰店,feja旗舰店,,,,18121424288,https://shop71425923.taobao.com,197,1860,上海,童装,100%,4.89142分,0.61%,4.80787分,1.03%,4.82345分,0.85%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao圣蓝派帝旗舰店"，"点我对话"),圣蓝派帝旗舰店,圣蓝派帝旗舰店,,,,13045710998,https://shop112450725.taobao.com,842,1646,浙江省， 杭州市,童装,100%,4.89692分,5.65%,4.81733分,0.83%,4.83116分,0.69%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao如宝童装旗舰店"，"点我对话"),如宝童装旗舰店,如宝童装旗舰店,,,,13333959986,https://shop108016762.taobao.com,164,190,河南省， 漯河市,童装,100%,4.94754分,51.98%,4.92381分,46.42%,4.93385分,51.07%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao苏柏衿旗舰店"，"点我对话"),苏柏衿旗舰店,苏柏衿旗舰店,,,,13380507676,https://shop66571499.taobao.com,121,3019,广东， 广州,童装,100%,4.94285分,47.69%,4.90565分,33.67%,4.90714分,31.34%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao婴之宝童装专营店"，"点我对话"),婴之宝童装专营店,婴之宝童装专营店,13417582333,,,,https://shop112366364.taobao.com/,349,1822,广东省， 深圳市,童装,100%,4.90676分,14.65%,4.86849分,7.54%,4.87561分,8.02%,,,,,,,,,,
67,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao童依源拓腾专卖店"，"点我对话"),童依源拓腾专卖店,童依源拓腾专卖店,,,,13931847778,https://shop114703505.taobao.com,237,13049,北京,童装,100%,4.87695分,0%,4.80674分,1.05%,4.82798分,0.76%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao布袋猫旗舰店"，"点我对话"),布袋猫旗舰店,布袋猫旗舰店,,,,18180712823,https://shop399496706.taobao.com,27,1324,四川省成都市,童装,100%,4.9058分,13.78%,4.84439分,0%,4.84821分,0%,,,,,,,,,,
69,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao展信母婴专营店"，"点我对话"),展信母婴专营店,展信母婴专营店,,,,13330085857,https://shop105842393.taobao.com,2757,254,江西省， 南昌市,童装,100%,4.88455分,0%,4.85739分,0%,4.86587分,0.82%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao紫蝶语旗舰店"，"点我对话"),紫蝶语旗舰店,紫蝶语旗舰店,,,,18792272115,https://shop221980425.taobao.com,132,7776,浙江， 杭州,童装,100%,4.89166分,0.83%,4.84648分,0%,4.8619分,0%,,,,,,,,,,
71,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaokin旗舰店"，"点我对话"),kin旗舰店,kin旗舰店,,,,13695759059,https://shop212388213.taobao.com,102,54,浙江省温州市,童装,100%,4.9697分,72.27%,4.91515分,40.33%,4.92727分,46.21%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao京颢旗舰店"，"点我对话"),京颢旗舰店,京颢旗舰店,,,,18958810175,https://shop104987049.taobao.com,74,100,浙江省， 温州市,童装,100%,4.90991分,17.54%,4.81682分,0.84%,4.83483分,0.62%,,,,,,,,,,
73,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao阿邦兔旗舰店"，"点我对话"),阿邦兔旗舰店,阿邦兔旗舰店,,,,18092603037,https://shop352060739.taobao.com,144,548,山东， 青岛,童装,100%,4.96198分,65.20%,4.94238分,59.49%,4.94758分,61.24%,,,,,,,,,,
74,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao人酷e族童装旗舰店"，"点我对话"),人酷e族童装旗舰店,人酷e族童装旗舰店,15372988132,,,,https://shop72468763.taobao.com,182,3813,浙江， 金华,童装,100%,4.90297分,11.19%,4.87982分,15.51%,4.89234分,20.39%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao依衣爱多"，"点我对话"),依衣爱多,依衣爱多旗舰店,,,,15001779168,https://shop244896842.taobao.com,8,92,浙江， 温州,童装,100%,4.9097分,17.35%,4.85741分,0%,4.85932分,0%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao丹飞童装专营店"，"点我对话"),丹飞童装专营店,丹飞童装专营店,13372503093,,,13372503093,https://shop105261345.taobao.com,88,3,浙江省， 杭州市,童装,100%,4.90323分,11.42%,4.83871分,0%,4.90323分,28.42%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao艾豆尔旗舰店"，"点我对话"),艾豆尔旗舰店,艾豆尔旗舰店,,,,13480198010,https://shop103605043.taobao.com,365,10816,广东， 深圳,童装,100%,4.88068分,0%,4.751分,2.20%,4.76026分,2.15%,,,,,,,,,,
78,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao南极人兴州专卖店"，"点我对话"),南极人兴州专卖店,南极人兴州专卖店,,,,13651716138,https://shop106097612.taobao.com,680,6583,河南， 安阳,童装,100%,4.92676分,32.96%,4.858分,0%,4.84452分,0%,,,,,,,,,,
79,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小朵粒童装旗舰店"，"点我对话"),小朵粒童装旗舰店,小朵粒童装旗舰店,,,,18168106611,https://shop103992211.taobao.com,149,1291,江苏省， 南京市,童装,100%,4.88978分,0%,4.82081分,0.76%,4.83036分,0.71%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao澳绒鹿旗舰店"，"点我对话"),澳绒鹿旗舰店,澳绒鹿旗舰店,,,,13510998243,https://shop113892806.taobao.com,383,8129,广东省， 广州市,童装,100%,4.87987分,0%,4.80127分,0.88%,4.81239分,0.76%,,,,,,,,,,
81,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao皮皮牛童装旗舰店"，"点我对话"),皮皮牛童装旗舰店,皮皮牛童装旗舰店,,,,13816014431,https://shop106835536.taobao.com,180,57,上海， 上海市,童装,100%,4.87791分,0%,4.85756分,0%,4.89535分,22.62%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao梦想邦尼旗舰店"，"点我对话"),梦想邦尼旗舰店,梦想邦尼旗舰店,,,,18157279995,https://shop105588020.taobao.com,292,1624,浙江省， 湖州市,童装,100%,4.9045分,12.59%,4.81754分,0.83%,4.82502分,0.82%,,,,,,,,,,
83,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小萌虎旗舰店"，"点我对话"),小萌虎旗舰店,小萌虎旗舰店,,,,18267207811,https://shop103967476.taobao.com,152,657,浙江省， 湖州市,童装,100%,4.92794分,34.04%,4.86366分,4.12%,4.86936分,3.37%,,,,,,,,,,
84,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao牧羊之歌牧羊之歌"，"点我对话"),牧羊之歌牧羊之歌,牧羊之歌旗舰店,,,,18646144077,https://shop73379884.taobao.com,37,3,浙江省， 杭州市,童装,100%,4.81818分,1.48%,4.81818分,0.82%,4.81818分,0.96%,,,,,,,,,,
