编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
27,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao米格宾仕旗舰店"，"点我对话"),米格宾仕旗舰店,米格宾仕旗舰店,13110971760,13110971760,,,https://shop105150838.taobao.com/,216,3078,厦门市,休闲鞋,,4.8675分,0%,4.83519分,0%,4.84043分,0%,,,,,,,,,,
28,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao真情告白旗舰店"，"点我对话"),真情告白旗舰店,真情告白旗舰店,0571-85093046,0571-85093046,,,https://shop67841843.taobao.com/,92,97,浙江杭州,休闲鞋,100.00%,4.9349分,0%,4.89583分,0%,4.92708分,0%,,,,,,,,,,
29,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao都市飞狐户外旗舰店"，"点我对话"),都市飞狐户外旗舰店,都市飞狐户外旗舰店,4006188638,4006188638,,,https://shop72879526.taobao.com/,188,112074,江苏南京,休闲鞋,,4.91068分,0%,4.8598分,0%,4.85927分,0%,,,,,,,,,,
30,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao嘉茱莉旗舰店"，"点我对话"),嘉茱莉旗舰店,嘉茱莉旗舰店,4008000808,4008000808,,,https://shop68057743.taobao.com/,268,1360,上海,休闲鞋,,4.84913分,0%,4.85566分,0%,4.87319分,0%,,,,,,,,,,
31,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao衣芮旗舰店"，"点我对话"),衣芮旗舰店,衣芮旗舰店,15669860510,15669860510,,,https://shop110917891.taobao.com/,798,4156,浙江杭州,休闲鞋,,4.83247分,0%,4.82133分,0%,4.83169分,0%,,,,,,,,,,
32,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao怡罗兰旗舰店"，"点我对话"),怡罗兰旗舰店,怡罗兰旗舰店,18768452566,18768452566,,,https://shop113471380.taobao.com/,131,692,浙江省杭州市,休闲鞋,100.00%,4.93093分,0%,4.87324分,0%,4.88109分,0%,,,,,,,,,,
33,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao艾米达旗舰店"，"点我对话"),艾米达旗舰店,艾米达旗舰店,020-66348862,020-66348862,,,https://shop63716578.taobao.com/,35,9238,广东广州,休闲鞋,,4.92479分,0%,4.90331分,0%,4.90731分,0%,,,,,,,,,,
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao和家缘旗舰店"，"点我对话"),和家缘旗舰店,和家缘旗舰店,0571-22855933,0571-22855933,,,https://shop68880091.taobao.com/,784,3997,浙江杭州,休闲鞋,100.00%,4.95782分,0%,4.93492分,0%,4.94012分,0%,,,,,,,,,,
35,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao茬客旗舰店"，"点我对话"),茬客旗舰店,茬客旗舰店,18126788537,18126788537,,,https://shop114658058.taobao.com/,591,2303,广东省广州市,休闲鞋,100.00%,4.82807分,0%,4.80224分,0%,4.84013分,0%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卓希运动专营店"，"点我对话"),卓希运动专营店,卓希运动专营店,025-85565137,025-85565137,025-85565137,,https://shop59983045.taobao.com/,936,42274,江苏南京,休闲鞋,,4.87616分,0%,4.84941分,0%,4.85026分,0%,,,,,,,,,,
37,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao资鑫食品专营店"，"点我对话"),资鑫食品专营店,资鑫食品专营店,0515-66660111,,,,https://shop113115727.taobao.com,11,119,江苏盐城,休闲鞋,,4.93729分,0%,4.90621分,0%,4.90279分,0%,,,,,,,,,,
38,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小奶花旗舰店"，"点我对话"),小奶花旗舰店,小奶花旗舰店,0471-3820601,0471-3820601,,,https://shop58802719.taobao.com/,68,7878,内蒙古呼和浩特,休闲鞋,100.00%,4.86469分,0%,4.85235分,0%,4.83807分,0%,,,,,,,,,,
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaottwenties旗舰店"，"点我对话"),ttwenties旗舰店,ttwenties旗舰店,15640354796,15640354796,,,https://shop62713108.taobao.com/,246,2349,北京,休闲鞋,,4.89594分,0%,4.88385分,0%,4.87929分,0%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaof5s旗舰店"，"点我对话"),f5s旗舰店,f5s旗舰店,020-87339493,020-87339493,,,https://shop140861406.taobao.com/,164,2934,广东省广州市,休闲鞋,100.00%,4.89781分,0%,4.88951分,0%,4.88744分,0%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao沃迅家居专营店"，"点我对话"),沃迅家居专营店,沃迅家居专营店,0571-28982938,0571-28982938,,,https://shop63362254.taobao.com/,80,36374,浙江杭州,休闲鞋,,4.92088分,0%,4.87421分,0%,4.86186分,0%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao菲森玛斯特服饰旗舰店"，"点我对话"),菲森玛斯特服饰旗舰店,菲森玛斯特服饰旗舰店,024-67789687,024-67789687,,,https://shop102290576.taobao.com/,4,64,辽宁省沈阳市,休闲鞋,,4.93552分,0%,4.89839分,0%,4.90767分,0%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卡欣旗舰店"，"点我对话"),卡欣旗舰店,卡欣旗舰店,020-85163126,020-85163126,,,https://shop112985929.taobao.com/,118,2335,广东省广州市,休闲鞋,,4.94907分,0%,4.92431分,0%,4.92311分,0%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao狄茵服饰旗舰店"，"点我对话"),狄茵服饰旗舰店,狄茵服饰旗舰店,13067521621,13067521621,,,https://shop111307260.taobao.com/,1217,292,上海,休闲鞋,100.00%,4.93945分,0%,4.91084分,0%,4.91484分,0%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao麦唯服饰专营店"，"点我对话"),麦唯服饰专营店,麦唯服饰专营店,0571-85106357,0571-85106357,,,https://shop105397168.taobao.com/,261,3987,浙江杭州,休闲鞋,100.00%,4.82896分,0%,4.78964分,0%,4.79666分,0%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao达丽坊服饰旗舰店"，"点我对话"),达丽坊服饰旗舰店,达丽坊服饰旗舰店,020-28050908,020-28050908,,,https://shop66984172.taobao.com/,406,747,广东广州,休闲鞋,100.00%,4.89154分,0%,4.86538分,0%,4.88923分,0%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao骐嘉旗舰店"，"点我对话"),骐嘉旗舰店,骐嘉旗舰店,4008000808,4008000808,,,https://shop100764352.taobao.com/,84,907,福建省泉州市,休闲鞋,100.00%,4.88595分,0%,4.86458分,0%,4.85676分,0%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao俏丽女孩旗舰店"，"点我对话"),俏丽女孩旗舰店,俏丽女孩旗舰店,15759798851,15759798851,,,https://shop110991807.taobao.com/,258,311,福建省泉州市,休闲鞋,,4.87068分,0%,4.80483分,0%,4.81525分,0%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoacecred瑞质旗舰店"，"点我对话"),acecred瑞质旗舰店,acecred瑞质旗舰店,18924185115,18924185115,,,https://shop64342346.taobao.com/,300,10783,广东广州,休闲鞋,,4.94352分,0%,4.90833分,0%,4.9079分,0%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao睡衣庆同专营店"，"点我对话"),睡衣庆同专营店,睡衣庆同专营店,021-37002123,021-37002123,,,https://shop57301088.taobao.com/,361,15917,上海,休闲鞋,,4.93318分,0%,4.92337分,0%,4.93037分,0%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao申鼎运动专营店"，"点我对话"),申鼎运动专营店,申鼎运动专营店,13720851334,13720851334,,,https://shop67763203.taobao.com/,290,2855,福建厦门,休闲鞋,,4.87492分,0%,4.82223分,0%,4.81543分,0%,,,,,,,,,,
52,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乔丹萌芽草专卖店"，"点我对话"),乔丹萌芽草专卖店,乔丹萌芽草专卖店,0592-5990348,0592-5990348,,,https://shop101238364.taobao.com/,181,3882,福建省厦门市,休闲鞋,,4.84307分,0%,4.7647分,0%,4.77144分,0%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao香蜜姿旗舰店"，"点我对话"),香蜜姿旗舰店,香蜜姿旗舰店,0511-86980689,0511-86980689,,,https://shop106120621.taobao.com/,109,11796,江苏镇江,休闲鞋,100.00%,4.92723分,0%,4.85938分,0%,4.86831分,0%,,,,,,,,,,
54,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao星恒运动户外专营店"，"点我对话"),星恒运动户外专营店,星恒运动户外专营店,0755-33144555,0755-33144555,,,https://shop106344153.taobao.com/,117,1959,广东省深圳市,休闲鞋,,4.91826分,0%,4.91307分,0%,4.91166分,0%,,,,,,,,,,
55,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao韩流熟淑女"，"点我对话"),韩流熟淑女,韩淑女显瘦服饰,0752-7833015,15089265353,15089265353,,https://shop101575386.taobao.com,125,1232,湖北武汉,休闲鞋,100.00%,4.83309分,21.37%,4.86416分,20.95%,4.84176分,5.52%,,,,,,,,,,
56,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao悠粤旗舰店"，"点我对话"),悠粤旗舰店,悠粤旗舰店,18989488617,,,,https://shop491937487.taobao.com,347,31672,浙江杭州,休闲鞋,,4.91073分,0%,4.89192分,0%,4.89075分,0%,,,,,,,,,,
57,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaour鞋类旗舰店"，"点我对话"),ur鞋类旗舰店,ur鞋类旗舰店,15157791525,,,,https://shop111611302.taobao.com,0,0,浙江温州,休闲鞋,,4.76234分,0%,4.62876分,0%,4.62652分,0%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao赛诺斯旗舰店"，"点我对话"),赛诺斯旗舰店,赛诺斯旗舰店,4006016848,,,,https://shop100532487.taobao.com,49,1230,上海,休闲鞋,,4.93171分,0%,4.88415分,0%,4.89634分,0%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao添乐卡通王旗舰店"，"点我对话"),添乐卡通王旗舰店,添乐卡通王旗舰店,15217106891,,15217106891,,https://shop148023270.taobao.com,53,2097,广东东莞,休闲鞋,,4.84383分,0%,4.82668分,0%,4.81503分,0%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao俊雨家具旗舰店"，"点我对话"),俊雨家具旗舰店,俊雨家具旗舰店,18913144455,,,,https://shop102912082.taobao.com,234,1821,徐州市,休闲鞋,,4.98381分,0%,4.98229分,0%,4.98229分,0%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao简工家具旗舰店"，"点我对话"),简工家具旗舰店,简工家具旗舰店,18511866851,18511866851,,,https://shop113104851.taobao.com/,13,592,北京,休闲鞋,100.00%,4.89609分,0%,4.86419分,0%,4.8521分,0%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao恒都食品旗舰店"，"点我对话"),恒都食品旗舰店,恒都食品旗舰店,023-85601916,15321573585,,,https://shop114698401.taobao.com/,46,34265,北京,休闲鞋,100.00%,4.79152分,0%,4.80093分,0%,4.81792分,0%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao曦途运动户外旗舰店"，"点我对话"),曦途运动户外旗舰店,曦途运动户外旗舰店,13321129785,13321129785,13321129785,,https://shop574236692.taobao.com/,116,17082,北京,休闲鞋,100.00%,4.92484分,0%,4.90027分,0%,4.89894分,0%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao肯妃旗舰店"，"点我对话"),肯妃旗舰店,肯妃旗舰店,15988783252,15988783252,,,https://shop72465633.taobao.com/,33,1089,北京,休闲鞋,,4.86998分,0%,4.80332分,0%,4.80332分,0%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao利雅豪服饰旗舰店"，"点我对话"),利雅豪服饰旗舰店,利雅豪服饰旗舰店,13044550068,13044550068,,,https://shop72251770.taobao.com/,70,1977,福建泉州,休闲鞋,,4.95142分,0%,4.92425分,0%,4.93076分,0%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao啄木鸟乒乒乓专卖店"，"点我对话"),啄木鸟乒乒乓专卖店,啄木鸟乒乒乓专卖店,028-83316585,028-83316585,,,https://shop110846079.taobao.com/,120,3665,四川成都,休闲鞋,,4.91547分,0%,4.8665分,0%,4.86968分,0%,,,,,,,,,,
67,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诺豹家居专营店"，"点我对话"),诺豹家居专营店,诺豹家居专营店,0311-89690573,0311-89690573,,,https://shop111312268.taobao.com/,86,1717,河北省石家庄市,休闲鞋,,4.94003分,0%,4.92661分,0%,4.9369分,0%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao施诺卡旗舰店"，"点我对话"),施诺卡旗舰店,施诺卡旗舰店,0311-85137121,0311-85137121,,,https://shop100080956.taobao.com/,43,942,河北省石家庄市,休闲鞋,100.00%,4.94285分,0%,4.91212分,0%,4.91212分,0%,,,,,,,,,,
69,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao树夏旗舰店"，"点我对话"),树夏旗舰店,树夏旗舰店,0571-86819859,0571-86819859,,,https://shop108231039.taobao.com/,330,1907,浙江杭州,休闲鞋,100.00%,4.85077分,0%,4.86993分,0%,4.87878分,0%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaonewcomerland女装旗舰店"，"点我对话"),newcomerland女装旗舰店,newcomerland女装旗舰店,15336575815,15336575815,,,https://shop106266618.taobao.com/,536,7723,浙江杭州,休闲鞋,,4.90038分,0%,4.87422分,0%,4.88516分,0%,,,,,,,,,,
71,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao槿美旗舰店"，"点我对话"),槿美旗舰店,槿美旗舰店,17773500163,17773500163,,,https://shop110739109.taobao.com/,249,330,广东省东莞市,休闲鞋,100.00%,4.86315分,0%,4.81753分,0%,4.82353分,0%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao非凡家品旗舰店"，"点我对话"),非凡家品旗舰店,非凡家品旗舰店,0576-84868219,0576-84868219,,,https://shop71779677.taobao.com/,94,11640,浙江台州,休闲鞋,100.00%,4.92276分,0%,4.88851分,0%,4.88578分,0%,,,,,,,,,,
73,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao冰韵飞旗舰店"，"点我对话"),冰韵飞旗舰店,冰韵飞旗舰店,0579-85586581,0579-85586581,,,https://shop108418664.taobao.com/,89,4876,江苏苏州,休闲鞋,,4.88248分,0%,4.81435分,0%,4.82368分,0%,,,,,,,,,,
74,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao安莉芳官方旗舰店"，"点我对话"),安莉芳官方旗舰店,安莉芳官方旗舰店,0755-22171369,0755-22171369,,,https://shop60706363.taobao.com/,1119,49717,广东深圳,休闲鞋,,4.90209分,0%,4.88811分,0%,4.90125分,0%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao创迪运动户外专营店"，"点我对话"),创迪运动户外专营店,创迪运动户外专营店,15112223351,15112223351,,,https://shop108308074.taobao.com/,204,3491,广东省广州市,休闲鞋,100.00%,4.91527分,0%,4.90849分,0%,4.90722分,0%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaowalkinglu旗舰店"，"点我对话"),walkinglu旗舰店,walkinglu旗舰店,0000000,,,,https://shop107127424.taobao.com,159,16524,浙江温州,休闲鞋,,4.8201分,0%,4.72079分,0%,4.72715分,0%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao帝龙康狄威鞋类旗舰店"，"点我对话"),帝龙康狄威鞋类旗舰店,帝龙康狄威鞋类旗舰店,15606001294,,,,https://shop68972839.taobao.com,353,1028,广东江门,休闲鞋,,4.91638分,0%,4.89102分,0%,4.89486分,0%,,,,,,,,,,
78,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaofme旗舰店"，"点我对话"),fme旗舰店,fme旗舰店,4009671005,,,,https://shop114828269.taobao.com,121,2084,江苏省南京市,休闲鞋,,4.8946分,0%,4.87347分,0%,4.86291分,0%,,,,,,,,,,
79,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao华马旗舰店"，"点我对话"),华马旗舰店,华马旗舰店,0750-6560888,,,,https://shop107957210.taobao.com,11,1493,江苏苏州,休闲鞋,,4.90587分,0%,4.88792分,0%,4.88937分,0%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao启天网游专营店"，"点我对话"),启天网游专营店,启天网游专营店,18055163739,18055163739,,,https://shop71090008.taobao.com/,1450,191247,安徽合肥,休闲鞋,,4.95249分,0%,4.88905分,0%,4.89053分,0%,,,,,,,,,,
81,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao上竹旗舰店"，"点我对话"),上竹旗舰店,上竹旗舰店,4001183799,4001183799,,,https://shop107279139.taobao.com/,151,1978,福建南平,休闲鞋,,4.9004分,0%,4.87174分,0%,4.87312分,0%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao派浪家居用品专营店"，"点我对话"),派浪家居用品专营店,派浪家居用品专营店,4009218828,4009218828,,,https://shop102116394.taobao.com/,25,3206,浙江省金华市,休闲鞋,,4.79817分,0%,4.76422分,0%,4.77924分,0%,,,,,,,,,,
83,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao怡人达鞋类专营店"，"点我对话"),怡人达鞋类专营店,怡人达鞋类专营店,15397162239,15397162239,,,https://shop111022442.taobao.com/,1050,15205,浙江省杭州市,休闲鞋,100.00%,4.83097分,0%,4.81331分,0%,4.83204分,0%,,,,,,,,,,
84,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoauxtun旗舰店"，"点我对话"),auxtun旗舰店,auxtun旗舰店,4008000808,4008000808,,,https://shop64552662.taobao.com/,615,10623,上海,休闲鞋,100.00%,4.87436分,0%,4.83761分,0%,4.83577分,0%,,,,,,,,,,
