编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
19,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao星优旗舰店"，"点我对话"),星优旗舰店,星优旗舰店,,,,13357618123,https://shop152438116.taobao.com,197,200777,浙江， 台州,收纳盒,100%,4.89601分,10.99%,4.8588分,8.37%,4.85586分,3.72%,,,,,,,,,,
20,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao会生活旗舰店"，"点我对话"),会生活旗舰店,会生活旗舰店,,,,13705009004,https://shop109933271.taobao.com,79,780,福建省， 福州市,收纳盒,100%,4.86815分,0.66%,4.88725分,13.12%,4.88293分,9.70%,,,,,,,,,,
21,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao弛茂汽车用品专营店"，"点我对话"),弛茂汽车用品专营店,弛茂汽车用品专营店,,,,13760946842,https://shop108544454.taobao.com,133,2836,广东， 广州,收纳盒,100%,4.90274分,17.18%,4.89718分,31.80%,4.89961分,31.85%,,,,,,,,,,
22,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao神秘岛玩具专营店"，"点我对话"),神秘岛玩具专营店,神秘岛玩具专营店,,,,15958255320,https://shop103004059.taobao.com,127,4710,浙江， 宁波,收纳盒,100%,4.88981分,0%,4.85534分,0%,4.85502分,0%,,,,,,,,,,
23,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝氏婴童"，"点我对话"),贝氏婴童,bestbaby贝氏婴童旗舰店,,,,18058205118,https://shop227759719.taobao.com,60,9543,浙江省宁波市,收纳盒,100%,4.82771分,1.29%,4.82365分,0.70%,4.83749分,0.56%,,,,,,,,,,
24,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao比斯泰数码专营店"，"点我对话"),比斯泰数码专营店,比斯泰数码专营店,,,,17080951148,https://shop69697363.taobao.com,31,12651,广东， 深圳,收纳盒,100%,4.85792分,0.58%,4.82577分,0%,4.82824分,0%,,,,,,,,,,
25,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao凡美车品专营店"，"点我对话"),凡美车品专营店,凡美车品专营店,,,,17097223118,https://shop103069435.taobao.com,32,2466,广东省， 深圳市,收纳盒,100%,4.95083分,58.13%,4.94564分,63.94%,4.94697分,64.00%,,,,,,,,,,
26,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao天使森林家具旗舰店"，"点我对话"),天使森林家具旗舰店,天使森林家具旗舰店,18925521718,,,18676971481,https://shop103218944.taobao.com,75,31,广东省东莞市,收纳盒,100%,4.98561分,85.51%,4.94964分,61.20%,4.94964分,61.16%,,,,,,,,,,
27,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao千牛家居专营店"，"点我对话"),千牛家居专营店,千牛家居专营店,,,,18020763293,https://shop109050399.taobao.com,222,2641,福建省， 厦门市,收纳盒,100%,4.90092分,15.19%,4.85117分,3.42%,4.85866分,5.59%,,,,,,,,,,
28,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao零听旗舰店"，"点我对话"),零听旗舰店,零听旗舰店,,,,18818692858,https://shop70989704.taobao.com,73,17459,广东， 深圳,收纳盒,100%,4.86218分,0%,4.86438分,11.99%,4.86487分,9.74%,,,,,,,,,,
29,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诗美嘉家居旗舰店"，"点我对话"),诗美嘉家居旗舰店,诗美嘉家居旗舰店,,,,18938786039,https://shop100174047.taobao.com,90,463,广东， 中山,收纳盒,100%,4.91736分,29.26%,4.88472分,25.19%,4.87014分,13.26%,,,,,,,,,,
30,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金帅车品旗舰店"，"点我对话"),金帅车品旗舰店,金帅车品旗舰店,,,,18930083012,https://shop110193420.taobao.com,35,671,上海， 上海市,收纳盒,100%,4.82399分,1.20%,4.74973分,2.05%,4.76794分,1.75%,,,,,,,,,,
31,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaogotrip箱包旗舰店"，"点我对话"),gotrip箱包旗舰店,gotrip箱包旗舰店,,,,15902165720,https://shop103732756.taobao.com,22,2146,上海,收纳盒,100%,4.85684分,0%,4.8529分,12.60%,4.87079分,19.30%,,,,,,,,,,
32,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoleefuu旗舰店"，"点我对话"),leefuu旗舰店,leefuu旗舰店,,,,18119695736,https://shop100934615.taobao.com,121,55416,安徽， 合肥,收纳盒,100%,4.88717分,3.42%,4.83882分,0%,4.82615分,0.50%,,,,,,,,,,
33,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao虹升旗舰店"，"点我对话"),虹升旗舰店,虹升旗舰店,,,,18681540096,https://shop101962145.taobao.com,1978,321,江苏省， 泰州市,收纳盒,100%,4.76735分,2.43%,4.69467分,3.06%,4.74385分,2.10%,,,,,,,,,,
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao门徒旗舰店"，"点我对话"),门徒旗舰店,门徒旗舰店,13715195006,,,,https://shop101731722.taobao.com,851,3080,广东， 深圳,收纳盒,100%,4.91289分,12.27%,4.85605分,0%,4.85778分,0%,,,,,,,,,,
35,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaopony家居旗舰店"，"点我对话"),pony家居旗舰店,pony家居旗舰店,13513042642,,,,https://shop115099910.taobao.com,80,106,上海， 上海市,收纳盒,100%,4.90975分,22.75%,4.88087分,22.69%,4.87365分,15.60%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美诺斯食品专营店"，"点我对话"),美诺斯食品专营店,美诺斯食品专营店,15275229309,,,,https://shop63524686.taobao.com/,46,2397,山东， 日照,收纳盒,100%,4.88907分,34.61%,4.84772分,22.45%,4.84652分,20.27%,,,,,,,,,,
37,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao世基保健品专营店"，"点我对话"),世基保健品专营店,世基保健品专营店,18888032588,,,,https://shop102895930.taobao.com/,71,2883,上海,收纳盒,100%,4.92319分,54.72%,4.89617分,47.13%,4.90484分,50.57%,,,,,,,,,,
38,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao唐韵乐器专营店"，"点我对话"),唐韵乐器专营店,唐韵乐器专营店,13382679507,13382679507,,,https://shop116927547.taobao.com/,46,711,辽宁省， 沈阳市,收纳盒,100%,4.88788分,0.61%,4.8505分,0.91%,4.86144分,0.72%,,,,,,,,,,
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao拓能车品专营店"，"点我对话"),拓能车品专营店,拓能车品专营店,18006789069,,,,https://shop102815480.taobao.com/,312,5929,浙江省， 杭州市,收纳盒,100%,4.91524分,27.82%,4.90954分,40.00%,4.92809分,51.18%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao荣享润车品专营店"，"点我对话"),荣享润车品专营店,荣享润车品专营店,13427688757,,,,https://shop62907451.taobao.com/,190,1352,广东， 广州,收纳盒,100%,4.76396分,2.43%,4.73806分,2.29%,4.76153分,1.88%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao洁然衡辰专卖店"，"点我对话"),洁然衡辰专卖店,洁然衡辰专卖店,,,,15857922571,https://shop116743448.taobao.com,140,3873,浙江省， 金华市,收纳盒,100%,4.83495分,0.99%,4.81179分,0.70%,4.81641分,0.70%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao冀舒汽车用品旗舰店"，"点我对话"),冀舒汽车用品旗舰店,冀舒汽车用品旗舰店,,,,13930910773,https://shop62641497.taobao.com,104,5173,河北， 邢台,收纳盒,100%,4.90047分,15.24%,4.85089分,1.09%,4.84832分,0%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao冠蓝食品专营店"，"点我对话"),冠蓝食品专营店,冠蓝食品专营店,,,,13548635273,https://shop430337681.taobao.com,284,2737,湖南省长沙市,收纳盒,100%,4.88818分,34.09%,4.85013分,23.68%,4.84371分,18.81%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosamzhe山泽旗舰店"，"点我对话"),samzhe山泽旗舰店,samzhe山泽旗舰店,,,,18033412619,https://shop101847950.taobao.com,227,50538,北京， 北京市,收纳盒,100%,4.93998分,47.26%,4.91238分,44.31%,4.89822分,33.99%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaogox旗舰店"，"点我对话"),gox旗舰店,gox旗舰店,,,,13801695247,https://shop140915076.taobao.com,104,1760,上海,收纳盒,100%,4.91118分,25.16%,4.90189分,37.09%,4.90392分,36.35%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao网立方数码专营店"，"点我对话"),网立方数码专营店,网立方数码专营店,,,,13828780319,https://shop110638959.taobao.com,310,1745,广东， 深圳,收纳盒,100%,4.90229分,14.15%,4.84972分,4.49%,4.83117分,0%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao邦博汽车配件专营店"，"点我对话"),邦博汽车配件专营店,邦博汽车配件专营店,,,,15057233086,https://shop251250428.taobao.com,9953,619,浙江省台州市,收纳盒,100%,4.77448分,2.21%,4.6383分,4.35%,4.67469分,3.67%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao奢彩数码旗舰店"，"点我对话"),奢彩数码旗舰店,奢彩数码旗舰店,,,,15255006663,https://shop68595209.taobao.com,31,1345,江苏， 扬州,收纳盒,100%,4.91515分,25.45%,4.90467分,39.41%,4.90162分,36.19%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao德长家居专营店"，"点我对话"),德长家居专营店,德长家居专营店,,,,18967074006,https://shop109918937.taobao.com,37,112,浙江省， 丽水市,收纳盒,100%,4.90961分,22.63%,4.87155分,16.65%,4.82588分,0.50%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雅皮仕旗舰店"，"点我对话"),雅皮仕旗舰店,雅皮仕旗舰店,,,,15813886162,https://shop102044799.taobao.com,148,4179,广东省， 深圳市,收纳盒,100%,4.92936分,39.54%,4.86547分,12.70%,4.86016分,6.59%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao绿辰旗舰店"，"点我对话"),绿辰旗舰店,绿辰旗舰店,0451-51915186,,,18249467571,https://shop116388514.taobao.com,13,59,黑龙江省， 哈尔滨市,收纳盒,100%,4.90608分,44.64%,4.85635分,26.85%,4.85083分,22.51%,,,,,,,,,,
52,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao允典旗舰店"，"点我对话"),允典旗舰店,允典旗舰店,,,,18918827442,https://shop60327977.taobao.com,438,68,上海,收纳盒,100%,4.98137分,81.24%,4.93168分,47.36%,4.90683分,28.14%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao古古拉风旗舰店"，"点我对话"),古古拉风旗舰店,古古拉风旗舰店,,,,18925960521,https://shop110457447.taobao.com,29,52,广东省， 佛山市,收纳盒,100%,4.74468分,3.18%,4.7234分,3.01%,4.65957分,4.33%,,,,,,,,,,
54,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaohonorshine皇氏旗舰店"，"点我对话"),honorshine皇氏旗舰店,honorshine皇氏旗舰店,,,,18656320828,https://shop104135403.taobao.com,48,2277,上海， 上海市,收纳盒,100%,4.82146分,1.62%,4.7883分,1.68%,4.81433分,1.15%,,,,,,,,,,
55,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao巧手编旗舰店"，"点我对话"),巧手编旗舰店,巧手编旗舰店,13563937622,,,,https://shop106097119.taobao.com,109,1683,山东省， 临沂市,收纳盒,100%,4.90074分,15.04%,4.87736分,20.42%,4.88665分,24.29%,,,,,,,,,,
56,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao米木居家日用旗舰店"，"点我对话"),米木居家日用旗舰店,米木居家日用旗舰店,13710296603,,,,https://shop117868137.taobao.com,471,13504,广东省， 广州市,收纳盒,100%,4.8895分,5.42%,4.87594分,19.49%,4.87608分,17.23%,,,,,,,,,,
57,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao通宇五金专营店"，"点我对话"),通宇五金专营店,通宇五金专营店,,,,13306292790,https://shop104895740.taobao.com,389,1488,江苏， 南通,收纳盒,100%,4.90909分,8.44%,4.85236分,0%,4.86875分,0%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao趣梦办公专营店"，"点我对话"),趣梦办公专营店,趣梦办公专营店,,,,13482522333,https://shop100603745.taobao.com,695,78058,上海， 上海市,收纳盒,100%,4.93397分,41.98%,4.91483分,45.87%,4.91608分,45.57%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao添星办公专营店"，"点我对话"),添星办公专营店,添星办公专营店,0755-83501270,,,13640944261,https://shop107301346.taobao.com,42,16,广东省， 深圳市,收纳盒,100%,4.85714分,0.59%,4.64286分,4.13%,4.85714分,7.34%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao羊主角汽车用品旗舰店"，"点我对话"),羊主角汽车用品旗舰店,羊主角汽车用品旗舰店,,,,15132921388,https://shop111343149.taobao.com,134,242,河北， 邢台,收纳盒,100%,4.95668分,63.11%,4.93285分,55.46%,4.92996分,52.45%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaootop新天地旗舰店"，"点我对话"),otop新天地旗舰店,otop新天地旗舰店,,,,15255516725,https://shop148738189.taobao.com,71,14464,安徽省， 马鞍山市,收纳盒,100%,4.88999分,5.84%,4.84812分,1.44%,4.85123分,0.63%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao懿哆母婴专营"，"点我对话"),懿哆母婴专营,懿哆母婴专营,,,,17702118483,https://shop103899293.taobao.com,175,8200,上海,收纳盒,100%,4.92056分,27.29%,4.87914分,15.01%,4.88094分,11.94%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao吉立莱旗舰店"，"点我对话"),吉立莱旗舰店,吉立莱旗舰店,,,,18066217448,https://shop108281605.taobao.com,112,1423,浙江省， 金华市,收纳盒,100%,4.91078分,24.82%,4.85444分,6.67%,4.8518分,1.82%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao聪贝母婴专营店"，"点我对话"),聪贝母婴专营店,聪贝母婴专营店,15626005106,,,18588617117,https://shop101968720.taobao.com,29,23609,广东省， 广州市,收纳盒,100%,4.87285分,0%,4.84428分,0%,4.85307分,0%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao大莞家旗舰店"，"点我对话"),大莞家旗舰店,大莞家旗舰店,,,,13713383220,https://shop118326388.taobao.com,55,17500,广东， 东莞,收纳盒,100%,4.89554分,10.59%,4.84774分,1.19%,4.84592分,0%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao程宏数码配件专营店"，"点我对话"),程宏数码配件专营店,程宏数码配件专营店,,,,15821583072,https://shop107093885.taobao.com,456,2961,上海， 上海市,收纳盒,100%,4.88305分,0%,4.82866分,0%,4.83869分,0%,,,,,,,,,,
67,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao东正居家日用专营店"，"点我对话"),东正居家日用专营店,东正居家日用专营店,,,,13715804999,https://shop107301065.taobao.com,40,312,广东， 潮州,收纳盒,100%,4.91948分,31.08%,4.91688分,46.06%,4.8974分,31.47%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao奥阁盛创万方专卖店"，"点我对话"),奥阁盛创万方专卖店,奥阁盛创万方专卖店,,,,13824315197,https://shop61323387.taobao.com,82,1378,广东， 深圳,收纳盒,100%,4.96442分,64.17%,4.96471分,72.81%,4.95054分,61.85%,,,,,,,,,,
69,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao罗语轩食品专营店"，"点我对话"),罗语轩食品专营店,罗语轩食品专营店,,,,13681778771,https://shop108349765.taobao.com,255,1136,上海,收纳盒,100%,4.95455分,73.21%,4.92045分,59.49%,4.91136分,53.95%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao假日阳光运动专营店"，"点我对话"),假日阳光运动专营店,假日阳光运动专营店,,,,13823108456,https://shop71153350.taobao.com,244,34743,广东， 深圳,收纳盒,100%,4.9159分,29.14%,4.87651分,20.82%,4.88093分,21.11%,,,,,,,,,,
71,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao念安车品旗舰店"，"点我对话"),念安车品旗舰店,念安车品旗舰店,,,,13922369469,https://shop103080340.taobao.com,179,550,天津,收纳盒,100%,4.91725分,29.53%,4.87424分,16.58%,4.88559分,22.33%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao良源优品家居专营店"，"点我对话"),良源优品家居专营店,良源优品家居专营店,18612550752,,,15810071782,https://shop106872574.taobao.com,92,344,北京， 北京市,收纳盒,100%,4.83887分,0.91%,4.7954分,1.04%,4.81841分,0.66%,,,,,,,,,,
73,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝尼尼旗舰店"，"点我对话"),贝尼尼旗舰店,贝尼尼旗舰店,4008000808-897152,,,18500338556,https://shop72175264.taobao.com,1,0,北京,收纳盒,100%,5.0分,100%,5.0分,100%,5.0分,100%,,,,,,,,,,
74,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao澳世公主汽车用品旗舰店"，"点我对话"),澳世公主汽车用品旗舰店,澳世公主汽车用品旗舰店,,,,18631981874,https://shop112664394.taobao.com,26,5252,河北省， 邢台市,收纳盒,100%,4.88823分,4.82%,4.87648分,18.07%,4.88072分,19.03%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诺梵旗舰店"，"点我对话"),诺梵旗舰店,诺梵旗舰店,0571-88770812,,,15382303583,https://shop70938565.taobao.com,49,12775,浙江， 杭州,收纳盒,100%,4.83522分,2.87%,4.79929分,0%,4.79292分,0%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao平湖易淘箱包专营店"，"点我对话"),平湖易淘箱包专营店,平湖易淘箱包专营店,,,,18058600231,https://shop108143393.taobao.com,13,1314,浙江省， 嘉兴市,收纳盒,100%,4.87791分,3.10%,4.84448分,7.60%,4.85123分,7.09%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卡迪莱克旗舰店"，"点我对话"),卡迪莱克旗舰店,卡迪莱克旗舰店,,,,13314973588,https://shop112122211.taobao.com,18,200,福建， 泉州,收纳盒,100%,4.98765分,87.56%,4.9798分,84.44%,4.97306分,79.22%,,,,,,,,,,
78,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao环邦居家日用旗舰店"，"点我对话"),环邦居家日用旗舰店,环邦居家日用旗舰店,,,,13516892746,https://shop328541554.taobao.com,92,51676,浙江省金华市,收纳盒,100%,4.8627分,0%,4.79981分,0.95%,4.8077分,0.88%,,,,,,,,,,
79,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao纳乐趣旗舰店"，"点我对话"),纳乐趣旗舰店,纳乐趣旗舰店,,,,13521909186,https://shop71735520.taobao.com,45,1030,北京,收纳盒,100%,4.91889分,30.57%,4.85944分,8.79%,4.86625分,10.66%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao喔品居旗舰店"，"点我对话"),喔品居旗舰店,喔品居旗舰店,,,,13967063920,https://shop102097137.taobao.com,149,12339,浙江， 丽水,收纳盒,100%,4.88625分,2.64%,4.88462分,25.13%,4.89208分,27.91%,,,,,,,,,,
81,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao欧硕家居专营店"，"点我对话"),欧硕家居专营店,欧硕家居专营店,15103393026,,,15103393026,https://shop68965683.taobao.com,150,585,河北， 邢台,收纳盒,100%,4.94649分,54.20%,4.86716分,13.80%,4.87269分,14.96%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao一甲车品专营店"，"点我对话"),一甲车品专营店,一甲车品专营店,,,,18058387690,https://shop103774150.taobao.com,309,257,浙江， 温州,收纳盒,100%,4.89937分,14.31%,4.85031分,0.71%,4.86164分,6.08%,,,,,,,,,,
83,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao瀚辰木业旗舰店"，"点我对话"),瀚辰木业旗舰店,瀚辰木业旗舰店,,,,13660109737,https://shop102099082.taobao.com,69,57,广东， 广州,收纳盒,100%,4.96059分,60.31%,4.93596分,50.65%,4.92118分,39.21%,,,,,,,,,,
84,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淘喜陶瓷专营店"，"点我对话"),淘喜陶瓷专营店,淘喜陶瓷专营店,,,,13928447622,https://shop58230924.taobao.com,156,1771,广东， 深圳,收纳盒,100%,4.92204分,33.27%,4.88338分,24.32%,4.88338分,22.10%,,,,,,,,,,
