编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
26,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao相宜本草博尼达专卖店"，"点我对话"),相宜本草博尼达专卖店,相宜本草博尼达专卖店,18168786003,18168786003,,,https://shop105301669.taobao.com/,140,18845,北京,祛痘,100.00%,4.87993分,0%,4.81939分,0%,4.82022分,0%,,,,,,,,,,
27,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoamy安美化妆品旗舰店"，"点我对话"),amy安美化妆品旗舰店,amy安美化妆品旗舰店,020-37158911,020-37158911,,,https://shop72243235.taobao.com/,50,228995,广东广州,祛痘,,4.8498分,0%,4.79495分,0%,4.80787分,0%,,,,,,,,,,
28,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao1905化妆品旗舰店"，"点我对话"),1905化妆品旗舰店,1905化妆品旗舰店,0592-5937658,0592-5937658,,,https://shop116271197.taobao.com/,57,119008,福建省厦门市,祛痘,100.00%,4.8777分,0%,4.81911分,0%,4.82152分,0%,,,,,,,,,,
29,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贻兴母婴专营店"，"点我对话"),贻兴母婴专营店,贻兴母婴专营店,021-31229600,021-31229600,,,https://shop104892096.taobao.com/,257,15324,上海,祛痘,,4.91605分,0%,4.85997分,0%,4.85842分,0%,,,,,,,,,,
30,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao时尚荟化妆品旗舰店"，"点我对话"),时尚荟化妆品旗舰店,时尚荟化妆品旗舰店,020-28175372,020-28175372,,,https://shop101803817.taobao.com/,19,6744,广东广州,祛痘,100.00%,4.87032分,0%,4.80356分,0%,4.80864分,0%,,,,,,,,,,
31,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宝格母婴专营店"，"点我对话"),宝格母婴专营店,宝格母婴专营店,0570-4115630,0570-4115630,,,https://shop68318318.taobao.com/,231,8207,浙江衢州,祛痘,100.00%,4.87817分,0%,4.81653分,0%,4.82032分,0%,,,,,,,,,,
32,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao巧茜妮彩源专卖店"，"点我对话"),巧茜妮彩源专卖店,巧茜妮彩源专卖店,029-85331837,029-85331837,,,https://shop117083247.taobao.com/,128,824,陕西省西安市,祛痘,,4.87456分,0%,4.76447分,0%,4.79825分,0%,,,,,,,,,,
33,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伊贝诗彩源专卖店"，"点我对话"),伊贝诗彩源专卖店,伊贝诗彩源专卖店,029-85331837,029-85331837,,,https://shop70129334.taobao.com/,228,2680,陕西西安,祛痘,,4.87084分,0%,4.7956分,0%,4.81255分,0%,,,,,,,,,,
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao珂洛雪旗舰店"，"点我对话"),珂洛雪旗舰店,珂洛雪旗舰店,4000806929,4000806929,4000806929,,https://shop68703241.taobao.com/,31,4059,江苏常州,祛痘,,4.85971分,0%,4.81282分,0%,4.81868分,0%,,,,,,,,,,
35,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao稳健旗舰店"，"点我对话"),稳健旗舰店,稳健旗舰店,4008033000,4008033000,,,https://shop113345351.taobao.com/,106,8329,广东深圳,祛痘,100.00%,4.92723分,0%,4.91087分,0%,4.90696分,0%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao达儿文旗舰店"，"点我对话"),达儿文旗舰店,达儿文旗舰店,027-59358926,027-59358926,,,https://shop320890203.taobao.com/,52,28133,湖北武汉,祛痘,100.00%,4.91989分,0%,4.87427分,0%,4.87474分,0%,,,,,,,,,,
37,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao隆力奇旗舰店"，"点我对话"),隆力奇旗舰店,隆力奇旗舰店,0512-52485538,0512-52485538,,,https://shop72142715.taobao.com/,287,164080,江苏苏州,祛痘,100.00%,4.91661分,0%,4.86927分,0%,4.86607分,0%,,,,,,,,,,
38,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao桃花岛电器专营店"，"点我对话"),桃花岛电器专营店,桃花岛电器专营店,0731-82076485,,,,https://shop68043549.taobao.com,31,21985,广东佛山,祛痘,,4.87138分,0%,4.84187分,0%,4.85134分,0%,,,,,,,,,,
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozeesea旗舰店"，"点我对话"),zeesea旗舰店,zeesea旗舰店,0571-28236225,,,,https://shop105970604.taobao.com,67,431965,广东广州,祛痘,,4.85676分,0%,4.81108分,0%,4.82225分,0%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao黛珂官方旗舰店"，"点我对话"),黛珂官方旗舰店,黛珂官方旗舰店,15336571225,,,,https://shop456765926.taobao.com,45,55497,上海,祛痘,,4.8985分,0%,4.87025分,0%,4.89943分,0%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao家鑫伟业图书专营店"，"点我对话"),家鑫伟业图书专营店,家鑫伟业图书专营店,0731-84417726,0731-84417726,,,https://shop116718634.taobao.com/,709,4034,北京,祛痘,100.00%,4.94274分,0%,4.85662分,0%,4.85632分,0%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaococonatural旗舰店"，"点我对话"),coconatural旗舰店,coconatural旗舰店,4008835866,4008835866,,,https://shop111019700.taobao.com/,32,13919,北京,祛痘,100.00%,4.87852分,0%,4.80887分,0%,4.80473分,0%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao澳赞旗舰店"，"点我对话"),澳赞旗舰店,澳赞旗舰店,13710004135,13710004135,,,https://shop70690587.taobao.com/,55,15135,广东广州,祛痘,100.00%,4.87324分,0%,4.84498分,0%,4.84884分,0%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao凯伊秀靓珏专卖店"，"点我对话"),凯伊秀靓珏专卖店,凯伊秀靓珏专卖店,0539-8614006,0539-8614006,0539-8614006,,https://shop69289199.taobao.com/,98,2351,上海,祛痘,,4.9283分,0%,4.85161分,0%,4.8587分,0%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao麦蒂宠物用品专营店"，"点我对话"),麦蒂宠物用品专营店,麦蒂宠物用品专营店,15692881090,15692881090,,,https://shop115567820.taobao.com/,74,2103,四川省成都市,祛痘,100.00%,4.85567分,0%,4.88003分,0%,4.88261分,0%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao百利得居家日用专营店"，"点我对话"),百利得居家日用专营店,百利得居家日用专营店,13626069398,13626069398,,,https://shop105714290.taobao.com/,30,4444,福建省泉州市,祛痘,,4.89897分,0%,4.83339分,0%,4.83561分,0%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao君晟世纪化妆品专营"，"点我对话"),君晟世纪化妆品专营,君晟世纪化妆品专营,13385288031,13385288031,,,https://shop59709168.taobao.com/,343,19511,湖北武汉,祛痘,,4.86036分,0%,4.79991分,0%,4.81487分,0%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美特芙旗舰店"，"点我对话"),美特芙旗舰店,美特芙旗舰店,18050701988,18050701988,,,https://shop73304003.taobao.com/,13,4143,福建漳州,祛痘,100.00%,4.9251分,0%,4.92278分,0%,4.92824分,0%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao瓷肌旗舰店"，"点我对话"),瓷肌旗舰店,瓷肌旗舰店,18520693093,18520693093,,,https://shop69014651.taobao.com/,121,19139,广东广州,祛痘,,4.85232分,0%,4.80323分,0%,4.80689分,0%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao善元堂旗舰店"，"点我对话"),善元堂旗舰店,善元堂旗舰店,18611764710,,,,https://shop67990100.taobao.com,59,1977,广东广州,祛痘,,4.8918分,0%,4.85分,0%,4.85123分,0%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao苔丝旗舰店"，"点我对话"),苔丝旗舰店,苔丝旗舰店,020-86188282,,,,https://shop69220147.taobao.com,21,3828,广东广州,祛痘,,4.89372分,0%,4.82699分,0%,4.84082分,0%,,,,,,,,,,
52,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao植物工坊旗舰店"，"点我对话"),植物工坊旗舰店,植物工坊旗舰店,8008201607,,,,https://shop120269673.taobao.com,18,22651,上海,祛痘,,4.83308分,0%,4.76135分,0%,4.77147分,0%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao艾漫旗舰店"，"点我对话"),艾漫旗舰店,艾漫旗舰店,0731-82076485,,,,https://shop104974166.taobao.com,50,31777,宁德市,祛痘,,4.9134分,0%,4.85501分,0%,4.86312分,0%,,,,,,,,,,
54,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小蜜坊旗舰店"，"点我对话"),小蜜坊旗舰店,小蜜坊旗舰店,4000658515,,,,https://shop112516188.taobao.com,52,20950,上海,祛痘,100.00%,4.8782分,0%,4.8548分,0%,4.85896分,0%,,,,,,,,,,
55,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao佰花方旗舰店"，"点我对话"),佰花方旗舰店,佰花方旗舰店,18620553664,18620553664,,,https://shop147988339.taobao.com/,43,27326,广东深圳,祛痘,100.00%,4.86361分,0%,4.80857分,0%,4.81569分,0%,,,,,,,,,,
56,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoysl圣罗兰美妆官方旗舰店"，"点我对话"),ysl圣罗兰美妆官方旗舰店,YSL圣罗兰美妆官方旗舰店,020-28187733,020-28187733,,,https://shop471050084.taobao.com/,56,122205,广东广州,祛痘,,4.91637分,0%,4.88525分,0%,4.90201分,0%,,,,,,,,,,
57,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雅邦聚美专卖店"，"点我对话"),雅邦聚美专卖店,雅邦聚美专卖店,13193540088,13193540088,,,https://shop71055717.taobao.com/,180,9505,河南安阳,祛痘,100.00%,4.86091分,0%,4.78351分,0%,4.79481分,0%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao飞沃化妆品专营店"，"点我对话"),飞沃化妆品专营店,飞沃化妆品专营店,18913386188,18913386188,,,https://shop58848675.taobao.com/,265,3778,江苏南京,祛痘,,4.86642分,0%,4.81503分,0%,4.82541分,0%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱茜玛化妆品旗舰店"，"点我对话"),爱茜玛化妆品旗舰店,爱茜玛化妆品旗舰店,18611449276,18611449276,18611449276,,https://shop106354912.taobao.com/,83,8855,北京,祛痘,,4.89319分,0%,4.8301分,0%,4.83185分,0%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao林伟联创宠物用品专营店"，"点我对话"),林伟联创宠物用品专营店,林伟联创宠物用品专营店,010-56225707,010-56225707,,,https://shop104330327.taobao.com/,1151,10374,北京,祛痘,,4.93408分,0%,4.91541分,0%,4.91146分,0%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao自然堂然美专卖店"，"点我对话"),自然堂然美专卖店,自然堂然美专卖店,4001616882,4001616882,,,https://shop64135513.taobao.com/,183,17339,上海,祛痘,100.00%,4.89929分,0%,4.82921分,0%,4.83902分,0%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao本草堂官方旗舰店"，"点我对话"),本草堂官方旗舰店,本草堂官方旗舰店,020-86117978,020-86117978,,,https://shop68934950.taobao.com/,37,1320,北京,祛痘,100.00%,4.91373分,0%,4.8618分,0%,4.86995分,0%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao杭特居家日用专营店"，"点我对话"),杭特居家日用专营店,杭特居家日用专营店,0571-86135686,0571-86135686,0571-86135686,,https://shop113075526.taobao.com/,29,4274,杭州市,祛痘,,4.86165分,0%,4.79829分,0%,4.80685分,0%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雪豹家居专营店"，"点我对话"),雪豹家居专营店,雪豹家居专营店,18036851715,18036851715,,,https://shop70870435.taobao.com/,132,10330,江苏无锡,祛痘,,4.93918分,0%,4.90063分,0%,4.89175分,0%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobovey珀薇旗舰店"，"点我对话"),bovey珀薇旗舰店,bovey珀薇旗舰店,0571-28279926,0571-28279926,,,https://shop117081827.taobao.com/,59,3887,广东广州,祛痘,,4.88684分,0%,4.83373分,0%,4.84033分,0%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosevengreen七绿旗舰店"，"点我对话"),sevengreen七绿旗舰店,sevengreen七绿旗舰店,4000114832,4000114832,,,https://shop104652812.taobao.com/,25,954,广东广州,祛痘,,4.88706分,0%,4.87022分,0%,4.87957分,0%,,,,,,,,,,
67,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao第5季化妆品旗舰店"，"点我对话"),第5季化妆品旗舰店,第5季化妆品旗舰店,4000606856,,,,https://shop100083044.taobao.com,3,12377,浙江杭州,祛痘,,4.79819分,0%,4.79419分,0%,4.79973分,0%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao绿莹旗舰店"，"点我对话"),绿莹旗舰店,绿莹旗舰店,,,null,,https://shop145208882.taobao.com,46,4148,河南省南阳市,祛痘,100.00%,4.90174分,0%,4.86749分,0%,4.86998分,0%,,,,,,,,,,
69,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao东医七味旗舰店"，"点我对话"),东医七味旗舰店,东医七味旗舰店,18666002004,18666002004,,,https://shop70417413.taobao.com/,42,4881,广东广州,祛痘,,4.88952分,0%,4.8104分,0%,4.83021分,0%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao拿香旗舰店"，"点我对话"),拿香旗舰店,拿香旗舰店,4009970369,4009970369,,,https://shop106223830.taobao.com/,10,7119,河南郑州,祛痘,100.00%,4.89271分,0%,4.88806分,0%,4.89882分,0%,,,,,,,,,,
71,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao自然堂门萨专卖店"，"点我对话"),自然堂门萨专卖店,自然堂门萨专卖店,18112977907,18112977907,,,https://shop108535126.taobao.com/,78,9124,安徽马鞍山,祛痘,100.00%,4.8738分,0%,4.78528分,0%,4.79302分,0%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao相宜本草官方旗舰店"，"点我对话"),相宜本草官方旗舰店,相宜本草官方旗舰店,021-60286232,021-60286232,,,https://shop57299311.taobao.com/,104,131320,上海,祛痘,100.00%,4.87519分,0%,4.84219分,0%,4.85011分,0%,,,,,,,,,,
73,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao允薇旗舰店"，"点我对话"),允薇旗舰店,允薇旗舰店,0791-85592323,0791-85592323,,,https://shop72118544.taobao.com/,230,106680,北京,祛痘,100.00%,4.87095分,0%,4.82264分,0%,4.82278分,0%,,,,,,,,,,
74,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐然净品旗舰店"，"点我对话"),乐然净品旗舰店,乐然净品旗舰店,4006567911,4006567911,,,https://shop110081242.taobao.com/,29,272,湖南省长沙市,祛痘,,4.99344分,0%,4.98922分,0%,4.98875分,0%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao初夏堂旗舰店"，"点我对话"),初夏堂旗舰店,初夏堂旗舰店,020-29134703,020-29134703,,,https://shop70062771.taobao.com/,58,47032,广东广州,祛痘,100.00%,4.8868分,0%,4.82676分,0%,4.82438分,0%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoza姬芮官方旗舰店"，"点我对话"),za姬芮官方旗舰店,Za姬芮官方旗舰店,0512-66174057,021-61255621,,,https://shop68376754.taobao.com/,77,83557,上海,祛痘,,4.90092分,0%,4.86188分,0%,4.87045分,0%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美肤宝红动专卖店"，"点我对话"),美肤宝红动专卖店,美肤宝红动专卖店,18118823405,18118823405,,,https://shop69835147.taobao.com/,98,34968,江苏南京,祛痘,,4.87473分,0%,4.78974分,0%,4.7995分,0%,,,,,,,,,,
78,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao英尚台玺专卖店"，"点我对话"),英尚台玺专卖店,英尚台玺专卖店,020-23334325,020-23334325,,,https://shop104308732.taobao.com/,30,12578,广东广州,祛痘,,4.83865分,0%,4.77865分,0%,4.79493分,0%,,,,,,,,,,
79,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoilisya天丽芙蓉化妆品专卖"，"点我对话"),ilisya天丽芙蓉化妆品专卖,ilisya天丽芙蓉化妆品专卖,010-81305206,010-81305206,,,https://shop104159992.taobao.com/,72,2025,北京,祛痘,100.00%,4.84734分,0%,4.77044分,0%,4.78132分,0%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao草阳旗舰店"，"点我对话"),草阳旗舰店,草阳旗舰店,4000512517,4000512517,,,https://shop106765220.taobao.com/,234,356,江苏省苏州市,祛痘,100.00%,4.943分,0%,4.92632分,0%,4.91103分,0%,,,,,,,,,,
81,,五心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao有路uoolu"，"点我对话"),有路uoolu,有路海外,4006265916-44285,,,,https://shop120275254.taobao.com,194,10,香港香港岛,祛痘,100.00%,5.0,100.00%,5.0,100.00%,5.0分,100.00%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao奥乐v旗舰店"，"点我对话"),奥乐v旗舰店,奥乐v旗舰店,4007002499,,4007002499,,https://shop70282758.taobao.com,32,6083,广东广州,祛痘,,4.91372分,0%,4.91251分,0%,4.91475分,0%,,,,,,,,,,
83,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao阿奴旗舰店"，"点我对话"),阿奴旗舰店,阿奴旗舰店,4000522880,,,,https://shop73198349.taobao.com,76,18157,江苏南京,祛痘,,4.91185分,0%,4.89452分,0%,4.89885分,0%,,,,,,,,,,
84,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雅韵诗化妆品旗舰店"，"点我对话"),雅韵诗化妆品旗舰店,雅韵诗化妆品旗舰店,0755-27512731,,,,https://shop117233386.taobao.com,32,2236,广东省深圳市,祛痘,,4.93435分,0%,4.89778分,0%,4.89325分,0%,,,,,,,,,,
85,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobossdunmen曼语专卖店"，"点我对话"),bossdunmen曼语专卖店,bossdunmen曼语专卖店,13311619983,,13311619983,,https://shop103780383.taobao.com,79,1756,上海,祛痘,,4.87745分,0%,4.80968分,0%,4.79987分,0%,,,,,,,,,,
