编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
13,,天猫,点我对话,威尼尔莱旗舰店,威尼尔莱旗舰店,020-84853292,020-84853292,,,https://shop114332804.taobao.com/,,,广东省广州市,运动裤 女,,4.95,61.80%,4.94,64.37%,4.94,62.90%,,,,,,,,,,
14,,天猫,点我对话,小排靓旗舰店,小排靓旗舰店,15268426258,15268426258,,,https://shop105948372.taobao.com/,,,浙江省嘉兴市,运动裤 女,100.00%,4.89,4.22%,4.86,10.49%,4.86,11.69%,,,,,,,,,,
15,,天猫,点我对话,时点伴旗舰店,时点伴旗舰店,0595-82888080,0595-82888080,,,https://shop189897152.taobao.com/,,,福建泉州,运动裤 女,,4.94,52.62%,4.9,40.93%,4.89,37.07%,,,,,,,,,,
16,,天猫,点我对话,古驭旗舰店,古驭旗舰店,020-34724239,020-34724239,,,https://shop114270984.taobao.com/,,,广东广州,运动裤 女,,4.9,22.76%,4.88,30.99%,4.89,36.21%,,,,,,,,,,
17,,天猫,点我对话,千山岗旗舰店,千山岗旗舰店,18607137963,18607137963,,,https://shop114598991.taobao.com/,,,广东广州,运动裤 女,100.00%,4.94,54.00%,4.9,43.94%,4.9,41.59%,,,,,,,,,,
18,,天猫,点我对话,艾鑫小天使,乐高正品玩具店,13352062828,13388061135,,,https://shop68142464.taobao.com,,,北京,运动裤 女,100.00%,4.88,0.00%,4.88,19.57%,4.9,36.19%,,,,,,,,,,
19,,天猫,点我对话,acamc,豆豆魔方儿童教育,4000216321,,,,https://shop72614156.taobao.com,,,浙江金华,运动裤 女,100.00%,4.88,0.78%,4.85,1.22%,4.85,0.00%,,,,,,,,,,
20,,天猫,点我对话,gaogaoggg,兔仙vv,15626834739,13509218220,15626834739,,https://shop66468006.taobao.com,,,,运动裤 女,100.00%,4.95,52.57%,4.93,52.42%,4.95,62.47%,,,,,,,,,,
21,,天猫,点我对话,思米妮卡旗舰店,思米妮卡旗舰店,4008521509,,,,https://shop72429405.taobao.com,,,广东广州,运动裤 女,,4.92,40.80%,4.86,21.59%,4.87,24.27%,,,,,,,,,,
22,,天猫,点我对话,summitdragon旗舰店,summitdragon旗舰店,0579-85253677,,0579-85253677,,https://shop111568207.taobao.com,,,浙江省金华市,运动裤 女,,4.89,15.91%,4.87,23.61%,4.85,16.78%,,,,,,,,,,
23,,天猫,点我对话,天使小镇旗舰店,天使小镇旗舰店,15968740716,,15968740716,,https://shop108691509.taobao.com,,,江苏扬州,运动裤 女,,4.98,86.29%,4.97,83.26%,4.97,82.95%,,,,,,,,,,
24,,天猫,点我对话,娅色旗舰店,娅色旗舰店,18932444896,18932444896,,,https://shop103390678.taobao.com/,,,广东省广州市,运动裤 女,100.00%,4.9,29.36%,4.83,4.85%,4.83,4.50%,,,,,,,,,,
25,,天猫,点我对话,尚派母婴专营店,尚派母婴专营店,,0592-8266556,,,https://shop105477103.taobao.com/,,,福建厦门,运动裤 女,100.00%,4.96,70.13%,4.96,70.91%,4.95,65.72%,,,,,,,,,,
26,,天猫,点我对话,goldenkey金钥匙旗舰店,goldenkey金钥匙旗舰店,,4001131415,,,https://shop101978509.taobao.com/,,,广东潮州,运动裤 女,100.00%,4.84,-0.72%,4.79,-1.00%,4.8,-0.64%,,,,,,,,,,
27,,天猫,点我对话,josephlyddy广银专卖店,josephlyddy广银专卖店,4008220798,4008220798,,,https://shop118247838.taobao.com/,,,浙江省湖州市,运动裤 女,100.00%,4.93,44.29%,4.9,38.12%,4.89,35.34%,,,,,,,,,,
28,,天猫,点我对话,奥尼宝汽车用品旗舰店,奥尼宝汽车用品旗舰店,18721026669,18721026669,18721026669,,https://shop102934632.taobao.com/,,,上海,运动裤 女,,4.96,68.70%,4.94,61.08%,4.94,63.25%,,,,,,,,,,
29,,天猫,点我对话,福容旗舰店,福容旗舰店,0592-5616099,0592-5616099,,,https://shop103569156.taobao.com/,,,广东广州,运动裤 女,,4.89,7.33%,4.84,0.00%,4.82,0.00%,,,,,,,,,,
30,,天猫,点我对话,裙摆舞者服饰旗舰店,裙摆舞者服饰旗舰店,13584863410,13584863410,,,https://shop67000369.taobao.com/,,,江苏苏州,运动裤 女,,4.92,41.79%,4.89,37.99%,4.89,35.88%,,,,,,,,,,
31,,天猫,点我对话,英佳旗舰店,英佳旗舰店,0571-89878997,0571-89878997,,,https://shop73232776.taobao.com/,,,浙江杭州,运动裤 女,,4.71,-3.26%,4.6,-4.61%,4.6,-4.65%,,,,,,,,,,
32,,天猫,点我对话,傲一运动专营店,傲一运动专营店,15615531585,15615531585,,,https://shop65810691.taobao.com/,,,山东青岛,运动裤 女,,4.77,-1.97%,4.78,-1.11%,4.71,-2.30%,,,,,,,,,,
33,,天猫,点我对话,娇雨荷服饰旗舰店,娇雨荷服饰旗舰店,,13923937168,,,https://shop114647332.taobao.com/,,,广东省 深圳市,运动裤 女,,4.9,53.22%,4.9,50.75%,4.9,46.73%,,,,,,,,,,
34,,天猫,点我对话,兰心内衣专营店,兰心内衣专营店,,15967992812,,,https://shop106136112.taobao.com/,,,浙江 金华,运动裤 女,,4.9,50.77%,4.8,34.26%,4.8,30.58%,,,,,,,,,,
35,,天猫,点我对话,英格蓝帝沃派专卖店,英格蓝帝沃派专卖店,0573-89812368,0573-89812368,,,https://shop69562664.taobao.com/,,,浙江嘉兴,运动裤 女,100.00%,4.98,82.75%,4.97,85.06%,4.97,82.54%,,,,,,,,,,
36,,天猫,点我对话,蚕莎旗舰店,蚕莎旗舰店,0579-85010507,0579-85010507,,,https://shop110365507.taobao.com/,,,浙江省金华市,运动裤 女,100.00%,4.85,0.00%,4.84,5.43%,4.84,10.42%,,,,,,,,,,
37,,天猫,点我对话,qpc旗舰店,qpc旗舰店,15559194813,15559194813,,,https://shop114275082.taobao.com/,,,福建泉州,运动裤 女,,4.96,69.10%,4.93,60.47%,4.92,56.12%,,,,,,,,,,
38,,天猫,点我对话,牛言非羽旗舰店,牛言非羽旗舰店,020-32891899,020-32891899,,,https://shop110993852.taobao.com/,,,广东省广州市,运动裤 女,100.00%,4.91,31.80%,4.87,28.27%,4.87,23.93%,,,,,,,,,,
39,,天猫,点我对话,阳光1860,1860精品童装,,,18989453558,,https://shop62209237.taobao.com,,,浙江湖州,运动裤 女,100.00%,4.85,-0.68%,4.79,-1.20%,4.81,-0.82%,,,,,,,,,,
40,,天猫,点我对话,我的公主王子love,贝贝熊儿童家居,,13387330028,13387330028,,https://shop110950084.taobao.com,,,广东佛山,运动裤 女,100.00%,4.87,0.00%,4.85,0.00%,4.85,0.00%,,,,,,,,,,
41,,天猫,点我对话,歌睿达数码旗舰店,歌睿达数码旗舰店,0755-28402365,,,,https://shop257171944.taobao.com,,,广东深圳,运动裤 女,,4.83,-1.21%,4.77,-1.45%,4.76,-1.43%,,,,,,,,,,
42,,天猫,点我对话,雅高家居专营店,雅高家居专营店,0579-85618524,,,,https://shop62910716.taobao.com,,,浙江金华,运动裤 女,,4.85,-0.58%,4.76,-1.51%,4.76,-1.49%,,,,,,,,,,
43,,天猫,点我对话,fakeface旗舰店,fakeface旗舰店,18900807108,,,,https://shop105390167.taobao.com,,,浙江省金华市,运动裤 女,100.00%,4.88,7.56%,4.86,20.46%,4.85,18.66%,,,,,,,,,,
44,,天猫,点我对话,forsislleos花斯豹旗舰店,forsislleos花斯豹旗舰店,13506648018,,,,https://shop109122421.taobao.com,,,广东广州,运动裤 女,100.00%,4.93,50.08%,4.91,46.34%,4.9,45.06%,,,,,,,,,,
45,,天猫,点我对话,卓唯手表专营店,卓唯手表专营店,18301638119,18301638119,,,https://shop113261980.taobao.com/,,,北京,运动裤 女,100.00%,4.88,0.00%,4.85,0.00%,4.84,0.00%,,,,,,,,,,
46,,天猫,点我对话,唯优母婴专营店,唯优母婴专营店,13308468460,13308468460,,,https://shop104261978.taobao.com/,,,湖南省长沙市,运动裤 女,100.00%,4.84,-0.93%,4.78,-1.26%,4.81,-0.65%,,,,,,,,,,
47,,天猫,点我对话,隐形盾旗舰店,隐形盾旗舰店,18350718608,18350718608,,,https://shop475560228.taobao.com/,,,福建莆田,运动裤 女,100.00%,4.95,63.95%,4.94,68.47%,4.95,70.07%,,,,,,,,,,
48,,天猫,点我对话,thefirstoutdoor旗舰,thefirstoutdoor旗舰,4000981698,4000981698,,,https://shop70198810.taobao.com/,,,浙江杭州,运动裤 女,100.00%,4.9,23.03%,4.89,33.20%,4.86,20.31%,,,,,,,,,,
49,,天猫,点我对话,奥莎运动户外专营店,奥莎运动户外专营店,021-69168551,021-69168551,,,https://shop67838388.taobao.com/,,,上海,运动裤 女,,4.88,5.49%,4.83,2.17%,4.82,0.00%,,,,,,,,,,
50,,天猫,点我对话,巧智乐母婴专营店,巧智乐母婴专营店,19943805039,19943805039,,,https://shop115869431.taobao.com/,,,河南省许昌市,运动裤 女,,4.9,17.03%,4.89,29.11%,4.9,34.63%,,,,,,,,,,
51,,天猫,点我对话,洛晴川旗舰店,洛晴川旗舰店,18923809351,18923809351,,,https://shop371839410.taobao.com/,,,广东深圳,运动裤 女,,4.85,0.00%,4.79,-0.77%,4.83,2.01%,,,,,,,,,,
52,,天猫,点我对话,都市飞狐户外旗舰店,都市飞狐户外旗舰店,4006188638,4006188638,,,https://shop72879526.taobao.com/,,,江苏南京,运动裤 女,,4.9,21.50%,4.85,13.73%,4.85,14.88%,,,,,,,,,,
53,,天猫,点我对话,博美秀旗舰店,博美秀旗舰店,18094707398,18094707398,18094707398,,https://shop108799620.taobao.com/,,,浙江省杭州市,运动裤 女,,4.82,-0.96%,4.8,-0.52%,4.8,-0.54%,,,,,,,,,,
54,,天猫,点我对话,艾米达旗舰店,艾米达旗舰店,020-66348862,020-66348862,,,https://shop63716578.taobao.com/,,,广东广州,运动裤 女,,4.93,45.59%,4.9,39.79%,4.89,38.54%,,,,,,,,,,
55,,天猫,点我对话,茬客旗舰店,茬客旗舰店,18126788537,18126788537,,,https://shop114658058.taobao.com/,,,广东省广州市,运动裤 女,100.00%,4.83,-0.79%,4.81,0.00%,4.83,0.00%,,,,,,,,,,
56,,天猫,点我对话,卓希运动专营店,卓希运动专营店,025-85565137,025-85565137,025-85565137,,https://shop59983045.taobao.com/,,,江苏南京,运动裤 女,,4.87,0.00%,4.84,4.61%,4.82,0.00%,,,,,,,,,,
57,,天猫,点我对话,冰姿典旗舰店,冰姿典旗舰店,15721058002,15721058002,,,https://shop501109121.taobao.com/,,,江苏苏州,运动裤 女,,4.96,70.56%,4.88,33.96%,4.91,48.99%,,,,,,,,,,
58,,天猫,点我对话,花花公子韩风专卖店,花花公子韩风专卖店,18088845666,18088845666,,,https://shop108541654.taobao.com/,,,安徽合肥,运动裤 女,100.00%,4.95,61.74%,4.93,62.27%,4.94,62.97%,,,,,,,,,,
59,,天猫,点我对话,cqb阿帕其专卖店,cqb阿帕其专卖店,0571-64837715,0571-64837715,,,https://shop68349877.taobao.com/,,,浙江杭州,运动裤 女,100.00%,4.82,-0.93%,4.8,-0.56%,4.8,-0.54%,,,,,,,,,,
60,,天猫,点我对话,亲佳贝母婴专营店,亲佳贝母婴专营店,13950165514,13950165514,,,https://shop72576544.taobao.com/,,,福建厦门,运动裤 女,100.00%,4.91,24.83%,4.87,19.01%,4.88,20.26%,,,,,,,,,,
61,,天猫,点我对话,捷乐办公专营店,捷乐办公专营店,0577-68009892,,,,https://shop72776718.taobao.com,,,浙江温州,运动裤 女,,4.84,-0.96%,4.79,-1.09%,4.8,-0.73%,,,,,,,,,,
62,,天猫,点我对话,poddities旗舰店,poddities旗舰店,15989881399,,15989881399,,https://shop107382003.taobao.com,,,广东深圳,运动裤 女,,4.8,-1.83%,4.67,-3.53%,4.68,-3.25%,,,,,,,,,,
63,,天猫,点我对话,伊沫箱包旗舰店,伊沫箱包旗舰店,0798-8583002,0798-8583002,,,https://shop114802849.taobao.com/,,,江西省景德镇市,运动裤 女,,4.95,61.59%,4.93,58.92%,4.93,57.65%,,,,,,,,,,
64,,天猫,点我对话,仁尚鞋类专营店,仁尚鞋类专营店,13870071565,13870071565,,,https://shop68674340.taobao.com/,,,浙江杭州,运动裤 女,100.00%,4.93,46.55%,4.89,35.74%,4.88,33.14%,,,,,,,,,,
65,,天猫,点我对话,mybocc旗舰店,mybocc旗舰店,13202544115,13202544115,,,https://shop110295233.taobao.com/,,,广东省广州市,运动裤 女,,4.95,59.83%,4.91,49.46%,4.91,46.36%,,,,,,,,,,
66,,天猫,点我对话,赫朗运动旗舰店,赫朗运动旗舰店,0579-87563693,0579-87563693,0579-87563693,,https://shop68577038.taobao.com/,,,浙江金华,运动裤 女,100.00%,4.88,8.89%,4.85,9.77%,4.83,4.89%,,,,,,,,,,
67,,天猫,点我对话,euisvi旗舰店,euisvi旗舰店,0575-87079760,0575-87079760,,,https://shop111346273.taobao.com/,,,浙江绍兴,运动裤 女,,4.81,-1.17%,4.74,-1.83%,4.75,-1.66%,,,,,,,,,,
68,,天猫,点我对话,迈点汽车用品专营店,迈点汽车用品专营店,18320414250,18320414250,,,https://shop110838681.taobao.com/,,,广东广州,运动裤 女,100.00%,4.84,-0.66%,4.79,-0.99%,4.79,-0.90%,,,,,,,,,,
69,,天猫,点我对话,tb4169197,儿童数码产品店,,18929323711,,,https://shop104111552.taobao.com/,,,江苏南京,运动裤 女,100.00%,4.91,18.61%,4.91,41.60%,4.91,43.89%,,,,,,,,,,
70,,天猫,点我对话,真情告白旗舰店,真情告白旗舰店,0571-85093046,0571-85093046,,,https://shop67841843.taobao.com/,,,浙江杭州,运动裤 女,100.00%,4.88,12.13%,4.85,11.87%,4.85,11.18%,,,,,,,,,,
71,,天猫,点我对话,嘉茱莉旗舰店,嘉茱莉旗舰店,4008000808,4008000808,,,https://shop68057743.taobao.com/,,,上海,运动裤 女,,4.85,0.00%,4.86,18.78%,4.86,17.58%,,,,,,,,,,
72,,天猫,点我对话,衣芮旗舰店,衣芮旗舰店,15669860510,15669860510,,,https://shop110917891.taobao.com/,,,浙江杭州,运动裤 女,,4.83,-0.67%,4.83,4.32%,4.8,-0.53%,,,,,,,,,,
73,,天猫,点我对话,怡罗兰旗舰店,怡罗兰旗舰店,18768452566,18768452566,,,https://shop113471380.taobao.com/,,,浙江省杭州市,运动裤 女,100.00%,4.91,32.24%,4.85,13.23%,4.85,13.01%,,,,,,,,,,
74,,天猫,点我对话,和家缘旗舰店,和家缘旗舰店,0571-22855933,0571-22855933,,,https://shop68880091.taobao.com/,,,浙江杭州,运动裤 女,100.00%,4.94,59.04%,4.92,52.75%,4.92,52.93%,,,,,,,,,,
75,,天猫,点我对话,小微的夏天服饰旗舰店,小微的夏天服饰旗舰店,13140846700,13140846700,,,https://shop69273260.taobao.com/,,,江苏苏州,运动裤 女,100.00%,4.85,0.00%,4.85,12.34%,4.85,14.74%,,,,,,,,,,
76,,天猫,点我对话,兰花女内衣旗舰店,兰花女内衣旗舰店,,13957908654,,,https://shop165954912.taobao.com/,,,浙江金华,运动裤 女,100.00%,4.8,-1.35%,4.75,-1.50%,4.76,-1.29%,,,,,,,,,,
77,,天猫,点我对话,物自体旗舰店,物自体旗舰店,18898637260,18898637260,,,https://shop112122540.taobao.com/,,,广东省广州市,运动裤 女,,4.9,26.68%,4.87,24.97%,4.87,25.62%,,,,,,,,,,
78,,天猫,点我对话,霓裳车影旗舰店,霓裳车影旗舰店,020-22942970,020-22942970,,,https://shop108359831.taobao.com/,,,广东广州,运动裤 女,,4.87,0.00%,4.84,4.40%,4.81,0.00%,,,,,,,,,,
79,,天猫,点我对话,冷妮妮11,吉儿乐母婴,15167503688,13626884114,,,https://shop141772787.taobao.com,,,广东省深圳市,运动裤 女,100.00%,4.79,-1.89%,4.74,-2.20%,4.76,-1.84%,,,,,,,,,,
80,,天猫,点我对话,伟业劳保,伟业服饰,,13671176958,,,https://shop70422628.taobao.com,,,北京,运动裤 女,100.00%,4.95,60.19%,4.92,55.71%,4.92,56.05%,,,,,,,,,,
81,,天猫,点我对话,韩方五谷旗舰店,韩方五谷旗舰店,0577-63015933,,,,https://shop141485737.taobao.com,,,浙江省温州市,运动裤 女,,4.87,0.00%,4.79,-0.74%,4.79,-0.68%,,,,,,,,,,
82,,天猫,点我对话,如润数码专营店,如润数码专营店,18925276325,,,,https://shop108366030.taobao.com,,,广东省深圳市,运动裤 女,,4.91,21.90%,4.87,21.12%,4.88,29.70%,,,,,,,,,,
83,,天猫,点我对话,alocs爱路客旗舰店,alocs爱路客旗舰店,18067374092,,,,https://shop67760526.taobao.com,,,浙江宁波,运动裤 女,,4.93,44.61%,4.89,34.43%,4.86,23.14%,,,,,,,,,,
84,,天猫,点我对话,musbeme旗舰店,musbeme旗舰店,020-32208058,,,,https://shop68599978.taobao.com,,,广东广州,运动裤 女,,4.91,34.36%,4.89,34.45%,4.89,34.04%,,,,,,,,,,
85,,天猫,点我对话,昕辰旗舰店,昕辰旗舰店,0577-63171986,,,,https://shop114832303.taobao.com,,,浙江省温州市,运动裤 女,100.00%,4.89,15.96%,4.86,20.12%,4.86,17.03%,,,,,,,,,,
86,,天猫,点我对话,cin2旗舰店,cin2旗舰店,0591-83256657,,0591-83256657,,https://shop112067005.taobao.com,,,福建省福州市,运动裤 女,100.00%,4.9,29.32%,4.89,35.42%,4.85,15.65%,,,,,,,,,,
87,,天猫,点我对话,穆秋服饰旗舰店,穆秋服饰旗舰店,,,null,,https://shop65207368.taobao.com,,,北京,运动裤 女,100.00%,4.85,0.00%,4.86,5.95%,4.84,2.80%,,,,,,,,,,
88,,天猫,点我对话,freemakers旗舰店,freemakers旗舰店,,13356912895,,,https://shop106121734.taobao.com/,,,山东潍坊,运动裤 女,100.00%,4.83,-2.79%,4.81,-1.69%,4.84,-1.24%,,,,,,,,,,
89,,天猫,点我对话,桦川母婴专营,桦川母婴专营,,18321154674,,,https://shop150103007.taobao.com/,,,上海,运动裤 女,,4.8,0.96%,4.7,1.65%,4.7,1.49%,,,,,,,,,,
90,,天猫,点我对话,沃迅家居专营店,沃迅家居专营店,0571-28982938,0571-28982938,,,https://shop63362254.taobao.com/,,,浙江杭州,运动裤 女,,4.9,15.60%,4.84,1.19%,4.81,-0.56%,,,,,,,,,,
91,,天猫,点我对话,菲森玛斯特服饰旗舰店,菲森玛斯特服饰旗舰店,024-67789687,024-67789687,,,https://shop102290576.taobao.com/,,,辽宁省沈阳市,运动裤 女,,4.95,63.42%,4.91,46.73%,4.91,50.57%,,,,,,,,,,
92,,天猫,点我对话,米格宾仕旗舰店,米格宾仕旗舰店,13110971760,13110971760,,,https://shop105150838.taobao.com/,,,厦门市,运动裤 女,,4.87,0.64%,4.83,1.63%,4.82,0.00%,,,,,,,,,,
93,,天猫,点我对话,喜美绘旗舰店,喜美绘旗舰店,18948380809,18948380809,,,https://shop70402293.taobao.com/,,,广东揭阳,运动裤 女,100.00%,4.86,0.00%,4.86,16.77%,4.84,7.09%,,,,,,,,,,
94,,天猫,点我对话,acecred瑞质旗舰店,acecred瑞质旗舰店,18924185115,18924185115,,,https://shop64342346.taobao.com/,,,广东广州,运动裤 女,,4.94,56.31%,4.91,51.39%,4.91,49.27%,,,,,,,,,,
95,,天猫,点我对话,红泡泡绿果果旗舰店,红泡泡绿果果旗舰店,0371-86617797,0371-86617797,0371-86617797,,https://shop63350978.taobao.com/,,,河南郑州,运动裤 女,100.00%,4.92,29.77%,4.88,19.48%,4.88,18.62%,,,,,,,,,,
96,,天猫,点我对话,名迪路旗舰店,名迪路旗舰店,13917594142,13917594142,,,https://shop271950499.taobao.com/,,,北京,运动裤 女,,4.92,38.80%,4.88,33.28%,4.88,31.75%,,,,,,,,,,
97,,天猫,点我对话,款儿旗舰店,款儿旗舰店,13860755148,13860755148,,,https://shop104314945.taobao.com/,,,福建省泉州市,运动裤 女,100.00%,4.91,36.04%,4.87,26.57%,4.86,19.96%,,,,,,,,,,
98,,天猫,点我对话,申鼎运动专营店,申鼎运动专营店,13720851334,13720851334,,,https://shop67763203.taobao.com/,,,福建厦门,运动裤 女,,4.82,-1.09%,4.75,-1.75%,4.75,-1.64%,,,,,,,,,,
99,,天猫,点我对话,星恒运动户外专营店,星恒运动户外专营店,0755-33144555,0755-33144555,,,https://shop106344153.taobao.com/,,,广东省深圳市,运动裤 女,,4.9,19.73%,4.91,44.63%,4.9,42.55%,,,,,,,,,,
100,,天猫,点我对话,韩流熟淑女,韩淑女显瘦服饰,0752-7833015,15089265353,15089265353,,https://shop101575386.taobao.com,,,湖北武汉,运动裤 女,100.00%,4.83,-0.70%,4.8,0.00%,4.8,0.00%,,,,,,,,,,
101,,天猫,点我对话,芙优植旗舰店,芙优植旗舰店,400-8062928,400-8062928,,,https://shop62072387.taobao.com/,,,广东广州,运动裤 女,100.00%,4.84,-0.55%,4.81,0.00%,4.8,0.00%,,,,,,,,,,
102,,天猫,点我对话,ttwenties旗舰店,ttwenties旗舰店,15640354796,15640354796,,,https://shop62713108.taobao.com/,,,北京,运动裤 女,,4.89,19.85%,4.88,32.70%,4.86,19.81%,,,,,,,,,,
103,,天猫,点我对话,f5s旗舰店,f5s旗舰店,020-87339493,020-87339493,,,https://shop140861406.taobao.com/,,,广东省广州市,运动裤 女,100.00%,4.87,0.00%,4.87,26.72%,4.86,21.84%,,,,,,,,,,
104,,天猫,点我对话,新青年数码专营店,新青年数码专营店,18072101120,18072101120,,,https://shop62140955.taobao.com/,,,上海,运动裤 女,,4.93,39.34%,4.88,24.60%,4.86,16.32%,,,,,,,,,,
105,,天猫,点我对话,爱因宝母婴专营店,爱因宝母婴专营店,0578-5520781,0578-5520781,,,https://shop109206957.taobao.com/,,,北京,运动裤 女,,4.89,5.49%,4.85,6.19%,4.85,1.57%,,,,,,,,,,
106,,天猫,点我对话,麦唯服饰专营店,麦唯服饰专营店,0571-85106357,0571-85106357,,,https://shop105397168.taobao.com/,,,浙江杭州,运动裤 女,100.00%,4.81,-1.18%,4.78,-1.04%,4.78,-1.05%,,,,,,,,,,
107,,天猫,点我对话,四季伊衫旗舰店,四季伊衫旗舰店,18757599717,18757599717,,,https://shop110077570.taobao.com/,,,浙江省杭州市,运动裤 女,100.00%,4.79,-1.55%,4.72,-2.24%,4.69,-2.78%,,,,,,,,,,
108,,天猫,点我对话,羽晓昕旗舰店,羽晓昕旗舰店,0571-87682219,0571-87682219,,,https://shop110673014.taobao.com/,,,浙江杭州,运动裤 女,,4.87,6.33%,4.84,6.19%,4.85,11.45%,,,,,,,,,,
109,,天猫,点我对话,骐嘉旗舰店,骐嘉旗舰店,4008000808,4008000808,,,https://shop100764352.taobao.com/,,,福建省泉州市,运动裤 女,100.00%,4.85,0.00%,4.83,2.31%,4.83,0.00%,,,,,,,,,,
110,,天猫,点我对话,俏丽女孩旗舰店,俏丽女孩旗舰店,15759798851,15759798851,,,https://shop110991807.taobao.com/,,,福建省泉州市,运动裤 女,,4.85,0.00%,4.8,-0.58%,4.82,0.00%,,,,,,,,,,
111,,天猫,点我对话,睡衣庆同专营店,睡衣庆同专营店,021-37002123,021-37002123,,,https://shop57301088.taobao.com/,,,上海,运动裤 女,,4.91,33.46%,4.9,40.54%,4.9,41.14%,,,,,,,,,,
112,,天猫,点我对话,依蕾斯内衣旗舰店,依蕾斯内衣旗舰店,,020-89232686,,,https://shop57299924.taobao.com/,,,广东 广州,运动裤 女,,4.8,0.64%,4.8,----,4.8,----,,,,,,,,,,
113,,天猫,点我对话,乔丹萌芽草专卖店,乔丹萌芽草专卖店,0592-5990348,0592-5990348,,,https://shop101238364.taobao.com/,,,福建省厦门市,运动裤 女,,4.84,-0.70%,4.76,-1.54%,4.75,-1.66%,,,,,,,,,,
114,,天猫,点我对话,lovedfamilyco旗舰店,lovedfamilyco旗舰店,18067027925,18067027925,,,https://shop106759215.taobao.com/,,,上海,运动裤 女,,4.83,-1.14%,4.82,-0.60%,4.82,0.00%,,,,,,,,,,
115,,天猫,点我对话,香蜜姿旗舰店,香蜜姿旗舰店,0511-86980689,0511-86980689,,,https://shop106120621.taobao.com/,,,江苏镇江,运动裤 女,100.00%,4.92,41.45%,4.87,21.72%,4.87,27.58%,,,,,,,,,,
116,,天猫,点我对话,久久彩服饰旗舰店,久久彩服饰旗舰店,18757113163,18757113163,,,https://shop105954540.taobao.com/,,,北京,运动裤 女,,4.86,0.00%,4.82,0.00%,4.83,0.00%,,,,,,,,,,
