编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
17,,天猫,点我对话,sable黑貂旗舰店,sable黑貂旗舰店,0512-57112651,0512-57112651,,,https://shop114101071.taobao.com/,,,江苏苏州,酱油瓶,100.00%,4.89,15.72%,4.87,21.24%,4.85,14.26%,,,,,,,,,,
18,,天猫,点我对话,冬冬冬冬丞儿,古藏风韵,15700826565,18874120284,,,https://shop118273070.taobao.com,,,北京,酱油瓶,100.00%,4.89,29.01%,4.85,20.12%,4.84,15.43%,,,,,,,,,,
19,,天猫,点我对话,tb7902728,品艺酒礼,,15167902728,,,https://shop69138970.taobao.com,,,北京,酱油瓶,100.00%,4.89,29.01%,4.85,20.12%,4.84,15.43%,,,,,,,,,,
20,,天猫,点我对话,tb83442204,蜀忆食品,,18681610608,,,https://shop110200316.taobao.com,,,上海,酱油瓶,100.00%,4.83,-0.67%,4.75,-1.70%,4.73,-1.99%,,,,,,,,,,
21,,天猫,点我对话,优导仕旗舰店,优导仕旗舰店,13621882293,,,,https://shop115609560.taobao.com,,,浙江台州,酱油瓶,,4.93,46.20%,4.89,34.86%,4.87,22.23%,,,,,,,,,,
22,,天猫,点我对话,和道酒类专营店,和道酒类专营店,4008000808,,4008000808-878252,,https://shop66193236.taobao.com,,,浙江绍兴,酱油瓶,100.00%,4.86,10.74%,4.81,0.00%,4.78,-0.52%,,,,,,,,,,
23,,天猫,点我对话,纯饰坊旗舰店,纯饰坊旗舰店,020-84893562,,,,https://shop107383984.taobao.com,,,广东省广州市,酱油瓶,100.00%,4.91,14.67%,4.87,14.61%,4.85,0.00%,,,,,,,,,,
24,,天猫,点我对话,宅喜欢旗舰店,宅喜欢旗舰店,027-65028981,,,,https://shop105296421.taobao.com,,,广东省深圳市,酱油瓶,,4.88,-1.78%,4.87,-0.52%,4.88,0.00%,,,,,,,,,,
25,,天猫,点我对话,倩兮家居专营店,倩兮家居专营店,18121276096,,,,https://shop111296546.taobao.com,,,上海,酱油瓶,,4.85,0.00%,4.77,-1.34%,4.76,-1.43%,,,,,,,,,,
26,,天猫,点我对话,家兴旺旗舰店,家兴旺旗舰店,18938162089,18938162089,,,https://shop100602681.taobao.com/,,,广东省东莞市,酱油瓶,100.00%,4.9,8.25%,4.9,32.92%,4.89,30.52%,,,,,,,,,,
27,,天猫,点我对话,avon雅芳官方旗舰店,avon雅芳官方旗舰店,13221043480,13221043480,13221043480,,https://shop107856493.taobao.com/,,,广东广州,酱油瓶,100.00%,4.91,30.12%,4.87,25.54%,4.85,18.80%,,,,,,,,,,
28,,天猫,点我对话,千百滋食品专营店,千百滋食品专营店,0731-89870709,0731-89870709,,,https://shop111461485.taobao.com/,,,湖南省长沙市,酱油瓶,100.00%,4.85,2.26%,4.78,-0.81%,4.76,-1.03%,,,,,,,,,,
29,,天猫,点我对话,youhoo旗舰店,youhoo旗舰店,13386395805,13386395805,,,https://shop163565762.taobao.com/,,,山东青岛,酱油瓶,100.00%,4.9,0.00%,4.9,23.03%,4.91,29.21%,,,,,,,,,,
30,,天猫,点我对话,美诺斯食品专营店,美诺斯食品专营店,15275229309,15275229309,15275229309,,https://shop63524686.taobao.com/,,,山东日照,酱油瓶,100.00%,4.91,40.23%,4.85,19.18%,4.84,18.58%,,,,,,,,,,
31,,天猫,点我对话,橙叶家居旗舰店,橙叶家居旗舰店,15279985719,15279985719,,,https://shop68364988.taobao.com/,,,江西景德镇,酱油瓶,,4.91,24.41%,4.9,38.40%,4.91,46.17%,,,,,,,,,,
32,,天猫,点我对话,葡萄酒小皮旗舰店,葡萄酒小皮旗舰店,13472793426,13472793426,,,https://shop366573601.taobao.com/,,,上海,酱油瓶,100.00%,4.94,60.83%,4.93,62.94%,4.93,63.09%,,,,,,,,,,
33,,天猫,点我对话,金辉天地电器专营店,金辉天地电器专营店,15810124998,15810124998,,,https://shop104600721.taobao.com/,,,北京,酱油瓶,100.00%,4.93,27.42%,4.92,42.42%,4.93,44.03%,,,,,,,,,,
34,,天猫,点我对话,kingmagic优聚专卖店,kingmagic优聚专卖店,15022351331,15022351331,15022351331,,https://shop68760249.taobao.com/,,,天津,酱油瓶,100.00%,4.82,-1.34%,4.79,-1.26%,4.78,-1.20%,,,,,,,,,,
35,,天猫,点我对话,朗诗尼家居旗舰店,朗诗尼家居旗舰店,18954316101,18954316101,,,https://shop104842232.taobao.com/,,,江苏苏州,酱油瓶,,4.88,2.74%,4.86,0.00%,4.85,0.00%,,,,,,,,,,
36,,天猫,点我对话,金猪母婴专营店,金猪母婴专营店,18969602819,18969602819,,,https://shop61067809.taobao.com/,,,浙江台州,酱油瓶,,4.87,0.00%,4.86,12.36%,4.88,18.95%,,,,,,,,,,
37,,天猫,点我对话,新大东居家日用专营店,新大东居家日用专营店,4000820631,4000820631,,,https://shop106975768.taobao.com/,,,山东威海,酱油瓶,,4.88,1.64%,4.87,17.82%,4.84,4.70%,,,,,,,,,,
38,,天猫,点我对话,利施邦旗舰店,利施邦旗舰店,027-83377970,027-83377970,,,https://shop145706494.taobao.com/,,,湖北武汉,酱油瓶,,4.92,31.18%,4.9,30.12%,4.89,31.65%,,,,,,,,,,
39,,天猫,点我对话,知根旗舰店,知根旗舰店,0551-62629260,0551-62629260,,,https://shop68409980.taobao.com/,,,安徽合肥,酱油瓶,,4.87,0.00%,4.85,0.00%,4.86,7.52%,,,,,,,,,,
40,,天猫,点我对话,同道大叔旗舰店,同道大叔旗舰店,4008655096,4008655096,,,https://shop155180162.taobao.com/,,,福建厦门,酱油瓶,100.00%,4.93,42.56%,4.92,46.11%,4.92,48.47%,,,,,,,,,,
41,,天猫,点我对话,高姿仙柏专卖店,高姿仙柏专卖店,0571-81909164,,,,https://shop69931651.taobao.com,,,浙江杭州,酱油瓶,,4.88,9.48%,4.81,0.00%,4.81,0.00%,,,,,,,,,,
42,,天猫,点我对话,贝合旗舰店,贝合旗舰店,18960906601,,,,https://shop117872692.taobao.com,,,福建福州,酱油瓶,100.00%,4.87,0.00%,4.83,0.00%,4.84,2.29%,,,,,,,,,,
43,,天猫,点我对话,京皖旗舰店,京皖旗舰店,010-57253428,,010-57253428,,https://shop73521952.taobao.com,,,安徽亳州,酱油瓶,,4.89,29.82%,4.86,20.96%,4.84,15.90%,,,,,,,,,,
44,,天猫,点我对话,暖民旗舰店,暖民旗舰店,028-65882199,028-65882199,,,https://shop112528988.taobao.com/,,,四川成都,酱油瓶,100.00%,4.89,27.03%,4.82,1.81%,4.83,10.74%,,,,,,,,,,
45,,天猫,点我对话,昌茂旗舰店,昌茂旗舰店,0898-65355260,0898-65355260,,,https://shop70510135.taobao.com/,,,海南海口,酱油瓶,100.00%,4.88,19.39%,4.85,15.58%,4.82,3.54%,,,,,,,,,,
46,,天猫,点我对话,美人符旗舰店,美人符旗舰店,4006636598,4006636598,,,https://shop71718665.taobao.com/,,,广东佛山,酱油瓶,100.00%,4.91,31.46%,4.85,18.41%,4.85,17.66%,,,,,,,,,,
47,,天猫,点我对话,鲜享旗舰店,鲜享旗舰店,4006301188,4006301188,4006301188,,https://shop73519313.taobao.com/,,,北京,酱油瓶,100.00%,4.92,48.60%,4.87,28.58%,4.86,28.19%,,,,,,,,,,
48,,天猫,点我对话,海底捞调味料旗舰店,海底捞调味料旗舰店,4006696036,4006696036,,,https://shop61374634.taobao.com/,,,北京,酱油瓶,,4.91,41.22%,4.9,44.36%,4.89,40.58%,,,,,,,,,,
49,,天猫,点我对话,初花旗舰店,初花旗舰店,4006630103,4006630103,,,https://shop115617077.taobao.com/,,,上海,酱油瓶,,4.9,12.86%,4.87,0.00%,4.88,4.76%,,,,,,,,,,
50,,天猫,点我对话,久美母婴专营店,久美母婴专营店,15961311909,15961311909,,,https://shop72385688.taobao.com/,,,江苏连云港,酱油瓶,100.00%,4.9,19.86%,4.85,0.70%,4.82,-0.52%,,,,,,,,,,
51,,天猫,点我对话,youngtime旗舰店,youngtime旗舰店,0574-65087878,0574-65087878,0574-65087878,,https://shop112494607.taobao.com/,,,浙江省宁波市,酱油瓶,100.00%,4.94,53.07%,4.91,45.86%,4.9,43.01%,,,,,,,,,,
52,,天猫,点我对话,泊舒旗舰店,泊舒旗舰店,020-81215373,020-81215373,,,https://shop102181247.taobao.com/,,,广东广州,酱油瓶,,4.88,8.17%,4.83,6.11%,4.83,7.18%,,,,,,,,,,
53,,天猫,点我对话,劲峰运动专营店,劲峰运动专营店,18038016982,18038016982,,,https://shop63068587.taobao.com/,,,广东深圳,酱油瓶,100.00%,4.9,24.15%,4.87,24.09%,4.86,19.55%,,,,,,,,,,
54,,天猫,点我对话,星星朗旗舰店,星星朗旗舰店,4001684004,4001684004,,,https://shop112005170.taobao.com/,,,浙江省温州市,酱油瓶,100.00%,4.89,4.14%,4.9,37.85%,4.89,28.53%,,,,,,,,,,
55,,天猫,点我对话,满庭芳家居旗舰店,满庭芳家居旗舰店,17379631834,17379631834,,,https://shop109426020.taobao.com/,,,上海,酱油瓶,,4.91,28.04%,4.89,32.86%,4.9,39.64%,,,,,,,,,,
56,,天猫,点我对话,铭佐旗舰店,铭佐旗舰店,0760-88750361,0760-88750361,,,https://shop67642208.taobao.com/,,,广东深圳,酱油瓶,100.00%,4.95,56.19%,4.93,51.86%,4.93,53.38%,,,,,,,,,,
57,,天猫,点我对话,思美家居专营店,思美家居专营店,0716-7227859,0716-7227859,0716-7227859,,https://shop58419470.taobao.com/,,,浙江金华,酱油瓶,100.00%,4.9,22.36%,4.87,19.83%,4.87,19.79%,,,,,,,,,,
58,,天猫,点我对话,途傲运动户外专营店,途傲运动户外专营店,13316129006,13316129006,,,https://shop64207649.taobao.com/,,,广东广州,酱油瓶,,4.79,-1.58%,4.72,-2.28%,4.71,-2.32%,,,,,,,,,,
59,,天猫,点我对话,熊爸土特产,熊爸森林土特产,18688730347,,,,https://shop102583731.taobao.com,,,,酱油瓶,100.00%,4.87,13.46%,4.85,18.80%,4.83,10.81%,,,,,,,,,,
60,,天猫,点我对话,tb_9458628,伟洁卫浴,,13505966850,,,https://shop102235878.taobao.com,,,上海,酱油瓶,100.00%,4.84,-0.76%,4.81,0.00%,4.81,0.00%,,,,,,,,,,
61,,天猫,点我对话,lumi旗舰店,lumi旗舰店,4007200289,,,,https://shop60822866.taobao.com,,,上海,酱油瓶,,4.91,41.46%,4.87,29.66%,4.87,30.74%,,,,,,,,,,
62,,天猫,点我对话,丁丁食品专营店,丁丁食品专营店,,023-76860199,,,https://shop103681441.taobao.com/,,,重庆,酱油瓶,100.00%,4.83,-0.53%,4.77,-1.17%,4.76,-1.32%,,,,,,,,,,
63,,天猫,点我对话,谷度酒类专营店,谷度酒类专营店,18986278207,18986278207,18986278207,,https://shop111195626.taobao.com/,,,湖北省武汉市,酱油瓶,100.00%,4.91,40.10%,4.89,40.35%,4.88,35.75%,,,,,,,,,,
64,,天猫,点我对话,美岁食品专营店,美岁食品专营店,0592-5638436,0592-5638436,,,https://shop105665414.taobao.com/,,,福建厦门,酱油瓶,,4.88,24.26%,4.84,15.04%,4.83,9.16%,,,,,,,,,,
65,,天猫,点我对话,相宜本草博尼达专卖店,相宜本草博尼达专卖店,18168786003,18168786003,,,https://shop105301669.taobao.com/,,,北京,酱油瓶,100.00%,4.88,8.40%,4.81,0.00%,4.8,0.00%,,,,,,,,,,
66,,天猫,点我对话,迪尔文旗舰店,迪尔文旗舰店,028-87911011,028-87911011,,,https://shop100656978.taobao.com/,,,广东广州,酱油瓶,,4.91,-1.20%,4.9,3.98%,4.91,9.99%,,,,,,,,,,
67,,天猫,点我对话,威乐电器专营店,威乐电器专营店,18938054066,18938054066,18938054066,,https://shop100535636.taobao.com/,,,广东省深圳市,酱油瓶,100.00%,4.91,21.97%,4.89,31.18%,4.89,31.78%,,,,,,,,,,
68,,天猫,点我对话,ewater旗舰店,ewater旗舰店,,4001120700,,,https://shop111043449.taobao.com/,,,上海,酱油瓶,100.00%,4.89,16.90%,4.87,22.88%,4.85,15.64%,,,,,,,,,,
69,,天猫,点我对话,启梵家居专营店,启梵家居专营店,,15921963335,,,https://shop68455418.taobao.com/,,,上海,酱油瓶,100.00%,4.9,18.34%,4.87,19.55%,4.88,27.77%,,,,,,,,,,
70,,天猫,点我对话,光米家居专营店,光米家居专营店,18319635153,18319635153,,,https://shop111394002.taobao.com/,,,广东省惠州市,酱油瓶,,4.82,-1.21%,4.76,-1.59%,4.75,-1.71%,,,,,,,,,,
71,,天猫,点我对话,益康居家日用专营店,益康居家日用专营店,4006261978,4006261978,4006261978,,https://shop106009387.taobao.com/,,,河南郑州,酱油瓶,,4.89,13.31%,4.85,10.30%,4.85,9.09%,,,,,,,,,,
72,,天猫,点我对话,泰姆居家日用专营店,泰姆居家日用专营店,15026519077,15026519077,,,https://shop252786765.taobao.com/,,,北京,酱油瓶,100.00%,4.96,63.36%,4.94,65.49%,4.93,58.30%,,,,,,,,,,
73,,天猫,点我对话,影子旗舰店,影子旗舰店,17097152508,17097152508,,,https://shop115389209.taobao.com/,,,广东省深圳市,酱油瓶,100.00%,4.98,82.66%,4.98,85.03%,4.97,82.83%,,,,,,,,,,
74,,天猫,点我对话,妇炎洁官方旗舰店,妇炎洁官方旗舰店,0795-7378893,0795-7378893,,,https://shop102819714.taobao.com/,,,江西宜春,酱油瓶,,4.91,23.04%,4.85,10.59%,4.85,11.21%,,,,,,,,,,
75,,天猫,点我对话,御火旗舰店,御火旗舰店,13217980681,13217980681,,,https://shop105891029.taobao.com/,,,江西省景德镇市,酱油瓶,100.00%,4.9,14.38%,4.84,0.00%,4.82,0.00%,,,,,,,,,,
76,,天猫,点我对话,隆力奇旗舰店,隆力奇旗舰店,0512-52485538,0512-52485538,,,https://shop72142715.taobao.com/,,,江苏苏州,酱油瓶,100.00%,4.92,35.84%,4.87,21.72%,4.86,18.18%,,,,,,,,,,
77,,天猫,点我对话,爱依恋旗舰店,爱依恋旗舰店,0632-5100956,0632-5100956,,,https://shop110968082.taobao.com/,,,上海,酱油瓶,,4.86,-2.21%,4.84,-1.12%,4.84,-1.17%,,,,,,,,,,
78,,天猫,点我对话,蓝彬鸟5678,心欣母婴,,13867765678,,,https://shop72050118.taobao.com,,,,酱油瓶,100.00%,4.89,13.46%,4.83,0.00%,4.83,0.00%,,,,,,,,,,
79,,天猫,点我对话,binbinbb2008,华派智能,13651471950,13544240051,,,https://shop36278247.taobao.com,,,湖北武汉,酱油瓶,100.00%,4.89,17.56%,4.86,17.68%,4.85,14.64%,,,,,,,,,,
80,,天猫,点我对话,qin_樱,樱樱童品,,18077377052,,,https://shop109478817.taobao.com,,,广东广州,酱油瓶,100.00%,4.91,21.97%,4.87,17.08%,4.87,15.68%,,,,,,,,,,
81,,天猫,点我对话,御信堂母婴旗舰店,御信堂母婴旗舰店,4006903001,,,,https://shop70287504.taobao.com,,,江苏常州,酱油瓶,,4.89,3.34%,4.86,7.01%,4.86,10.13%,,,,,,,,,,
82,,天猫,点我对话,evergreen官方旗舰店,evergreen官方旗舰店,0574-26891685,,0574-26891685,,https://shop62217681.taobao.com,,,浙江宁波,酱油瓶,,4.89,7.43%,4.89,29.49%,4.88,29.39%,,,,,,,,,,
83,,天猫,点我对话,旺相旺母婴专营店,旺相旺母婴专营店,0592-5618660,,,,https://shop113666205.taobao.com,,,福建厦门,酱油瓶,100.00%,4.91,27.15%,4.83,0.00%,4.83,0.00%,,,,,,,,,,
84,,天猫,点我对话,合庆旗舰店,合庆旗舰店,4008000808,,,,https://shop73422887.taobao.com,,,广东佛山,酱油瓶,100.00%,4.9,15.11%,4.86,14.75%,4.85,8.53%,,,,,,,,,,
85,,天猫,点我对话,翰鹏母婴专营店,翰鹏母婴专营店,18104327785,18104327785,,,https://shop68760240.taobao.com/,,,北京,酱油瓶,100.00%,4.84,-0.85%,4.83,0.00%,4.83,0.00%,,,,,,,,,,
86,,天猫,点我对话,财冉食品专营店,财冉食品专营店,0871-63845848,0871-63845848,,,https://shop103517507.taobao.com/,,,云南省昆明市,酱油瓶,100.00%,4.84,0.00%,4.82,1.37%,4.8,0.00%,,,,,,,,,,
87,,天猫,点我对话,黔人醉食品专营店,黔人醉食品专营店,13784257983,13784257983,13784257983,,https://shop107903471.taobao.com/,,,贵州贵阳,酱油瓶,100.00%,4.9,31.92%,4.87,27.27%,4.81,2.23%,,,,,,,,,,
88,,天猫,点我对话,淘味客食品专营店,淘味客食品专营店,0532-66003656,0532-66003656,,,https://shop110293441.taobao.com/,,,山东青岛,酱油瓶,100.00%,4.89,29.17%,4.87,28.81%,4.87,29.70%,,,,,,,,,,
89,,天猫,点我对话,徽香源旗舰店,徽香源旗舰店,0557-3673105,0557-3673105,,,https://shop68223391.taobao.com/,,,安徽宿州,酱油瓶,,4.87,12.13%,4.84,11.59%,4.86,27.10%,,,,,,,,,,
90,,天猫,点我对话,慧丰鼎誉酒类专营店,慧丰鼎誉酒类专营店,010-87153566,010-87153566,,,https://shop105105695.taobao.com/,,,北京,酱油瓶,,4.95,65.05%,4.93,61.05%,4.91,51.13%,,,,,,,,,,
91,,天猫,点我对话,奥克斯英德专卖店,奥克斯英德专卖店,,0757-29378873,,,https://shop116562486.taobao.com/,,,广东省佛山市,酱油瓶,100.00%,4.93,36.60%,4.88,26.10%,4.86,15.52%,,,,,,,,,,
92,,天猫,点我对话,泰尊家居专营店,泰尊家居专营店,010-67371685,010-67371685,,,https://shop62484667.taobao.com/,,,北京,酱油瓶,,4.92,37.65%,4.89,35.52%,4.89,36.72%,,,,,,,,,,
93,,天猫,点我对话,科博办公专营店,科博办公专营店,,13928447853,,,https://shop106494666.taobao.com/,,,上海,酱油瓶,100.00%,4.93,40.91%,4.9,41.15%,4.9,37.82%,,,,,,,,,,
94,,天猫,点我对话,seibertron旗舰店,seibertron旗舰店,18240085529,18240085529,,,https://shop112127539.taobao.com/,,,辽宁省沈阳市,酱油瓶,100.00%,4.97,73.49%,4.94,62.46%,4.91,48.82%,,,,,,,,,,
95,,天猫,点我对话,春都宝贝198,健康人生活小馆,37163586972,13303860133,,,https://shop60444243.taobao.com/,,,上海,酱油瓶,100.00%,4.9,33.69%,4.87,27.93%,4.84,17.25%,,,,,,,,,,
96,,天猫,点我对话,蓝天白云45288,嘉鹰模型,,,13713121420,,https://shop123692055.taobao.com,,,浙江金华,酱油瓶,100.00%,4.91,27.44%,4.9,39.39%,4.89,36.45%,,,,,,,,,,
97,,天猫,点我对话,紫豆科,娇妍清洁护理店,56072755,13675671572,,,https://shop71804821.taobao.com,,,广东广州,酱油瓶,100.00%,4.94,49.01%,4.9,42.21%,4.9,40.44%,,,,,,,,,,
98,,天猫,点我对话,百强旗舰店,七柚实木地板,,,0536-6120616,,https://shop57598363.taobao.com,,,广东省广州市,酱油瓶,100.00%,4.93,44.62%,4.89,35.81%,4.88,27.63%,,,,,,,,,,
99,,天猫,点我对话,阿呆_店,中美家居,,18668095622,,,https://shop61146827.taobao.com,,,上海,酱油瓶,100.00%,4.9,23.84%,4.85,10.67%,4.85,10.27%,,,,,,,,,,
100,,天猫,点我对话,沐玉阁,沐玉阁珠宝定制,,,13575863080,,https://shop109168483.taobao.com,,,山东省泰安市,酱油瓶,100.00%,4.93,37.85%,4.92,48.46%,4.92,44.52%,,,,,,,,,,
101,,天猫,点我对话,莹润旗舰店,莹润旗舰店,13566912941,,13566912941,,https://shop116119832.taobao.com,,,山东省济南市,酱油瓶,,4.89,10.90%,4.82,0.00%,4.8,-0.60%,,,,,,,,,,
102,,天猫,点我对话,尚文保健食品专营,尚文保健食品专营,15914218563,,,,https://shop63220915.taobao.com,,,广东广州,酱油瓶,,4.83,0.00%,4.81,0.00%,4.82,7.19%,,,,,,,,,,
103,,天猫,点我对话,农夫山泉官方旗舰店,农夫山泉官方旗舰店,18957140045,,,,https://shop141469251.taobao.com,,,浙江杭州,酱油瓶,,4.92,47.59%,4.89,39.77%,4.88,39.59%,,,,,,,,,,
104,,天猫,点我对话,中仓五金专营店,中仓五金专营店,18012659397,,,,https://shop258970501.taobao.com,,,江苏无锡,酱油瓶,,4.96,61.40%,4.92,44.65%,4.88,21.75%,,,,,,,,,,
105,,天猫,点我对话,潮之选食品专营店,潮之选食品专营店,18029780387,,,,https://shop72469047.taobao.com,,,广东潮州,酱油瓶,100.00%,4.85,0.70%,4.82,1.98%,4.83,8.19%,,,,,,,,,,
106,,天猫,点我对话,万阳办公专营店,万阳办公专营店,0515-83060508,,,,https://shop106430334.taobao.com,,,江苏省盐城市,酱油瓶,100.00%,4.9,9.59%,4.89,29.50%,4.88,26.03%,,,,,,,,,,
107,,天猫,点我对话,独秀食品专营店,独秀食品专营店,029-89300102,029-89113661,,,https://shop69492228.taobao.com/,,,陕西西安,酱油瓶,100.00%,4.83,0.00%,4.77,-0.92%,4.77,-0.87%,,,,,,,,,,
108,,天猫,点我对话,澳赞旗舰店,澳赞旗舰店,13710004135,13710004135,,,https://shop70690587.taobao.com/,,,广东广州,酱油瓶,100.00%,4.91,26.99%,4.87,27.18%,4.87,27.62%,,,,,,,,,,
109,,天猫,点我对话,秋林食品旗舰店,秋林食品旗舰店,0451-84633088,0451-84633088,,,https://shop68456687.taobao.com/,,,黑龙江哈尔滨,酱油瓶,100.00%,4.92,46.86%,4.9,45.78%,4.87,33.39%,,,,,,,,,,
110,,天猫,点我对话,参棘天宝旗舰店,参棘天宝旗舰店,0476-8665388,0476-8665388,0476-8665388,,https://shop57301917.taobao.com/,,,内蒙古赤峰,酱油瓶,,4.94,52.14%,4.9,42.95%,4.88,33.91%,,,,,,,,,,
111,,天猫,点我对话,晋味美食品专营店,晋味美食品专营店,18103414161,18103414161,,,https://shop65686710.taobao.com/,,,山西太原,酱油瓶,100.00%,4.92,49.16%,4.88,35.24%,4.86,27.96%,,,,,,,,,,
112,,天猫,点我对话,川秀品悦工坊专卖店,川秀品悦工坊专卖店,4000012955,4000012955,,,https://shop430072357.taobao.com/,,,北京,酱油瓶,,4.91,41.67%,4.88,35.48%,4.89,42.22%,,,,,,,,,,
113,,天猫,点我对话,百纯萃健旗舰店,百纯萃健旗舰店,4006316705,4006316705,,,https://shop62439539.taobao.com/,,,陕西西安,酱油瓶,,4.93,57.76%,4.89,41.45%,4.88,39.57%,,,,,,,,,,
114,,天猫,点我对话,瑞湘食品专营店,瑞湘食品专营店,0731-82058091,0731-82058091,,,https://shop106997061.taobao.com/,,,湖南省永州市,酱油瓶,100.00%,4.9,31.66%,4.86,22.49%,4.85,23.35%,,,,,,,,,,
115,,天猫,点我对话,涛欣数码配件专营店,涛欣数码配件专营店,0755-23305217,0755-23305217,0755-23305217,,https://shop101363717.taobao.com/,,,广东深圳,酱油瓶,100.00%,4.86,0.00%,4.85,6.56%,4.83,0.00%,,,,,,,,,,
116,,天猫,点我对话,陶钰源家居专营店,陶钰源家居专营店,13501070117,13501070117,,,https://shop64827046.taobao.com/,,,北京,酱油瓶,100.00%,4.85,0.00%,4.84,0.68%,4.84,2.39%,,,,,,,,,,
117,,天猫,点我对话,luckyclub旗舰店,luckyclub旗舰店,17721069505,17721069505,17721069505,,https://shop109726961.taobao.com/,,,上海,酱油瓶,,4.94,55.42%,4.93,59.83%,4.92,54.19%,,,,,,,,,,
118,,天猫,点我对话,车购美,酷家居厨具,,,13925686586,,https://shop34838597.taobao.com,,,江苏常州,酱油瓶,100.00%,4.92,38.38%,4.92,53.17%,4.92,51.60%,,,,,,,,,,
