编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
11,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao新一步旗舰店"，"点我对话"),新一步旗舰店,新一步旗舰店,,,,13543573520,https://shop103917382.taobao.com,307,5416,广东省， 广州市,纸尿裤,性价比超高,4.91772分,35.24%,4.89105分,35.44%,4.89452分,34.05%,,,,,,,,,,
12,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao丝域旗舰店"，"点我对话"),丝域旗舰店,丝域旗舰店,,,,15370983313,https://shop111694839.taobao.com,37,49,江苏省， 南通市,纸尿裤,纯蚕丝被,4.92分,31.91%,4.89333分,30.77%,4.91333分,41.69%,,,,,,,,,,
13,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoroommates旗舰店"，"点我对话"),roommates旗舰店,roommates旗舰店,,,,18049913879,https://shop152300302.taobao.com,97,100,上海,纸尿裤,100%,4.94175分,41.33%,4.97087分,77.36%,4.95146分,61.85%,,,,,,,,,,
14,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao妮菲狐旗舰店"，"点我对话"),妮菲狐旗舰店,妮菲狐旗舰店,,,,18320114603,https://shop193902837.taobao.com,1202,7956,广东省广州市,纸尿裤,100%,4.90248分,23.25%,4.87824分,27.85%,4.89325分,33.25%,,,,,,,,,,
15,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao东翱办公用品专营店"，"点我对话"),东翱办公用品专营店,东翱办公用品专营店,,,,18927509280,https://shop73229957.taobao.com,246,648,广东省， 广州市,纸尿裤,100%,4.99294分,93.81%,4.98377分,89.59%,4.98447分,89.71%,,,,,,,,,,
16,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蝶诗琳旗舰店"，"点我对话"),蝶诗琳旗舰店,蝶诗琳旗舰店,,,,13357205605,https://shop218382295.taobao.com,353,295,湖南省株洲市,纸尿裤,100%,4.96443分,71.99%,4.9516分,71.32%,4.9587分,74.18%,,,,,,,,,,
17,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao芹坊旗舰店"，"点我对话"),芹坊旗舰店,芹坊旗舰店,,,,13372578192,https://shop226001823.taobao.com,128,542,浙江省杭州市,纸尿裤,100%,4.81218分,1.25%,4.79131分,0.83%,4.82064分,0%,,,,,,,,,,
18,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotitirose旗舰店"，"点我对话"),titirose旗舰店,titirose旗舰店,,,,18258888208,https://shop114535912.taobao.com,159,3591,浙江省， 杭州市,纸尿裤,100%,4.89432分,16.83%,4.84715分,9.43%,4.8617分,13.52%,,,,,,,,,,
19,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao赫依轩旗舰店"，"点我对话"),赫依轩旗舰店,赫依轩旗舰店,,,,13030017089,https://shop162970062.taobao.com,459,502,黑龙江省哈尔滨市,纸尿裤,100%,4.88533分,9.75%,4.77114分,1.24%,4.79073分,1.02%,,,,,,,,,,
20,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao黛奈思旗舰店"，"点我对话"),黛奈思旗舰店,黛奈思旗舰店,,,,15827158576,https://shop367050090.taobao.com,3479,195,湖北省武汉市,纸尿裤,100%,4.90476分,25.04%,4.8243分,0%,4.82923分,0%,,,,,,,,,,
21,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao歌特魔法旗舰店"，"点我对话"),歌特魔法旗舰店,歌特魔法旗舰店,,,,13576532795,https://shop256061156.taobao.com,6,29,江西省宜春市,纸尿裤,牛仔系,4.92275分,39.20%,4.91416分,49.14%,4.92704分,54.38%,,,,,,,,,,
22,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao岱梦诗旗舰店"，"点我对话"),岱梦诗旗舰店,岱梦诗旗舰店,,,,13202592696,https://shop455137452.taobao.com,67,63,广东省揭阳市,纸尿裤,100%,4.93571分,49.40%,4.94643分,68.26%,4.94286分,64.27%,,,,,,,,,,
23,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao特际旗舰店"，"点我对话"),特际旗舰店,特际旗舰店,,,,13656675108,https://shop540039809.taobao.com,337,8854,浙江， 杭州,纸尿裤,行业优质,4.86207分,0%,4.83671分,3.25%,4.84973分,6.04%,,,,,,,,,,
24,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao娄娄旗舰店"，"点我对话"),娄娄旗舰店,娄娄旗舰店,,,,15832972994,https://shop109168150.taobao.com,107,3654,河北省， 邢台市,纸尿裤,宽松系,4.92245分,38.97%,4.87238分,24.38%,4.87727分,23.26%,,,,,,,,,,
25,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱莱鹰旗舰店"，"点我对话"),爱莱鹰旗舰店,爱莱鹰旗舰店,,,,18273323899,https://shop547728887.taobao.com,375,1581,湖南省株洲市,纸尿裤,御姐,4.88487分,9.35%,4.77597分,1.14%,4.79722分,0.88%,,,,,,,,,,
26,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaowwmm旗舰店"，"点我对话"),wwmm旗舰店,wwmm旗舰店,,,,15895627058,https://shop112507791.taobao.com,480,4129,江苏， 苏州,纸尿裤,大厂生产,4.86166分,0%,4.82213分,0%,4.84275分,1.68%,,,,,,,,,,
27,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao欧娜莉旗舰店"，"点我对话"),欧娜莉旗舰店,欧娜莉旗舰店,,,,15639765371,https://shop349310679.taobao.com,39,88,河南省郑州市,纸尿裤,高腰款,4.91208分,30.78%,4.87712分,27.20%,4.88665分,29.14%,,,,,,,,,,
28,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao圣芙缇旗舰店"，"点我对话"),圣芙缇旗舰店,圣芙缇旗舰店,,,,18820806160,https://shop502186513.taobao.com,59,687,广东省广州市,纸尿裤,宽松裤子,4.88588分,10.15%,4.86283分,18.73%,4.87106分,19.40%,,,,,,,,,,
29,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao素典旗舰店"，"点我对话"),素典旗舰店,素典旗舰店,,,,13860338190,https://shop107959016.taobao.com,183,8224,福建， 宁德,纸尿裤,韩式小西装,4.89083分,14.05%,4.86974分,22.82%,4.85514分,9.45%,,,,,,,,,,
30,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao千分之一旗舰店"，"点我对话"),千分之一旗舰店,千分之一旗舰店,,,,18665714630,https://shop59727438.taobao.com,160,1763,北京， 北京市,纸尿裤,高腰款,4.89753分,19.32%,4.82696分,0%,4.84375分,2.33%,,,,,,,,,,
31,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao真皓玛服饰专营店"，"点我对话"),真皓玛服饰专营店,真皓玛服饰专营店,,,,13928786760,https://shop71810650.taobao.com,215,169,广东， 广州,纸尿裤,60后偏爱,4.98195分,85.79%,4.96029分,76.47%,4.95668分,72.91%,,,,,,,,,,
32,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao三枪家诚专卖店"，"点我对话"),三枪家诚专卖店,三枪家诚专卖店,,,,17321126139,https://shop101900237.taobao.com,563,4505,上海,纸尿裤,国民休闲,4.90346分,23.99%,4.88541分,32.11%,4.89249分,32.79%,,,,,,,,,,
33,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao若比邻服饰专营店"，"点我对话"),若比邻服饰专营店,若比邻服饰专营店,,,,15372061863,https://shop60430289.taobao.com,265,200,浙江省， 杭州市,纸尿裤,60后偏爱,4.90232分,23.09%,4.84371分,7.40%,4.86325分,14.52%,,,,,,,,,,
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao明谢旗舰店"，"点我对话"),明谢旗舰店,明谢旗舰店,,,,15521962772,https://shop108535005.taobao.com,8961,488,广东， 深圳,纸尿裤,100%,4.79147分,1.67%,4.74645分,1.75%,4.75355分,1.79%,,,,,,,,,,
35,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao碧虚旗舰店"，"点我对话"),碧虚旗舰店,碧虚旗舰店,,,,13652640755,https://shop276075260.taobao.com,51,192,广东省东莞市,纸尿裤,工厂店,4.95197分,62.20%,4.93478分,61.36%,4.94135分,63.33%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao筱花旗舰店"，"点我对话"),筱花旗舰店,筱花旗舰店,,,,18667105966,https://shop319515198.taobao.com,289,1647,浙江， 杭州,纸尿裤,宽松系,4.92401分,40.19%,4.90016分,40.84%,4.90598分,41.21%,,,,,,,,,,
37,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao瑜琳阁女装旗舰店"，"点我对话"),瑜琳阁女装旗舰店,瑜琳阁女装旗舰店,,,,18013269426,https://shop417808316.taobao.com,349,562,江苏省苏州市,纸尿裤,100%,4.89634分,18.42%,4.90244分,42.19%,4.91768分,48.53%,,,,,,,,,,
38,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱趣多旗舰店"，"点我对话"),爱趣多旗舰店,爱趣多旗舰店,,,,13397539613,https://shop471185693.taobao.com,2584,5661,湖南省株洲市,纸尿裤,100%,4.90787分,27.49%,4.83417分,1.74%,4.85109分,6.89%,,,,,,,,,,
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao妙妙咪咪旗舰店"，"点我对话"),妙妙咪咪旗舰店,妙妙咪咪旗舰店,,,,15375282683,https://shop117056100.taobao.com,101,481,安徽省， 合肥市,纸尿裤,原创设计,4.9148分,22.26%,4.83375分,0.50%,4.83734分,0.58%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雀伊旗舰店"，"点我对话"),雀伊旗舰店,雀伊旗舰店,,,,18692643622,https://shop468097813.taobao.com,89,99,浙江， 台州,纸尿裤,100%,4.98115分,85.16%,4.96825分,81.19%,4.97421分,83.87%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao秉月貌旗舰店"，"点我对话"),秉月貌旗舰店,秉月貌旗舰店,,,,15378708632,https://shop375628122.taobao.com,146,17,河南省郑州市,纸尿裤,100%,5.0分,100%,4.99297分,95.83%,4.99473分,96.70%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao竹影旗舰店"，"点我对话"),竹影旗舰店,竹影旗舰店,,,,18873305021,https://shop555595675.taobao.com,3435,4491,湖南省株洲市,纸尿裤,100%,4.93236分,46.77%,4.87082分,23.46%,4.87948分,24.64%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao萨尔茨曼旗舰店"，"点我对话"),萨尔茨曼旗舰店,萨尔茨曼旗舰店,13857409721,,,,https://shop65977958.taobao.com,52,186,浙江， 宁波,纸尿裤,100%,4.93197分,31.48%,4.92063分,38.32%,4.91156分,30.49%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaodeli西桔专卖店"，"点我对话"),deli西桔专卖店,deli西桔专卖店,,,,13516723435,https://shop105777081.taobao.com,332,47771,浙江， 金华,纸尿裤,学生系,4.92463分,33.94%,4.88632分,27.10%,4.87211分,15.22%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao印尚通宏宇专卖店"，"点我对话"),印尚通宏宇专卖店,印尚通宏宇专卖店,,,,13545060189,https://shop120502788.taobao.com,8,91,湖北， 武汉,纸尿裤,100%,4.8244分,1.26%,4.77264分,1.47%,4.78189分,1.39%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淘策母婴专营店"，"点我对话"),淘策母婴专营店,淘策母婴专营店,15336548965,,,15306583157,https://shop105724035.taobao.com,22,809,浙江， 杭州,纸尿裤,小朋友,4.90816分,16.19%,4.90671分,34.25%,4.90525分,29.37%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao大眼仔旗舰店"，"点我对话"),大眼仔旗舰店,大眼仔旗舰店,,,,15397061838,https://shop104182015.taobao.com,4,2,江苏， 宿迁,纸尿裤,100%,4.97983分,79.69%,4.9611分,69.77%,4.96398分,71.69%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao捷佳旗舰店"，"点我对话"),捷佳旗舰店,捷佳旗舰店,027-67801535,,,15361007718,https://shop101584092.taobao.com,115,17014,广东， 深圳,纸尿裤,国民品牌,4.8659分,0%,4.85985分,10.46%,4.8733分,15.94%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美婴美旗舰店"，"点我对话"),美婴美旗舰店,优婴美旗舰店,,,,15373997793,https://shop116333455.taobao.com,37,913,河北省石家庄市,纸尿裤,小朋友,4.93412分,39.89%,4.91069分,37.07%,4.91345分,35.52%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao车妆旗舰店"，"点我对话"),车妆旗舰店,车妆旗舰店,18916883842,,,13402188998,https://shop69224875.taobao.com,724,758,上海,纸尿裤,100%,4.83679分,0.94%,4.78449分,1.36%,4.80207分,1.10%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao念·旧"，"点我对话"),念·旧,哲念旗舰店,,,,15162226762,https://shop575002625.taobao.com,67,599,江苏省徐州市,纸尿裤,100%,4.85812分,0%,4.85328分,13.07%,4.8597分,12.27%,,,,,,,,,,
52,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao多啦小萌"，"点我对话"),多啦小萌,多啦小萌旗舰店,,,,18975016348,https://shop406068146.taobao.com,14,282,湖南省岳阳市,纸尿裤,100%,4.93901分,47.81%,4.93211分,45.25%,4.94361分,52.45%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaogusskater卫斯宁专卖店"，"点我对话"),gusskater卫斯宁专卖店,gusskater卫斯宁专卖店,,,,18058182275,https://shop106851047.taobao.com,86,204,浙江， 杭州,纸尿裤,100%,4.8029分,1.44%,4.74002分,1.89%,4.74607分,1.94%,,,,,,,,,,
54,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao强迪家居专营店"，"点我对话"),强迪家居专营店,强迪家居专营店,,,,18939793492,https://shop60351195.taobao.com,28,607,上海， 上海市,纸尿裤,100%,4.86698分,0%,4.83413分,0%,4.83943分,0%,,,,,,,,,,
55,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美芭印象"，"点我对话"),美芭印象,美芭印象旗舰店,,,,15986391914,https://shop419370481.taobao.com,107,1989,广东省广州市,纸尿裤,100%,4.87389分,0.75%,4.77333分,1.20%,4.79434分,0.94%,,,,,,,,,,
56,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao～熠～"，"点我对话"),～熠～,熠萱儿旗舰店,,,,13422988346,https://shop322424581.taobao.com,115,2987,广东省惠州市,纸尿裤,牛仔系,4.87355分,0%,4.84746分,9.62%,4.85928分,12.01%,,,,,,,,,,
57,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao锐钧家居专营店"，"点我对话"),锐钧家居专营店,锐钧家居专营店,,,,15167842868,https://shop59736458.taobao.com,548,65340,浙江， 宁波,纸尿裤,100%,4.85261分,0.61%,4.82113分,0.51%,4.83549分,0%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao俞兆林情绅专卖店"，"点我对话"),俞兆林情绅专卖店,俞兆林情绅专卖店,,,,13958416188,https://shop214604598.taobao.com,13,1362,浙江省金华市,纸尿裤,纯色系,4.87365分,0.56%,4.85751分,15.57%,4.86351分,14.66%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao南极人爱罗专卖店"，"点我对话"),南极人爱罗专卖店,南极人爱罗专卖店,,,,13178755555,https://shop111439618.taobao.com,71,119459,浙江， 金华,纸尿裤,惰性少女,4.83989分,0.68%,4.80297分,0.58%,4.81552分,0.51%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao梦怡祯旗舰店"，"点我对话"),梦怡祯旗舰店,梦怡祯旗舰店,,,,15369972601,https://shop396166409.taobao.com,85,2002,河北省邢台市,纸尿裤,长辈偏爱,4.89454分,17.00%,4.82833分,0%,4.83757分,0%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoppok旗舰店"，"点我对话"),ppok旗舰店,ppok旗舰店,010-88560889,,,18511867802,https://shop430908477.taobao.com,47,15,北京市,纸尿裤,韩版,4.89093分,14.16%,4.87185分,24.07%,4.89057分,31.58%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao杰夫驰服饰旗舰店"，"点我对话"),杰夫驰服饰旗舰店,杰夫驰服饰旗舰店,,,,18672846586,https://shop231352866.taobao.com,161,26,湖北省江汉市,纸尿裤,100%,4.98124分,85.24%,4.96248分,77.77%,4.96998分,81.23%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao华娜拉旗舰店"，"点我对话"),华娜拉旗舰店,华娜拉旗舰店,,,,18569977758,https://shop221398172.taobao.com,119,421,,纸尿裤,100%,4.87057分,0%,4.74501分,1.78%,4.74243分,2.02%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao黛曦旗舰店"，"点我对话"),黛曦旗舰店,黛曦旗舰店,,,,13819996028,https://shop339206336.taobao.com,32,260,浙江省金华市,纸尿裤,韩版休闲,4.91854分,35.89%,4.92326分,54.53%,4.9327分,57.92%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao彩依恋旗舰店"，"点我对话"),彩依恋旗舰店,彩依恋旗舰店,13500141907,,,18676128519,https://shop111667573.taobao.com,117,2701,广东省， 中山市,纸尿裤,显瘦款,4.93752分,50.81%,4.88788分,33.57%,4.89699分,35.61%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小时代我"，"点我对话"),小时代我,我是小时代旗舰店,,,,13068752258,https://shop340088114.taobao.com,24,7619,河北省石家庄市,纸尿裤,100%,4.81922分,1.38%,4.79584分,1.23%,4.81549分,1.01%,,,,,,,,,,
67,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao辉航家居旗舰店"，"点我对话"),辉航家居旗舰店,辉航家居旗舰店,,,,18503068599,https://shop63945655.taobao.com,126,11730,广东， 深圳,纸尿裤,颜控垃圾桶,4.94092分,49.71%,4.89284分,30.45%,4.88697分,23.96%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao绿坝旗舰店"，"点我对话"),绿坝旗舰店,绿坝旗舰店,,,,18072731825,https://shop106564873.taobao.com,369,4364,浙江， 杭州,纸尿裤,免烫款,4.83197分,0.84%,4.8139分,0%,4.82304分,0%,,,,,,,,,,
69,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao英薇旗舰店"，"点我对话"),英薇旗舰店,英薇旗舰店,,,,13112747786,https://shop108310672.taobao.com,157,2446,广东省， 佛山市,纸尿裤,亲子款,4.85621分,0.70%,4.83234分,0.53%,4.84527分,0%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao欧德尼旗舰店"，"点我对话"),欧德尼旗舰店,欧德尼旗舰店,,,,18810566266,https://shop389401021.taobao.com,196,107,北京市,纸尿裤,100%,4.85621分,0%,4.79085分,0.84%,4.83497分,0%,,,,,,,,,,
71,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao缇曼朵服饰旗舰店"，"点我对话"),缇曼朵服饰旗舰店,缇曼朵服饰旗舰店,,,,15057459967,https://shop491508944.taobao.com,8370,2864,浙江省宁波市,纸尿裤,100%,4.8111分,1.27%,4.70529分,2.61%,4.74776分,1.91%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao携逅旗舰店"，"点我对话"),携逅旗舰店,携逅旗舰店,,,,18638616887,https://shop599317141.taobao.com,391,226,河南省郑州市,纸尿裤,高腰款,4.98438分,87.71%,4.95833分,75.31%,4.94271分,64.18%,,,,,,,,,,
73,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao谷跃旗舰店"，"点我对话"),谷跃旗舰店,谷跃旗舰店,,,,18673338940,https://shop589910308.taobao.com,839,3034,湖南省株洲市,纸尿裤,运动户外,4.95391分,63.73%,4.933分,60.30%,4.93926分,62.02%,,,,,,,,,,
74,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蕾诺蔓迪服饰旗舰店"，"点我对话"),蕾诺蔓迪服饰旗舰店,蕾诺蔓迪服饰旗舰店,,,,18910952863,https://shop69549770.taobao.com,65,176,北京,纸尿裤,白色系,4.88556分,9.93%,4.80245分,0.60%,4.82698分,0%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao米贝薇旗舰店"，"点我对话"),米贝薇旗舰店,米贝薇旗舰店,,,,13687102904,https://shop162941199.taobao.com,28,2377,湖北省襄阳市,纸尿裤,高腰款,4.85356分,0%,4.82669分,0%,4.84029分,0%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoshowcai旗舰店"，"点我对话"),showcai旗舰店,showcai旗舰店,,,,15068034592,https://shop64470611.taobao.com,92,22459,浙江， 金华,纸尿裤,100%,4.83979分,0.68%,4.79543分,0.74%,4.80754分,0.67%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao麦卡莎旗舰店"，"点我对话"),麦卡莎旗舰店,麦卡莎旗舰店,,,,13419640385,https://shop529247440.taobao.com,1200,3512,湖北， 武汉,纸尿裤,高腰款,4.87916分,4.86%,4.81468分,0%,4.83233分,0%,,,,,,,,,,
78,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雪凡秀旗舰店"，"点我对话"),雪凡秀旗舰店,雪凡秀旗舰店,,,,13672466721,https://shop424429214.taobao.com,350,1534,广东省广州市,纸尿裤,100%,4.93037分,45.18%,4.89841分,39.81%,4.90546分,40.90%,,,,,,,,,,
79,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao缔花之都"，"点我对话"),缔花之都,缔花之都旗舰店,,,,13303869253,https://shop114746930.taobao.com,361,3257,河南， 郑州,纸尿裤,韩版,4.86535分,0%,4.84028分,5.37%,4.84874分,5.44%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomlisland服饰旗舰店"，"点我对话"),mlisland服饰旗舰店,mlisland服饰旗舰店,,,,15989934536,https://shop112131145.taobao.com,537,16039,广东省， 东莞市,纸尿裤,高腰款,4.84798分,0.51%,4.79987分,0.65%,4.80693分,0.68%,,,,,,,,,,
81,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao以婵旗舰店"，"点我对话"),以婵旗舰店,以婵旗舰店,,,,18679530853,https://shop254977247.taobao.com,1147,5313,广东， 广州,纸尿裤,宽松系,4.92645分,42.11%,4.90327分,42.69%,4.9105分,44.04%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao嘉世宝旗舰店"，"点我对话"),嘉世宝旗舰店,嘉世宝旗舰店,,,,18242842222,https://shop114842114.taobao.com,102,14,辽宁省， 辽阳市,纸尿裤,100%,4.86458分,0%,4.8125分,0%,4.82292分,0%,,,,,,,,,,
83,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诺贝因旗舰店"，"点我对话"),诺贝因旗舰店,诺贝因旗舰店,,,,15397091502,https://shop72960557.taobao.com,257,2667,浙江， 杭州,纸尿裤,显瘦款,4.92611分,41.85%,4.9004分,40.98%,4.90405分,40.01%,,,,,,,,,,
