编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
1370,,天猫,点我对话,蓓安适旗舰店,蓓安适旗舰店,0838-5400686,0838-5400686,0838-5400686-815,,https://shop63748547.taobao.com/,122,278508,上海,女士t恤,100.00%,4.93647分,0%,4.91001分,0%,4.90341分,0%,,,,,,,,,,
44,,天猫,点我对话,韩方五谷旗舰店,韩方五谷旗舰店,0577-63015933,,,,https://shop141485737.taobao.com,22,256255,浙江省温州市,女士t恤,,4.84922分,0%,4.78473分,0%,4.78139分,0%,,,,,,,,,,
185,,天猫,点我对话,jackjones官方旗舰,JackJones官方旗舰店,4008628888,4008628888,,,https://shop59357538.taobao.com/,2195,254231,天津,女士t恤,,4.86354分,0%,4.84883分,0%,4.85712分,0%,,,,,,,,,,
422,,天猫,点我对话,gxg官方旗舰店,GXG官方旗舰店,,,,4008701978,https://shop62224542.taobao.com,882,232882,浙江， 宁波,女士t恤,英伦风,4.87413分,0%,4.84834分,0%,4.87237分,0%,,,,,,,,,,
1346,,天猫,点我对话,润柔旗舰店,润柔旗舰店,,,,13989640762,https://shop511630479.taobao.com,330,220011,,女士t恤,100%,4.85883分,0%,4.81497分,0%,4.8219分,0%,,,,,,,,,,
11,,天猫,点我对话,英佳旗舰店,英佳旗舰店,0571-89878997,0571-89878997,,,https://shop73232776.taobao.com/,30,204070,浙江杭州,女士t恤,,4.79804分,0%,4.75073分,0%,4.7698分,0%,,,,,,,,,,
522,,天猫,点我对话,北极绒官方旗舰店,北极绒官方旗舰店,,,,18261936911,https://shop344389761.taobao.com,151,194678,浙江， 杭州,女士t恤,极简风,4.88999分,0%,4.87573分,0%,4.88324分,0%,,,,,,,,,,
804,,天猫,点我对话,恒源祥内衣旗舰店,恒源祥内衣旗舰店,,18042484201,,,https://shop104166242.taobao.com/,295,190084,江苏省无锡市,女士t恤,100.00%,4.87192分,0%,4.84783分,0%,4.86124分,0%,,,,,,,,,,
667,,天猫,点我对话,ciciibear旗舰店,ciciibear旗舰店,4000219995,4000219995,,,https://shop106419217.taobao.com/,1085,180130,安徽省合肥市,女士t恤,,4.89179分,0%,4.87193分,0%,4.88378分,0%,,,,,,,,,,
1185,,天猫,点我对话,南极人乐客专卖店,南极人乐客专卖店,18108407060,0731-83871076,,,https://shop72663506.taobao.com/,609,170744,湖南长沙,女士t恤,100.00%,4.83398分,0%,4.79019分,0%,4.79634分,0%,,,,,,,,,,
815,,天猫,点我对话,浪莎淞暄专卖店,浪莎淞暄专卖店,,,,18069913876,https://shop103228601.taobao.com,205,167878,浙江， 金华,女士t恤,气质范儿,4.88751分,0%,4.84212分,0%,4.84677分,0%,,,,,,,,,,
691,,天猫,点我对话,～青鸟～,青鸟体育用品旗舰店,,,,18165353825,https://shop58580677.taobao.com,104,167670,北京,女士t恤,100%,4.93273分,0%,4.91491分,0%,4.91355分,0%,,,,,,,,,,
369,,天猫,点我对话,茵曼旗舰店,茵曼旗舰店,4000838300,4000838300,,,https://shop57301243.taobao.com/,2444,167370,广东广州,女士t恤,100.00%,4.88783分,0%,4.86952分,0%,4.88242分,0%,,,,,,,,,,
639,,天猫,点我对话,爆眼服饰旗舰店,爆眼服饰旗舰店,,,,18058800335,https://shop67464376.taobao.com,2554,149652,浙江， 杭州,女士t恤,100%,4.82299分,0%,4.78541分,0%,4.79318分,0%,,,,,,,,,,
239,,天猫,点我对话,妇炎洁官方旗舰店,妇炎洁官方旗舰店,0795-7378893,0795-7378893,,,https://shop102819714.taobao.com/,125,148454,江西宜春,女士t恤,,4.90279分,0%,4.84659分,0%,4.84563分,0%,,,,,,,,,,
1379,,天猫,点我对话,悦步旗舰店,悦步旗舰店,0551-63611932,0551-63611932,,,https://shop59032516.taobao.com/,48,146977,安徽合肥,女士t恤,100.00%,4.85974分,0%,4.82238分,0%,4.81779分,0%,,,,,,,,,,
646,,天猫,点我对话,倾格服饰旗舰店,倾格服饰旗舰店,18057556327,18057556327,,,https://shop109880916.taobao.com/,90,146394,浙江绍兴,女士t恤,,4.87397分,0%,4.82158分,0%,4.82592分,0%,,,,,,,,,,
1463,,天猫,点我对话,伊芙丽旗舰店,伊芙丽官方旗舰,0571-86195132,0571-86195132,,,https://shop63721895.taobao.com/,1064,132600,浙江杭州,女士t恤,100.00%,4.90307分,0%,4.89266分,0%,4.90557分,0%,,,,,,,,,,
1052,,天猫,点我对话,za姬芮官方旗舰店,Za姬芮官方旗舰店,0512-66174057,021-61255621,,,https://shop68376754.taobao.com/,75,124411,上海,女士t恤,,4.90347分,0%,4.86486分,0%,4.87289分,0%,,,,,,,,,,
952,,天猫,点我对话,安奈儿旗舰店,安奈儿旗舰店,4001886136,,,0755-82403057,https://shop58105291.taobao.com,821,122894,广东， 深圳,女士t恤,100%,4.93869分,0%,4.90456分,0%,4.91491分,0%,,,,,,,,,,
1430,,天猫,点我对话,ddr服饰旗舰店,ddr服饰旗舰店,18559575893,18559575893,,,https://shop67044909.taobao.com/,549,121537,福建泉州,女士t恤,,4.93812分,0%,4.92497分,0%,4.92883分,0%,,,,,,,,,,
1193,,天猫,点我对话,汤臣倍健官方旗舰店,汤臣倍健官方旗舰店,4000630930,4000630930,,,https://shop68994742.taobao.com/,153,118378,广东广州,女士t恤,100.00%,4.90293分,0%,4.8675分,0%,4.86941分,0%,,,,,,,,,,
29,,天猫,点我对话,赫朗运动旗舰店,赫朗运动旗舰店,0579-87563693,0579-87563693,0579-87563693,,https://shop68577038.taobao.com/,42,117614,浙江金华,女士t恤,100.00%,4.85663分,0%,4.80998分,0%,4.79967分,0%,,,,,,,,,,
575,,天猫,点我对话,惠夫人旗舰店,惠夫人旗舰店,18079331313,18079331313,,,https://shop104334297.taobao.com/,186,117191,江西省上饶市,女士t恤,,4.87433分,0%,4.82542分,0%,4.82236分,0%,,,,,,,,,,
524,,天猫,点我对话,赛得宇旗舰店,赛得宇旗舰店,13870923809,13870923809,,,https://shop112173050.taobao.com/,44,108228,江西省南昌市,女士t恤,,4.84273分,0%,4.73884分,0%,4.73148分,0%,,,,,,,,,,
625,,天猫,点我对话,天喜旗舰店,天喜旗舰店,0578-3559960,0578-3559960,,,https://shop65507151.taobao.com/,243,103115,浙江丽水,女士t恤,,4.86299分,0%,4.8287分,0%,4.83337分,0%,,,,,,,,,,
13,,天猫,点我对话,都市飞狐户外旗舰店,都市飞狐户外旗舰店,4006188638,4006188638,,,https://shop72879526.taobao.com/,188,101381,江苏南京,女士t恤,,4.9103分,0%,4.85887分,0%,4.85833分,0%,,,,,,,,,,
749,,天猫,点我对话,cae旗舰店,cae旗舰店,020-31129473,020-31129473,,,https://shop108834492.taobao.com/,111,100806,广东省广州市,女士t恤,,4.84882分,0%,4.80443分,0%,4.81365分,0%,,,,,,,,,,
1034,,天猫,点我对话,纳美旗舰店,纳美旗舰店,0571-88685575,,,,https://shop73044795.taobao.com,130,100098,浙江杭州,女士t恤,,4.89022分,0%,4.83202分,0%,4.83192分,0%,,,,,,,,,,
354,,天猫,点我对话,莱比母婴专营店,莱比母婴专营店,18911756862,18911756862,,,https://shop107879937.taobao.com/,276,96039,浙江省杭州市,女士t恤,100.00%,4.87328分,0%,4.80125分,0%,4.80918分,0%,,,,,,,,,,
910,,天猫,点我对话,凡客唯诚运动专营店,凡客唯诚运动专营店,13352869875,13352869875,,,https://shop64745253.taobao.com/,602,95532,湖北武汉,女士t恤,,4.88105分,0%,4.84489分,0%,4.83957分,0%,,,,,,,,,,
1133,,天猫,点我对话,云蜜花仙服饰旗舰店,云蜜花仙服饰旗舰店,020-29806794,020-29806794,,,https://shop114507995.taobao.com/,4311,93748,广东广州,女士t恤,100.00%,4.84923分,0%,4.74798分,0%,4.76182分,0%,,,,,,,,,,
82,,天猫,点我对话,asics旗舰店,asics旗舰店,4009962828,4009962828,,,https://shop64474411.taobao.com/,1026,89920,江苏苏州,女士t恤,100.00%,4.8348分,0%,4.80991分,0%,4.81692分,0%,,,,,,,,,,
153,,天猫,点我对话,尚西哲服饰旗舰店,尚西哲服饰旗舰店,020-29801608,020-29801608,020-29801608,,https://shop102136304.taobao.com/,586,89902,广东广州,女士t恤,,4.93635分,0%,4.89797分,0%,4.89696分,0%,,,,,,,,,,
647,,天猫,点我对话,开心购物运动专营店,开心购物运动专营店,18136575011,18136575011,,,https://shop57301343.taobao.com/,15556,89197,江苏连云港,女士t恤,,4.80775分,0%,4.75743分,0%,4.77539分,0%,,,,,,,,,,
425,,天猫,点我对话,青腾鞋类专营店,青腾鞋类专营店,0511-85986117,,,,https://shop111128007.taobao.com,2806,89161,浙江台州,女士t恤,,4.78694分,0%,4.70955分,0%,4.72418分,0%,,,,,,,,,,
543,,天猫,点我对话,千奈美旗舰店,千奈美旗舰店,020-36172640,020-36172640,,,https://shop64638497.taobao.com/,553,88827,广东广州,女士t恤,,4.8687分,0%,4.83921分,0%,4.85264分,0%,,,,,,,,,,
614,,天猫,点我对话,遐内衣旗舰店,遐内衣旗舰店,15889669512,15889669512,,,https://shop69377458.taobao.com/,361,88725,广东深圳,女士t恤,,4.87738分,0%,4.86898分,0%,4.88435分,0%,,,,,,,,,,
1017,,天猫,点我对话,冰希黎旗舰店,冰希黎旗舰店,4006888335,,,,https://shop64846654.taobao.com,49,87085,上海,女士t恤,100.00%,4.87737分,0%,4.83711分,0%,4.83279分,0%,,,,,,,,,,
75,,天猫,点我对话,南极人易淘专卖店,南极人易淘专卖店,,,,18252330650,https://shop71248231.taobao.com,437,85918,江苏， 淮安,女士t恤,100%,4.85691分,0%,4.819分,0%,4.8365分,0%,,,,,,,,,,
392,,天猫,点我对话,mqd旗舰店,mqd旗舰店,4008264005,4008264005,,,https://shop68381443.taobao.com/,668,85152,浙江宁波,女士t恤,,4.95222分,0%,4.92568分,0%,4.9341分,0%,,,,,,,,,,
730,,天猫,点我对话,灵巧旗舰店,灵巧旗舰店,0579-85207919,,,,https://shop112524372.taobao.com,489,83862,浙江省金华市,女士t恤,,4.87645分,0%,4.78838分,0%,4.80718分,0%,,,,,,,,,,
1237,,天猫,点我对话,南极人吉晖专卖店,南极人吉晖专卖店,15207908516,15207908516,,,https://shop103986698.taobao.com/,324,83747,广东广州,女士t恤,100.00%,4.86278分,0%,4.81569分,0%,4.82928分,0%,,,,,,,,,,
947,,天猫,点我对话,kappa旗舰,Kappa官方旗舰店,010-57327515,010-57327515,,,https://shop59054918.taobao.com/,845,80974,北京,女士t恤,,4.88752分,0%,4.84844分,0%,4.82898分,0%,,,,,,,,,,
534,,天猫,点我对话,caramella服饰旗舰店,caramella服饰旗舰店,,,,15167035050,https://shop102101876.taobao.com,537,79537,浙江省， 绍兴市,女士t恤,100%,4.87834分,0%,4.87583分,0%,4.87559分,0%,,,,,,,,,,
1355,,天猫,点我对话,雅戈尔官方旗舰店,雅戈尔官方旗舰店,0574-56577145,0574-56577145,,,https://shop102920559.taobao.com/,942,79309,浙江宁波,女士t恤,,4.88974分,0%,4.84843分,0%,4.88397分,0%,,,,,,,,,,
1350,,天猫,点我对话,尹媛旗舰店,尹媛旗舰店,18989783676,18989783676,,,https://shop570882219.taobao.com/,43,77777,浙江杭州,女士t恤,100.00%,4.8755分,0%,4.84649分,0%,4.85649分,0%,,,,,,,,,,
1012,,天猫,点我对话,阿希玛旗舰店,阿希玛旗舰店,,,,15151953331,https://shop100165442.taobao.com,21,74805,浙江， 杭州,女士t恤,100%,4.89402分,0%,4.84875分,0%,4.85099分,0%,,,,,,,,,,
464,,天猫,点我对话,秋水伊人官方旗舰店,秋水伊人官方旗舰店,,,,0571-88269359,https://shop62907168.taobao.com,865,73845,浙江， 杭州,女士t恤,100%,4.86343分,0%,4.85562分,0%,4.88332分,0%,,,,,,,,,,
1060,,天猫,点我对话,南极人飞雪专卖店,南极人飞雪专卖店,18069919183,18069919183,,,https://shop112446695.taobao.com/,143,73124,江西上饶,女士t恤,,4.88644分,0%,4.84648分,0%,4.85602分,0%,,,,,,,,,,
574,,天猫,点我对话,希乐旗舰店,希乐旗舰店,0553-7715066,0553-7715066,,,https://shop68381191.taobao.com/,80,72518,上海,女士t恤,,4.86058分,0%,4.81056分,0%,4.81917分,0%,,,,,,,,,,
339,,天猫,点我对话,铁尚旗舰店,铁尚旗舰店,0571-82779705,0571-82779705,0571-82779705,,https://shop177202545.taobao.com/,1524,70213,浙江杭州,女士t恤,,4.76188分,0%,4.69246分,0%,4.70074分,0%,,,,,,,,,,
602,,天猫,点我对话,爱美丽官方旗舰店,爱美丽官方旗舰店,,,,4001639018,https://shop61478230.taobao.com,785,69146,重庆,女士t恤,年轻潮牌,4.90006分,0%,4.88787分,0%,4.89909分,0%,,,,,,,,,,
269,,天猫,点我对话,右姿旗舰店,右姿旗舰店,13602795915,13602795915,,,https://shop112841201.taobao.com/,480,68317,广东省广州市,女士t恤,100.00%,4.86216分,0%,4.80221分,0%,4.81595分,0%,,,,,,,,,,
1202,,天猫,点我对话,七匹狼内衣旗舰店,七匹狼内衣旗舰店,021-67290990,021-67290990,,,https://shop119491788.taobao.com/,138,66925,福建厦门,女士t恤,,4.86498分,0%,4.82547分,0%,4.82156分,0%,,,,,,,,,,
1372,,天猫,点我对话,honeygirl旗舰店,honeygirl旗舰店,0755-28622122,0755-28622122,0755-28622122,,https://shop57972738.taobao.com/,322,66599,广东深圳,女士t恤,100.00%,4.84433分,0%,4.85367分,0%,4.85651分,0%,,,,,,,,,,
663,,天猫,点我对话,棉立方旗舰店,棉立方旗舰店,18969042991,18969042991,,,https://shop62844901.taobao.com/,642,65289,浙江杭州,女士t恤,,4.87014分,0%,4.85978分,0%,4.87599分,0%,,,,,,,,,,
762,,天猫,点我对话,鑫焱运动户外专营店,鑫焱运动户外专营店,18136633562,,,18136633562,https://shop72012185.taobao.com,150,64020,江苏， 扬州,女士t恤,100%,4.87309分,0%,4.83415分,0%,4.83857分,0%,,,,,,,,,,
203,,天猫,点我对话,乔奥乔母婴专营店,乔奥乔母婴专营店,18127935747,18127935747,,,https://shop106099031.taobao.com/,905,63559,广东广州,女士t恤,,4.861分,0%,4.82505分,0%,4.83116分,0%,,,,,,,,,,
900,,天猫,点我对话,暖之缘旗舰店,暖之缘旗舰店,0574-63836389,0574-63836389,,,https://shop106017430.taobao.com/,85,60997,浙江宁波,女士t恤,100.00%,4.87935分,0%,4.86256分,0%,4.86778分,0%,,,,,,,,,,
470,,天猫,点我对话,懿琪宝贝,懿琪宝贝旗舰店,,,,18621520458,https://shop244080822.taobao.com,612,60562,,女士t恤,100%,4.87803分,0%,4.85286分,0%,4.86174分,0%,,,,,,,,,,
1118,,天猫,点我对话,谜秀旗舰店,谜秀旗舰店,,,,18138760406,https://shop69288706.taobao.com,818,58650,广东， 广州,女士t恤,100%,4.86154分,0%,4.83393分,0%,4.83877分,0%,,,,,,,,,,
106,,天猫,点我对话,oldnavy官方旗舰店,OldNavy官方旗舰店,,,,4000517880,https://shop108522753.taobao.com,2154,57419,上海,女士t恤,美式休闲,4.89991分,0%,4.88746分,0%,4.88887分,0%,,,,,,,,,,
169,,天猫,点我对话,途斯旗舰店,途斯旗舰店,0769-83066043,0769-83066043,,,https://shop67482130.taobao.com/,75,55207,广东东莞,女士t恤,,4.88437分,0%,4.85733分,0%,4.85711分,0%,,,,,,,,,,
1204,,天猫,点我对话,香馜旗舰店,香馜旗舰店,020-29030682,020-29030682,,,https://shop117881750.taobao.com/,58,54926,广东广州,女士t恤,100.00%,4.87079分,0%,4.80302分,0%,4.80839分,0%,,,,,,,,,,
1266,,天猫,点我对话,南极人樱玛专卖店,南极人樱玛专卖店,18457552919,0515-68087109,,,https://shop111214459.taobao.com/,70,54841,上海,女士t恤,,4.8966分,0%,4.87732分,0%,4.88332分,0%,,,,,,,,,,
195,,天猫,点我对话,歌力诺旗舰店,歌力诺旗舰店,020-85823156,,,,https://shop151804450.taobao.com,362,54602,广东省广州市,女士t恤,,4.87352分,0%,4.86586分,0%,4.86981分,0%,,,,,,,,,,
1444,,天猫,点我对话,甄度旗舰店,甄度旗舰店,0592-7119197,0592-7119197,,,https://shop113178440.taobao.com/,278,54088,福建厦门,女士t恤,100.00%,4.92198分,0%,4.8583分,0%,4.86133分,0%,,,,,,,,,,
218,,天猫,点我对话,免费午餐公益店,免费午餐公益店,13702602385,13702602385,,,https://shop67504213.taobao.com/,349,53676,北京,女士t恤,,4.9965分,0%,4.98773分,0%,4.98824分,0%,,,,,,,,,,
401,,天猫,点我对话,班啼咔旗舰店,班啼咔旗舰店,,,,13678978757,https://shop70102259.taobao.com,166,52460,广东， 广州,女士t恤,100%,4.82413分,0%,4.7185分,0%,4.72349分,0%,,,,,,,,,,
107,,天猫,点我对话,凯恒千色旗舰店,凯恒千色旗舰店,,,,020-29873289,https://shop116910462.taobao.com,346,52383,广东省， 广州市,女士t恤,100%,4.82795分,0%,4.70887分,0%,4.70519分,0%,,,,,,,,,,
1294,,天猫,点我对话,依劲方华旗舰店,依劲方华旗舰店,,,,0595-83089776,https://shop106262656.taobao.com,1028,52216,福建省， 泉州市,女士t恤,100%,4.90518分,0%,4.88038分,0%,4.87325分,0%,,,,,,,,,,
918,,天猫,点我对话,初夏堂旗舰店,初夏堂旗舰店,020-29134703,020-29134703,,,https://shop70062771.taobao.com/,56,51857,广东广州,女士t恤,100.00%,4.88551分,0%,4.82498分,0%,4.82268分,0%,,,,,,,,,,
897,,天猫,点我对话,达斯登旗舰店,达斯登旗舰店,,,,0595-88885938,https://shop103961758.taobao.com,68,51023,福建省， 泉州市,女士t恤,100%,4.89775分,0%,4.84032分,0%,4.83674分,0%,,,,,,,,,,
468,,天猫,点我对话,盛唐袜悦旗舰店,盛唐袜悦旗舰店,,,,13575515918,https://shop235246318.taobao.com,61,50877,,女士t恤,100%,4.77603分,0%,4.74603分,0%,4.76949分,0%,,,,,,,,,,
362,,天猫,点我对话,woog2005旗舰店,woog2005旗舰店,,,,0571-86418003,https://shop67666875.taobao.com,334,50743,浙江， 杭州,女士t恤,100%,4.84361分,0%,4.83294分,0%,4.83913分,0%,,,,,,,,,,
707,,天猫,点我对话,guess官方旗舰店,guess官方旗舰店,,,,0571-28076000-6143,https://shop103304351.taobao.com,1693,49499,上海,女士t恤,100%,4.88897分,0%,4.88109分,0%,4.90566分,0%,,,,,,,,,,
1286,,天猫,点我对话,浪莎天恒专卖店,浪莎天恒专卖店,15967959617,15967959617,,,https://shop106008464.taobao.com/,161,49337,浙江金华,女士t恤,,4.89814分,0%,4.83841分,0%,4.84243分,0%,,,,,,,,,,
1398,,天猫,点我对话,hellokitty宝蒂专卖店,hellokitty宝蒂专卖店,0757-22269419,0757-22269419,,,https://shop73110248.taobao.com/,583,48482,上海,女士t恤,,4.93794分,0%,4.91415分,0%,4.92188分,0%,,,,,,,,,,
14,,天猫,点我对话,卓希运动专营店,卓希运动专营店,025-85565137,025-85565137,025-85565137,,https://shop59983045.taobao.com/,942,48248,江苏南京,女士t恤,,4.87625分,0%,4.8497分,0%,4.8506分,0%,,,,,,,,,,
1183,,天猫,点我对话,北极绒曼朵专卖店,北极绒曼朵专卖店,,15815134852,,,https://shop114726030.taobao.com/,124,48089,浙江省 金华市,女士t恤,,4.84594分,0%,4.78214分,0%,4.79278分,0%,,,,,,,,,,
90,,天猫,点我对话,行更远旗舰店,行更远旗舰店,,,,13735072286,https://shop111980052.taobao.com,332,47567,浙江省， 杭州市,女士t恤,100%,4.83417分,0%,4.80675分,0%,4.80611分,0%,,,,,,,,,,
1192,,天猫,点我对话,阿奴旗舰店,阿奴旗舰店,4000522880,,,,https://shop73198349.taobao.com,73,47351,江苏南京,女士t恤,,4.91689分,0%,4.89684分,0%,4.90148分,0%,,,,,,,,,,
1130,,天猫,点我对话,goldparko金柏高旗舰店,goldparko金柏高旗舰店,020-31134680,020-31134680,,,https://shop110449489.taobao.com/,47,45889,广东广州,女士t恤,100.00%,4.87542分,0%,4.83794分,0%,4.82977分,0%,,,,,,,,,,
214,,天猫,点我对话,showcai雨涵专卖店,showcai雨涵专卖店,,,,15979645594,https://shop112952130.taobao.com,71,44703,浙江， 金华,女士t恤,100%,4.81264分,0%,4.72651分,0%,4.74399分,0%,,,,,,,,,,
152,,天猫,点我对话,范奎恩官方旗舰店,范奎恩官方旗舰店,4008067777,4008067777,,,https://shop110712073.taobao.com/,565,44476,山东济南,女士t恤,,4.92101分,0%,4.90557分,0%,4.91115分,0%,,,,,,,,,,
108,,天猫,点我对话,迪士尼宝宝专卖店,迪士尼宝宝专卖店,,,,15716185173,https://shop103341607.taobao.com,594,44094,江苏省， 无锡市,女士t恤,100%,4.91091分,0%,4.8883分,0%,4.90364分,0%,,,,,,,,,,
193,,天猫,点我对话,香影官方旗舰店,香影官方旗舰店,,,,15306549863,https://shop68062540.taobao.com,788,44077,浙江， 杭州,女士t恤,100%,4.87585分,0%,4.85621分,0%,4.86952分,0%,,,,,,,,,,
378,,天猫,点我对话,圣利卡旗舰店,圣利卡旗舰店,,,,13159089227,https://shop114670918.taobao.com,965,43921,福建， 泉州,女士t恤,100%,4.89393分,0%,4.86976分,0%,4.86367分,0%,,,,,,,,,,
379,,天猫,点我对话,361度童装旗舰店,361度童装旗舰店,,,,0592-3790286,https://shop102174273.taobao.com,474,43883,福建， 泉州,女士t恤,100%,4.89545分,0%,4.85799分,0%,4.88014分,0%,,,,,,,,,,
1137,,天猫,点我对话,安踏瑞华泽专卖店,安踏瑞华泽专卖店,,,,0574-88292268,https://shop72354239.taobao.com,372,43590,福建， 福州,女士t恤,100%,4.82361分,0%,4.73881分,0%,4.7426分,0%,,,,,,,,,,
494,,天猫,点我对话,七色岛母婴旗舰店,七色岛母婴旗舰店,13933017633,13933017633,,,https://shop114700412.taobao.com/,646,43431,河北省石家庄市,女士t恤,,4.87873分,0%,4.80258分,0%,4.81437分,0%,,,,,,,,,,
1119,,天猫,点我对话,柒牌官方旗舰店,柒牌官方旗舰店,,,,4000957777,https://shop65563740.taobao.com,1033,43272,福建， 厦门,女士t恤,国民休闲,4.87349分,0%,4.82947分,0%,4.85152分,0%,,,,,,,,,,
219,,天猫,点我对话,光米家居专营店,光米家居专营店,18319635153,18319635153,,,https://shop111394002.taobao.com/,392,42437,广东省惠州市,女士t恤,,4.82616分,0%,4.75912分,0%,4.75481分,0%,,,,,,,,,,
467,,天猫,点我对话,娇思琳旗舰店,娇思琳旗舰店,,,,400-88888888,https://shop304990833.taobao.com,1702,42180,,女士t恤,100%,4.82597分,0%,4.77039分,0%,4.78964分,0%,,,,,,,,,,
1300,,天猫,点我对话,羽上彩旗舰店,羽上彩旗舰店,18507182086,18507182086,,,https://shop100328699.taobao.com/,508,41953,浙江杭州,女士t恤,100.00%,4.89595分,0%,4.83334分,0%,4.8117分,0%,,,,,,,,,,
1427,,天猫,点我对话,善狼恒美旗舰店,善狼恒美旗舰店,13757171406,13757171406,,,https://shop113100312.taobao.com/,206,41840,浙江省杭州市,女士t恤,100.00%,4.82588分,0%,4.78136分,0%,4.78196分,0%,,,,,,,,,,
1029,,天猫,点我对话,qwa旗舰店,qwa旗舰店,0595-88805895,0595-88805895,,,https://shop367789979.taobao.com/,1549,41509,北京,女士t恤,100.00%,4.89685分,0%,4.88539分,0%,4.88667分,0%,,,,,,,,,,
1043,,天猫,点我对话,朵莹旗舰店,朵莹旗舰店,0573-88751680,0573-88751680,,,https://shop111421360.taobao.com/,1462,41322,浙江嘉兴,女士t恤,100.00%,4.87597分,0%,4.83629分,0%,4.84591分,0%,,,,,,,,,,
405,,天猫,点我对话,丝艺堂旗舰店,丝艺堂旗舰店,,18355047525,,,https://shop60705947.taobao.com/,134,41204,浙江杭州,女士t恤,100.00%,4.79263分,0%,4.79184分,0%,4.80134分,0%,,,,,,,,,,
117,,天猫,点我对话,玛贝卡旗舰店,玛贝卡旗舰店,15314609820,15314609820,,,https://shop105772278.taobao.com/,174,41098,浙江省杭州市,女士t恤,100.00%,4.91559分,0%,4.87498分,0%,4.87852分,0%,,,,,,,,,,
1003,,天猫,点我对话,南极人阿斯威尔专卖店,南极人阿斯威尔专卖店,18006540819,18006540819,,,https://shop116790734.taobao.com/,33,40397,浙江金华,女士t恤,,4.82811分,0%,4.77796分,0%,4.77683分,0%,,,,,,,,,,
1367,,天猫,点我对话,米维丝旗舰店,米维丝旗舰店,15267338899,15267338899,,,https://shop68049133.taobao.com/,255,40070,浙江金华,女士t恤,,4.85294分,0%,4.82516分,0%,4.83496分,0%,,,,,,,,,,
