编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
33,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao异维数码专营店"，"点我对话"),异维数码专营店,异维数码专营店,13243738370,,,,https://shop108863646.taobao.com/,5,16,广东省， 深圳市,防尘口罩,100%,4.96529分,72.31%,4.90744分,43.60%,4.92397分,46.02%,,,,,,,,,,
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaovogoge旗舰店"，"点我对话"),vogoge旗舰店,vogoge旗舰店,18598240552,,,,https://shop115582171.taobao.com/,16,483,广东， 深圳,防尘口罩,100%,4.84567分,0.83%,4.85659分,8.57%,4.87373分,17.32%,,,,,,,,,,
35,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao欣雪旗舰店"，"点我对话"),欣雪旗舰店,欣雪旗舰店,,,,13661761299,https://shop111153298.taobao.com,50,342,上海,防尘口罩,100%,4.92436分,23.86%,4.91927分,37.62%,4.90618分,27.14%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐贝母婴专营"，"点我对话"),乐贝母婴专营,乐贝母婴专营,,,,15837106292,https://shop68024745.taobao.com,67,1624,河南， 郑州,防尘口罩,100%,4.91757分,24.63%,4.88693分,20.41%,4.89193分,19.81%,,,,,,,,,,
37,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao露维斯特旗舰店"，"点我对话"),露维斯特旗舰店,露维斯特旗舰店,,,,15813613223,https://shop103679314.taobao.com,41,1251,广东， 佛山,防尘口罩,100%,4.93225分,31.80%,4.92121分,39.12%,4.87997分,6.78%,,,,,,,,,,
38,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao舒乐旗舰店"，"点我对话"),舒乐旗舰店,舒乐旗舰店,,,,13906273599,https://shop69173918.taobao.com,9,215,江苏， 南通,防尘口罩,100%,4.88005分,0%,4.83154分,0%,4.83019分,0%,,,,,,,,,,
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao赛普瑞旗舰店"，"点我对话"),赛普瑞旗舰店,赛普瑞旗舰店,,,,18118176111,https://shop115052072.taobao.com,39,184,苏州市,防尘口罩,100%,4.99351分,93.47%,4.96916分,76.17%,4.97403分,79.83%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美伊美佳旗舰店"，"点我对话"),美伊美佳旗舰店,美伊美佳旗舰店,,,,18157033913,https://shop102219189.taobao.com,38,438,衢州市,防尘口罩,100%,4.88552分,0%,4.88725分,12.87%,4.89706分,20.05%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao畅为居家日用专营店"，"点我对话"),畅为居家日用专营店,畅为居家日用专营店,,,,18601611813,https://shop109880516.taobao.com,188,106,上海,防尘口罩,100%,4.86239分,0%,4.827分,0%,4.83093分,0%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao希尔旗舰店"，"点我对话"),希尔旗舰店,希尔旗舰店,13736506195,,,,https://shop100492351.taobao.com,109,23797,浙江， 台州,防尘口罩,100%,4.94422分,52.40%,4.90538分,38.65%,4.90708分,37.81%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao狼行天下旗舰店"，"点我对话"),狼行天下旗舰店,狼行天下旗舰店,13823615689,,,,https://shop130491258.taobao.com,50,12017,广东， 深圳,防尘口罩,100%,4.87438分,0%,4.83098分,0%,4.83295分,0%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao菲罗菈家纺旗舰店"，"点我对话"),菲罗菈家纺旗舰店,菲罗菈家纺旗舰店,13051832792,,,,https://shop67731720.taobao.com,77,1755,北京,防尘口罩,100%,4.89104分,7.02%,4.86817分,14.52%,4.87865分,18.78%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao浩家旗舰店"，"点我对话"),浩家旗舰店,浩家旗舰店,18912892800,,,,https://shop106439743.taobao.com,86,4011,江苏， 南通,防尘口罩,100%,4.89402分,9.57%,4.86842分,14.68%,4.87575分,16.84%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao国娟家居专营店"，"点我对话"),国娟家居专营店,国娟家居专营店,17706813559,,,,https://shop110889801.taobao.com,125,15461,上海， 上海市,防尘口罩,100%,4.88955分,5.75%,4.87805分,20.92%,4.88303分,21.71%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao崇尚家居旗舰店"，"点我对话"),崇尚家居旗舰店,崇尚家居旗舰店,,,,13173885160,https://shop112322714.taobao.com,43,671,浙江省， 金华市,防尘口罩,100%,4.88527分,0%,4.88485分,11.02%,4.89822分,20.95%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宋福居旗舰店"，"点我对话"),宋福居旗舰店,宋福居旗舰店,,,,18068565637,https://shop102139127.taobao.com,111,4408,江苏省， 常州市,防尘口罩,100%,4.91205分,24.95%,4.86738分,14.01%,4.86569分,10.11%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao追竹旗舰店"，"点我对话"),追竹旗舰店,追竹旗舰店,,,,18966420113,https://shop108521081.taobao.com,128,1937,浙江省， 丽水市,防尘口罩,100%,4.8729分,0.57%,4.8704分,0%,4.85441分,0%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao鑫喆数码专营店"，"点我对话"),鑫喆数码专营店,鑫喆数码专营店,,,,13026622787,https://shop67413892.taobao.com,575,15860,广东， 深圳,防尘口罩,100%,4.77033分,2.37%,4.82566分,0%,4.84026分,0%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao虎盾旗舰店"，"点我对话"),虎盾旗舰店,虎盾旗舰店,,,,15889941770,https://shop111563056.taobao.com,38,3301,广东省， 广州市,防尘口罩,100%,4.8533分,0.60%,4.83673分,0%,4.84016分,0%,,,,,,,,,,
52,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao臻亿品家居专营店"，"点我对话"),臻亿品家居专营店,臻亿品家居专营店,,,,18222231160,https://shop111063589.taobao.com,57,498,广东省， 深圳市,防尘口罩,100%,4.87539分,0%,4.77557分,1.45%,4.77433分,1.57%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao木公数码专营店"，"点我对话"),木公数码专营店,木公数码专营店,,,,18516101999,https://shop104342626.taobao.com,372,61,上海， 上海市,防尘口罩,100%,4.98592分,87.65%,4.98592分,91.02%,4.98592分,90.78%,,,,,,,,,,
54,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐莉旗舰店"，"点我对话"),乐莉旗舰店,乐莉旗舰店,,,,15858957571,https://shop103532925.taobao.com,94,14252,浙江， 金华,防尘口罩,100%,4.92024分,19.71%,4.90371分,25.59%,4.90695分,27.73%,,,,,,,,,,
55,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao格林钛德家居专营店"，"点我对话"),格林钛德家居专营店,格林钛德家居专营店,15201108792,,,18911131736,https://shop67637842.taobao.com,294,400,北京,防尘口罩,100%,4.89771分,0%,4.83896分,0.65%,4.84113分,0.62%,,,,,,,,,,
56,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao固瑞斯家居专营店"，"点我对话"),固瑞斯家居专营店,固瑞斯家居专营店,,,,13263216512,https://shop110912556.taobao.com,60,42,北京， 北京市,防尘口罩,100%,4.91034分,23.49%,4.87586分,19.50%,4.8分,1.04%,,,,,,,,,,
57,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao清西汽车用品旗舰店"，"点我对话"),清西汽车用品旗舰店,清西汽车用品旗舰店,,,,13363722099,https://shop109150498.taobao.com,811,1842,河北， 邢台,防尘口罩,100%,4.89892分,14.04%,4.87694分,18.16%,4.87372分,13.66%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱家居官方旗舰店"，"点我对话"),爱家居官方旗舰店,爱家居官方旗舰店,,,,15362991439,https://shop64321275.taobao.com,393,6,广东， 中山,防尘口罩,100%,4.93478分,34.35%,4.95652分,66.40%,4.95652分,66.23%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao桑纬母婴专营店"，"点我对话"),桑纬母婴专营店,桑纬母婴专营店,,,,18310973075,https://shop117150322.taobao.com,15,49,北京,防尘口罩,100%,4.75974分,2.68%,4.81818分,0.82%,4.7987分,1.37%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao昊林轩旗舰店"，"点我对话"),昊林轩旗舰店,昊林轩旗舰店,,,,18507982678,https://shop100763094.taobao.com,160,175,江西省， 景德镇市,防尘口罩,100%,4.96383分,63.59%,4.94049分,54.01%,4.94049分,53.78%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao堡瑞狮旗舰店"，"点我对话"),堡瑞狮旗舰店,堡瑞狮旗舰店,17325230186,,,4008390518,https://shop111422472.taobao.com,57,230,北京,防尘口罩,100%,4.87321分,0%,4.82038分,0%,4.84226分,1.42%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao昕睿车品专营店"，"点我对话"),昕睿车品专营店,昕睿车品专营店,,,,18017435898,https://shop116481962.taobao.com,150,743,上海， 上海市,防尘口罩,100%,4.88988分,6.35%,4.85491分,3.50%,4.84896分,0%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao韦奥旗舰店"，"点我对话"),韦奥旗舰店,韦奥旗舰店,,,,18918810425,https://shop64543908.taobao.com,69,248,上海,防尘口罩,100%,4.98532分,87.47%,4.97716分,85.19%,4.97064分,80.35%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao京鑫旗舰店"，"点我对话"),京鑫旗舰店,京鑫旗舰店,,,,15032846405,https://shop113646395.taobao.com,23,1191,浙江， 金华,防尘口罩,100%,4.89336分,9.00%,4.80074分,0.93%,4.8107分,0.82%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoeip旗舰店"，"点我对话"),eip旗舰店,eip旗舰店,,,,18627223037,https://shop108141752.taobao.com,113,26,广东， 深圳,防尘口罩,100%,5.0分,100%,4.92857分,54.46%,4.92857分,53.23%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao皇羽电器旗舰店"，"点我对话"),皇羽电器旗舰店,皇羽电器旗舰店,13335732933,,,,https://shop117052147.taobao.com/,25,102,浙江省， 嘉兴市,防尘口罩,100%,4.94437分,37.56%,4.87246分,0%,4.86703分,0.58%,,,,,,,,,,
67,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao寻未旗舰店"，"点我对话"),寻未旗舰店,寻未旗舰店,18455105593,,,,https://shop112611364.taobao.com/,49,9741,安徽省， 合肥市,防尘口罩,100%,4.88378分,8.05%,4.86539分,20.10%,4.87173分,19.84%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao彩色码头旗舰店"，"点我对话"),彩色码头旗舰店,彩色码头旗舰店,18952924825,,,,https://shop491749655.taobao.com/,133,5910,浙江， 金华,防尘口罩,100%,4.86129分,0%,4.82229分,0%,4.83027分,0%,,,,,,,,,,
69,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao沛川车品专营店"，"点我对话"),沛川车品专营店,沛川车品专营店,,,,13533527672,https://shop108544609.taobao.com,348,3780,广东， 广州,防尘口罩,100%,4.90561分,19.73%,4.91229分,41.67%,4.90688分,36.33%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao佰安乐旗舰店"，"点我对话"),佰安乐旗舰店,佰安乐旗舰店,,,,13307229215,https://shop222734552.taobao.com,2,92,四川， 成都,防尘口罩,100%,4.91837分,30.34%,4.89286分,30.53%,4.90306分,35.12%,,,,,,,,,,
71,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaodeltaplus代尔塔"，"点我对话"),deltaplus代尔塔,deltaplus代尔塔旗舰店,,,,18653221999,https://shop108129593.taobao.com,158,7255,江苏省， 苏州市,防尘口罩,100%,4.89498分,10.38%,4.87706分,20.28%,4.87636分,17.25%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaohthttl旗舰店"，"点我对话"),hthttl旗舰店,hthttl旗舰店,,,,18905441012,https://shop113348575.taobao.com,92,328,山东， 德州,防尘口罩,100%,4.86354分,0.76%,4.85714分,0%,4.85714分,0%,,,,,,,,,,
73,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobreazwell松研旗舰店"，"点我对话"),breazwell松研旗舰店,breazwell松研旗舰店,,,,13801064053,https://shop145868449.taobao.com,28,3601,北京， 北京市,防尘口罩,100%,4.9024分,16.72%,4.88781分,27.25%,4.89797分,31.71%,,,,,,,,,,
74,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoxuanlian旗舰店"，"点我对话"),xuanlian旗舰店,xuanlian旗舰店,,,,17097827752,https://shop114667730.taobao.com,11324,1762,浙江省， 台州市,防尘口罩,100%,4.78617分,1.79%,4.73446分,2.01%,4.74201分,2.02%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao迈克数码专营店"，"点我对话"),迈克数码专营店,迈克数码专营店,13033654913,,,,https://shop70516022.taobao.com,1034,3648,浙江， 台州,防尘口罩,100%,4.8576分,0.58%,4.856分,8.19%,4.85084分,2.34%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao故事女郎服饰旗舰店"，"点我对话"),故事女郎服饰旗舰店,故事女郎服饰旗舰店,15306501272,,,,https://shop114216567.taobao.com,147,1292,浙江省， 杭州市,防尘口罩,100%,4.92416分,40.00%,4.90474分,43.46%,4.91733分,48.34%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao格劳锐家居专营店"，"点我对话"),格劳锐家居专营店,格劳锐家居专营店,13355793255,,,,https://shop102037649.taobao.com,65,649,浙江， 金华,防尘口罩,100%,4.90056分,15.11%,4.86067分,9.66%,4.85983分,6.24%,,,,,,,,,,
78,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao日中天家居专营店"，"点我对话"),日中天家居专营店,日中天家居专营店,18151133971,,,,https://shop113616537.taobao.com,121,3082,江苏省， 苏州市,防尘口罩,100%,4.85712分,0.53%,4.84183分,0%,4.85308分,1.73%,,,,,,,,,,
79,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaorock洛克能久专卖店"，"点我对话"),rock洛克能久专卖店,rock洛克能久专卖店,15268598628,,,,https://shop152272149.taobao.com,162,498,江苏省， 宿迁市,防尘口罩,100%,4.87395分,0%,4.84568分,1.66%,4.85332分,4.11%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao翠竹居旗舰店"，"点我对话"),翠竹居旗舰店,翠竹居旗舰店,,,,17757385265,https://shop118414448.taobao.com,62,910,浙江省， 丽水市,防尘口罩,100%,4.82909分,1.46%,4.79174分,1.62%,4.80312分,1.40%,,,,,,,,,,
81,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卢生梦旗舰店"，"点我对话"),卢生梦旗舰店,卢生梦旗舰店,,,,18922427158,https://shop115048343.taobao.com,51,778,江苏省， 南通市,防尘口罩,100%,4.82241分,1.24%,4.78446分,1.27%,4.80451分,0.95%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao香宫旗舰店"，"点我对话"),香宫旗舰店,香宫旗舰店,,,,13868993591,https://shop111430995.taobao.com,31,74,浙江， 金华,防尘口罩,100%,4.85333分,0.97%,4.80444分,1.36%,4.84889分,0%,,,,,,,,,,
83,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱情神话家居旗舰店"，"点我对话"),爱情神话家居旗舰店,爱情神话家居旗舰店,,,,18266925120,https://shop67849567.taobao.com,29,2337,河北， 石家庄,防尘口罩,100%,4.88842分,0%,4.8234分,0.97%,4.84136分,0.61%,,,,,,,,,,
84,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao絮日旗舰店"，"点我对话"),絮日旗舰店,絮日旗舰店,,,,18607554343,https://shop63185243.taobao.com,82,3522,江苏， 南通,防尘口罩,100%,4.94249分,50.93%,4.92811分,53.38%,4.93362分,55.57%,,,,,,,,,,
