编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
11,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao浩诗居家日用专营店"，"点我对话"),浩诗居家日用专营店,浩诗居家日用专营店,,,,15397508181,https://shop108423316.taobao.com,668,40449,浙江省， 金华市,精华液面部精华,100%,4.87223分,0%,4.79527分,1.04%,4.79784分,1.07%,,,,,,,,,,
12,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao楚亨家居专营店"，"点我对话"),楚亨家居专营店,楚亨家居专营店,,,,18014393839,https://shop113618242.taobao.com,95,1670,江苏省南通市,精华液面部精华,100%,4.81106分,1.48%,4.76052分,1.75%,4.76391分,1.76%,,,,,,,,,,
13,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao大宝致和专卖店"，"点我对话"),大宝致和专卖店,大宝致和专卖店,,,,18121798135,https://shop118402805.taobao.com,80,1637,北京,精华液面部精华,100%,4.89908分,21.75%,4.83773分,7.02%,4.8297分,0%,,,,,,,,,,
14,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao扬伦家居专营店"，"点我对话"),扬伦家居专营店,扬伦家居专营店,,,,18602130974,https://shop159779071.taobao.com,66,23895,上海,精华液面部精华,100%,4.89655分,11.38%,4.86459分,12.38%,4.87303分,15.60%,,,,,,,,,,
15,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao妍丽诗天天专卖店"，"点我对话"),妍丽诗天天专卖店,妍丽诗天天专卖店,,,,18888668939,https://shop100155606.taobao.com,14,405,广东省， 广州市,精华液面部精华,100%,4.90166分,23.73%,4.82084分,0%,4.83161分,1.56%,,,,,,,,,,
16,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao京辰恒泰化妆品专营店"，"点我对话"),京辰恒泰化妆品专营店,京辰恒泰化妆品专营店,,,,18155238171,https://shop105722570.taobao.com,387,7589,上海,精华液面部精华,100%,4.89192分,16.20%,4.82924分,2.15%,4.84211分,7.68%,,,,,,,,,,
17,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosyrinx希芸桓鸣专卖店"，"点我对话"),syrinx希芸桓鸣专卖店,syrinx希芸桓鸣专卖店,,,,18021243413,https://shop117101872.taobao.com,79,1000,江苏， 徐州,精华液面部精华,100%,4.93479分,49.44%,4.82666分,0.68%,4.8279分,0%,,,,,,,,,,
18,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao能量堡垒旗舰店"，"点我对话"),能量堡垒旗舰店,能量堡垒保健品旗舰店,,,,15913199062,https://shop286645698.taobao.com,13,5,广东省广州市,精华液面部精华,100%,4.99545分,97.33%,4.98122分,90.50%,4.97894分,89.15%,,,,,,,,,,
19,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao凝时化妆品专营店"，"点我对话"),凝时化妆品专营店,凝时化妆品专营店,,,,18917365777,https://shop105013368.taobao.com,107,6583,上海,精华液面部精华,100%,4.91258分,32.22%,4.87065分,25.88%,4.8779分,28.61%,,,,,,,,,,
20,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao梵洁诗爱妆专卖店"，"点我对话"),梵洁诗爱妆专卖店,梵洁诗爱妆专卖店,,,,18989470673,https://shop72232373.taobao.com,136,684,浙江， 杭州,精华液面部精华,100%,4.90443分,25.90%,4.84734分,12.53%,4.85311分,14.11%,,,,,,,,,,
21,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao力美吉"，"点我对话"),力美吉,力美吉旗舰店,,,,13603180356,https://shop176676785.taobao.com,7,407,河北省衡水市,精华液面部精华,100%,4.96367分,59.79%,4.95329分,63.85%,4.95675分,65.49%,,,,,,,,,,
22,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaorainbow彩虹旗舰店"，"点我对话"),rainbow彩虹旗舰店,rainbow彩虹旗舰店,,,,18080866618,https://shop68889480.taobao.com,88,23702,四川， 成都,精华液面部精华,100%,4.89018分,5.92%,4.85215分,4.34%,4.84933分,0%,,,,,,,,,,
23,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诗蒂娅旗舰店"，"点我对话"),诗蒂娅旗舰店,诗蒂娅旗舰店,,,,13355781386,https://shop117544894.taobao.com,14,14092,浙江， 金华,精华液面部精华,100%,4.89242分,16.59%,4.84811分,12.97%,4.85721分,16.51%,,,,,,,,,,
24,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao凯伊秀靓珏专卖店"，"点我对话"),凯伊秀靓珏专卖店,凯伊秀靓珏专卖店,0539-8614006,,,15562183184,https://shop69289199.taobao.com,97,2199,上海,精华液面部精华,100%,4.93052分,46.13%,4.85582分,17.38%,4.86325分,20.04%,,,,,,,,,,
25,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao郁美净香草专卖店"，"点我对话"),郁美净香草专卖店,郁美净香草专卖店,,,,18602654405,https://shop64679973.taobao.com,175,10403,天津,精华液面部精华,100%,4.92921分,35.59%,4.88573分,20.24%,4.88459分,15.43%,,,,,,,,,,
26,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao泽佑保健品专营店"，"点我对话"),泽佑保健品专营店,泽佑保健品专营店,,,,15053843666,https://shop178030448.taobao.com,14,123,山东省泰安市,精华液面部精华,100%,4.95652分,51.88%,4.86957分,0%,4.86232分,0%,,,,,,,,,,
27,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao春风家居旗舰店"，"点我对话"),春风家居旗舰店,春风家居旗舰店,,,,13416287718,https://shop107702356.taobao.com,117,10285,广东， 广州,精华液面部精华,100%,4.87312分,0%,4.81022分,0.73%,4.81109分,0.79%,,,,,,,,,,
28,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao格兰玛弗兰旗舰店"，"点我对话"),格兰玛弗兰旗舰店,格兰玛弗兰旗舰店,null,,,15311790748,https://shop69027132.taobao.com,51,6445,广东， 广州,精华液面部精华,100%,4.88874分,13.70%,4.85565分,17.20%,4.87605分,27.52%,,,,,,,,,,
29,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao渔大夫"，"点我对话"),渔大夫,fishdoctor渔大夫旗舰店,,,,13557817618,https://shop325598720.taobao.com,34,1244,江苏， 盐城,精华液面部精华,100%,4.91642分,28.70%,4.84604分,0.59%,4.80352分,1.55%,,,,,,,,,,
30,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao多啦小萌"，"点我对话"),多啦小萌,多啦小萌旗舰店,,,,18975016348,https://shop406068146.taobao.com,14,155,湖南省岳阳市,精华液面部精华,100%,4.9422分,50.70%,4.93414分,47.46%,4.94758分,56.69%,,,,,,,,,,
31,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淑魅儿旗舰店"，"点我对话"),淑魅儿旗舰店,淑魅儿旗舰店,,,,15897778606,https://shop162510960.taobao.com,9,5179,湖北省黄石市,精华液面部精华,100%,4.76782分,2.12%,4.72878分,2.00%,4.75067分,1.62%,,,,,,,,,,
32,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宝斯奇旗舰店"，"点我对话"),宝斯奇旗舰店,宝斯奇旗舰店,,,,15968763352,https://shop112433322.taobao.com,4,1600,浙江省， 温州市,精华液面部精华,100%,4.87569分,3.61%,4.78816分,0.77%,4.80691分,0%,,,,,,,,,,
33,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao顺祺化妆品专营店"，"点我对话"),顺祺化妆品专营店,顺祺化妆品专营店,,,,18905521630,https://shop58681928.taobao.com,642,12581,安徽省， 蚌埠市,精华液面部精华,100%,4.86741分,0%,4.8105分,0%,4.822分,0%,,,,,,,,,,
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐网游"，"点我对话"),乐网游,乐乾网游专营店,,,,18954586663,https://shop189466869.taobao.com,47,11789,山东省烟台市,精华液面部精华,100%,4.85224分,2.36%,4.80992分,1.68%,4.82016分,1.50%,,,,,,,,,,
35,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao象宝宝旗舰店"，"点我对话"),象宝宝旗舰店,象宝宝旗舰店,0512-68229006,,,18662202728,https://shop108236885.taobao.com,39,13980,江苏， 苏州,精华液面部精华,100%,4.91033分,18.41%,4.89018分,23.35%,4.89225分,21.04%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诺美姿旗舰店"，"点我对话"),诺美姿旗舰店,诺美姿旗舰店,,,,13430261386,https://shop145206049.taobao.com,55,540,广东省， 广州市,精华液面部精华,100%,4.92991分,45.65%,4.90769分,47.11%,4.92764分,57.69%,,,,,,,,,,
37,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao凌利旗舰店"，"点我对话"),凌利旗舰店,凌利旗舰店,,,,13918339895,https://shop115050032.taobao.com,3,3584,上海， 上海市,精华液面部精华,100%,4.89389分,6.65%,4.87081分,18.34%,4.87985分,22.79%,,,,,,,,,,
38,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao瀚龙电器专营店"，"点我对话"),瀚龙电器专营店,瀚龙电器专营店,,,,13928550144,https://shop69576365.taobao.com,7,59,广东， 中山,精华液面部精华,100%,4.93578分,27.02%,4.94495分,55.35%,4.91743分,21.94%,,,,,,,,,,
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao英和医疗器械专营店"，"点我对话"),英和医疗器械专营店,英和医疗器械专营店,,,,18074817736,https://shop589357135.taobao.com,20,350,广西， 南宁,精华液面部精华,100%,4.94192分,35.72%,4.88592分,11.69%,4.88906分,11.45%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao一笑堂园艺旗舰店"，"点我对话"),一笑堂园艺旗舰店,一笑堂园艺旗舰店,,,,18706294779,https://shop165967785.taobao.com,56,934,江苏， 南通,精华液面部精华,100%,4.92516分,36.12%,4.84913分,0.53%,4.85037分,0.59%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao百雀羚旗舰店"，"点我对话"),百雀羚旗舰店,百雀羚旗舰店,,,,18969975460,https://shop62832501.taobao.com,76,92182,浙江， 杭州,精华液面部精华,100%,4.86588分,0%,4.81678分,0%,4.8349分,3.46%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao草木之心妍夕专卖店"，"点我对话"),草木之心妍夕专卖店,草木之心妍夕专卖店,18101940282,,,,https://shop155593528.taobao.com,43,286,上海,精华液面部精华,100%,4.85787分,0%,4.80443分,0%,4.81524分,0%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao火烈鸟雨雅专卖店"，"点我对话"),火烈鸟雨雅专卖店,火烈鸟雨雅专卖店,13397566330,,,,https://shop64377285.taobao.com,98,10935,江苏， 常州,精华液面部精华,100%,4.86206分,0%,4.81405分,0%,4.82388分,0%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao春天里母婴专营店"，"点我对话"),春天里母婴专营店,春天里母婴专营店,13406359436,,,,https://shop112142782.taobao.com,26,4031,山东省， 聊城市,精华液面部精华,100%,4.87805分,0%,4.83371分,0%,4.8417分,0%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomeier美尔旗舰店"，"点我对话"),meier美尔旗舰店,meier美尔旗舰店,15558038007,,,,https://shop101188331.taobao.com,15,142,浙江省， 杭州市,精华液面部精华,100%,4.91601分,34.86%,4.89025分,37.11%,4.89303分,37.47%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao真子化妆品旗舰店"，"点我对话"),真子化妆品旗舰店,真子化妆品旗舰店,,,,13735113500,https://shop71590814.taobao.com,43,130,广东， 广州,精华液面部精华,100%,4.96869分,75.72%,4.94383分,67.81%,4.95304分,72.55%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伟嘉米米化妆品专营店"，"点我对话"),伟嘉米米化妆品专营店,伟嘉米米化妆品专营店,,,,15321581197,https://shop106244091.taobao.com,12,62,北京， 北京市,精华液面部精华,100%,4.87473分,2.83%,4.77946分,0.96%,4.78378分,0.94%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao三星宏远祥龙专卖店"，"点我对话"),三星宏远祥龙专卖店,三星宏远祥龙专卖店,010-82615822,,,15600390039,https://shop107816863.taobao.com,48,77,北京， 北京市,精华液面部精华,100%,4.9086分,26.39%,4.82796分,0%,4.87097分,10.47%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao博美尼旗舰店"，"点我对话"),博美尼旗舰店,博美尼旗舰店,,,,15719216569,https://shop112623085.taobao.com,14,54,陕西省， 西安市,精华液面部精华,100%,4.86777分,0%,4.84298分,0%,4.86777分,12.15%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaolac烙色旗舰店"，"点我对话"),lac烙色旗舰店,lac烙色旗舰店,,,,15914025769,https://shop71204453.taobao.com,39,10578,四川， 成都,精华液面部精华,100%,4.88263分,8.96%,4.86234分,21.03%,4.86643分,21.89%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao埃采孚汽车用品专营店"，"点我对话"),埃采孚汽车用品专营店,埃采孚汽车用品专营店,,,,18017585990,https://shop117620346.taobao.com,647,351,上海， 上海市,精华液面部精华,100%,4.89277分,9.12%,4.86282分,9.95%,4.86778分,11.41%,,,,,,,,,,
52,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诗婷露雅萨尔专卖店"，"点我对话"),诗婷露雅萨尔专卖店,诗婷露雅萨尔专卖店,,,,18923714038,https://shop71232508.taobao.com,101,1041,广东， 深圳,精华液面部精华,100%,4.8963分,19.57%,4.81605分,0%,4.82657分,0%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao花初露旗舰店"，"点我对话"),花初露旗舰店,花初露旗舰店,,,,13366470166,https://shop100947003.taobao.com,23,1015,北京,精华液面部精华,100%,4.95796分,67.40%,4.92739分,58.39%,4.94013分,65.00%,,,,,,,,,,
54,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao晖皇家居专营店"，"点我对话"),晖皇家居专营店,晖皇家居专营店,,,,13502861052,https://shop123146860.taobao.com,185,7749,广东， 深圳,精华液面部精华,100%,4.90099分,15.48%,4.84508分,0.61%,4.83417分,0.92%,,,,,,,,,,
55,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伊卡露诗贞利专卖店"，"点我对话"),伊卡露诗贞利专卖店,伊卡露诗贞利专卖店,,,,13711260751,https://shop69166643.taobao.com,38,139,广东， 广州,精华液面部精华,100%,4.85526分,0%,4.78421分,0.86%,4.81053分,0%,,,,,,,,,,
56,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美之妍家居专营店"，"点我对话"),美之妍家居专营店,美之妍家居专营店,,,,13961989399,https://shop116716601.taobao.com,175,6989,江苏省， 盐城市,精华液面部精华,100%,4.90426分,17.98%,4.86391分,11.94%,4.8659分,10.86%,,,,,,,,,,
57,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诗婷露雅欧曼娜专卖店"，"点我对话"),诗婷露雅欧曼娜专卖店,诗婷露雅欧曼娜专卖店,18617151839,,,18617151839,https://shop69645531.taobao.com,73,944,广东， 深圳,精华液面部精华,100%,4.89752分,20.54%,4.76744分,1.20%,4.79346分,0.74%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao5加5旗舰店"，"点我对话"),5加5旗舰店,5加5旗舰店,,,,18117145922,https://shop59597666.taobao.com,29,519,上海,精华液面部精华,100%,4.89147分,15.85%,4.84961分,13.83%,4.86977分,23.86%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobioessence凯伊秀旗舰店"，"点我对话"),bioessence凯伊秀旗舰店,bioessence凯伊秀旗舰店,,,,18928957601,https://shop104744827.taobao.com,79,4256,上海,精华液面部精华,100%,4.87158分,0%,4.8516分,14.97%,4.84946分,11.98%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao方洲家居专营店"，"点我对话"),方洲家居专营店,方洲家居专营店,,,,18988572809,https://shop113925163.taobao.com,76,3265,广东， 中山,精华液面部精华,100%,4.87623分,0%,4.81518分,0.62%,4.81308分,0.75%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao飘婷旗舰店"，"点我对话"),飘婷旗舰店,飘婷旗舰店,,,,13951852922,https://shop149082883.taobao.com,37,20255,广东， 深圳,精华液面部精华,100%,4.84865分,0%,4.77354分,1.08%,4.78602分,0.89%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao故梦化妆品专营店"，"点我对话"),故梦化妆品专营店,故梦化妆品专营店,13399698077,,,15313166679,https://shop104265025.taobao.com,65,1112,北京， 北京市,精华液面部精华,100%,4.90306分,24.84%,4.85722分,18.19%,4.88198分,30.99%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao邦航家居专营店"，"点我对话"),邦航家居专营店,邦航家居专营店,0551-64286641,,,18606833013,https://shop109004894.taobao.com,332,94319,安徽， 合肥,精华液面部精华,100%,4.84091分,0.87%,4.761分,1.74%,4.7644分,1.76%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao朗斯天拓专卖店"，"点我对话"),朗斯天拓专卖店,朗斯天拓专卖店,,,,18627870925,https://shop107380845.taobao.com,76,410,湖北省， 武汉市,精华液面部精华,100%,4.94134分,54.51%,4.85196分,15.17%,4.8757分,27.34%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美绿思旗舰店"，"点我对话"),美绿思旗舰店,美绿思旗舰店,,,,15813369961,https://shop120258470.taobao.com,4,5587,广东省， 深圳市,精华液面部精华,100%,4.92536分,42.13%,4.8327分,4.14%,4.83068分,1.00%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao博莱药业"，"点我对话"),博莱药业,博莱药业旗舰店,,,,18720172979,https://shop277214664.taobao.com,114,1027,江西省九江市,精华液面部精华,100%,4.91926分,31.08%,4.83144分,0.89%,4.8187分,1.24%,,,,,,,,,,
67,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao和逸香堂旗舰店"，"点我对话"),和逸香堂旗舰店,和逸香堂旗舰店,18250792151,,,18759260075,https://shop108539590.taobao.com,60,1364,福建省， 厦门市,精华液面部精华,100%,4.96453分,69.61%,4.96475分,77.20%,4.96183分,74.64%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao红火枫户外专营店"，"点我对话"),红火枫户外专营店,红火枫户外专营店,18968060056,,,,https://shop63226286.taobao.com,456,2153,浙江， 金华,精华液面部精华,100%,4.92026分,32.50%,4.88659分,27.39%,4.87968分,20.53%,,,,,,,,,,
69,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosav旗舰店"，"点我对话"),sav旗舰店,sav旗舰店,,,,13908216312,https://shop58165661.taobao.com,74,2410,四川， 成都,精华液面部精华,100%,4.91527分,34.29%,4.86632分,23.40%,4.87006分,24.04%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao欢龙快乐旗舰店"，"点我对话"),欢龙快乐旗舰店,欢龙快乐旗舰店,,,,13065996868,https://shop103516892.taobao.com,25,339,浙江， 宁波,精华液面部精华,100%,4.77589分,2.77%,4.73333分,2.94%,4.78865分,2.16%,,,,,,,,,,
71,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蜜蜂堂旗舰店"，"点我对话"),蜜蜂堂旗舰店,蜜蜂堂旗舰店,,,,13716106298,https://shop72939078.taobao.com,38,304,北京， 北京市,精华液面部精华,100%,4.9432分,66.65%,4.93098分,65.09%,4.93065分,64.29%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱亲亲旗舰店"，"点我对话"),爱亲亲旗舰店,爱亲亲旗舰店,,,,18665518453,https://shop102438635.taobao.com,16,11499,广东省， 汕头市,精华液面部精华,100%,4.60788分,5.77%,4.55129分,6.29%,4.59841分,5.45%,,,,,,,,,,
73,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao俊朗男士护肤专营"，"点我对话"),俊朗男士护肤专营,俊朗男士护肤专营,,,,18732500043,https://shop58672680.taobao.com,43,2815,广东， 广州,精华液面部精华,100%,4.9656分,73.33%,4.94535分,68.69%,4.94576分,68.29%,,,,,,,,,,
74,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝曼姿化妆品旗舰店"，"点我对话"),贝曼姿化妆品旗舰店,贝曼姿化妆品旗舰店,,,,18939760373,https://shop108272259.taobao.com,97,1505,上海， 上海市,精华液面部精华,100%,4.89875分,21.48%,4.83389分,4.82%,4.84169分,7.45%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao娃娃家家旗舰店"，"点我对话"),娃娃家家旗舰店,娃娃家家旗舰店,17765130956,,,,https://shop57301833.taobao.com,210,5496,上海,精华液面部精华,100%,4.87005分,0%,4.86366分,0%,4.86433分,0%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao英丰居家日用专营店"，"点我对话"),英丰居家日用专营店,英丰居家日用专营店,15385352778,,,,https://shop113755235.taobao.com,36,1032,安徽省， 宣城市,精华液面部精华,100%,4.86235分,0%,4.7571分,1.82%,4.77253分,1.59%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao霸王官方旗舰店"，"点我对话"),霸王官方旗舰店,霸王官方旗舰店,18057151412,,,,https://shop61374701.taobao.com,65,56375,广东， 广州,精华液面部精华,100%,4.8999分,14.24%,4.87441分,18.72%,4.86964分,13.30%,,,,,,,,,,
78,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao云锲化妆品专营店"，"点我对话"),云锲化妆品专营店,云锲化妆品专营店,13818564645,,,,https://shop113669357.taobao.com,198,1347,上海， 上海市,精华液面部精华,100%,4.92101分,38.75%,4.84034分,8.51%,4.84706分,10.58%,,,,,,,,,,
79,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao透真真研专卖店"，"点我对话"),透真真研专卖店,透真真研专卖店,15815856531,,,,https://shop437327240.taobao.com,99,5374,广东省广州市,精华液面部精华,100%,4.8836分,9.75%,4.78239分,0.89%,4.78725分,0.86%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao草晶华旗舰店"，"点我对话"),草晶华旗舰店,草晶华旗舰店,17722512143,,,,https://shop154858595.taobao.com,49,3540,广东省深圳市,精华液面部精华,100%,4.95067分,71.02%,4.92521分,62.16%,4.93085分,64.37%,,,,,,,,,,
81,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao荣晟医疗器械专营店"，"点我对话"),荣晟医疗器械专营店,荣晟医疗器械专营店,,,,13131803398,https://shop157114068.taobao.com,12,692,河北， 衡水,精华液面部精华,100%,4.94694分,41.27%,4.91633分,35.24%,4.93061分,44.63%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao柏卡姿曼语专卖店"，"点我对话"),柏卡姿曼语专卖店,柏卡姿曼语专卖店,13311619983,,,13311619983,https://shop68597411.taobao.com,41,197,上海,精华液面部精华,100%,4.89557分,19.01%,4.86709分,23.84%,4.85654分,16.13%,,,,,,,,,,
