编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoalocs爱路客旗舰店"，"点我对话"),alocs爱路客旗舰店,alocs爱路客旗舰店,18067374092,,,,https://shop67760526.taobao.com,61,857,浙江宁波,避孕套,,4.90497分,0%,4.86815分,0%,4.85873分,0%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoomanxuan欧曼宣旗舰店"，"点我对话"),omanxuan欧曼宣旗舰店,omanxuan欧曼宣旗舰店,13361788028,13361788028,,,https://shop114506608.taobao.com/,231,546,江西省景德镇市,避孕套,,4.94272分,0%,4.92542分,0%,4.92363分,0%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaottwenties旗舰店"，"点我对话"),ttwenties旗舰店,ttwenties旗舰店,15640354796,15640354796,,,https://shop62713108.taobao.com/,247,2355,北京,避孕套,,4.89594分,0%,4.88385分,0%,4.87929分,0%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaof5s旗舰店"，"点我对话"),f5s旗舰店,f5s旗舰店,020-87339493,020-87339493,,,https://shop140861406.taobao.com/,164,3006,广东省广州市,避孕套,100.00%,4.89781分,0%,4.88951分,0%,4.88744分,0%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao摩丽达旗舰店"，"点我对话"),摩丽达旗舰店,摩丽达旗舰店,17855147887,17855147887,,,https://shop115927780.taobao.com/,56,2686,浙江嘉兴,避孕套,,4.96246分,0%,4.94963分,0%,4.95393分,0%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝家办公用品专营店"，"点我对话"),贝家办公用品专营店,贝家办公用品专营店,021-59557556,021-59557556,,,https://shop57591434.taobao.com/,171,1602,上海,避孕套,,4.95455分,0%,4.93248分,0%,4.92655分,0%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosupor苏泊尔金樽专卖店"，"点我对话"),supor苏泊尔金樽专卖店,supor苏泊尔金樽专卖店,18202799665,18202799665,,,https://shop144158447.taobao.com/,94,2750,湖北武汉,避孕套,100.00%,4.87744分,0%,4.85245分,0%,4.85627分,0%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱因宝母婴专营店"，"点我对话"),爱因宝母婴专营店,爱因宝母婴专营店,0578-5520781,0578-5520781,,,https://shop109206957.taobao.com/,304,27910,北京,避孕套,,4.9003分,0%,4.87211分,0%,4.87388分,0%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao赫朗运动旗舰店"，"点我对话"),赫朗运动旗舰店,赫朗运动旗舰店,0579-87563693,0579-87563693,0579-87563693,,https://shop68577038.taobao.com/,42,111657,浙江金华,避孕套,100.00%,4.85645分,0%,4.80999分,0%,4.79926分,0%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoklc家居旗舰店"，"点我对话"),klc家居旗舰店,klc家居旗舰店,17091954331,17091954331,,,https://shop68550567.taobao.com/,194,2161,上海,避孕套,,4.95969分,0%,4.94015分,0%,4.95073分,0%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao迈点汽车用品专营店"，"点我对话"),迈点汽车用品专营店,迈点汽车用品专营店,18320414250,18320414250,,,https://shop110838681.taobao.com/,285,1621,广东广州,避孕套,100.00%,4.82536分,0%,4.75954分,0%,4.76094分,0%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao和家缘旗舰店"，"点我对话"),和家缘旗舰店,和家缘旗舰店,0571-22855933,0571-22855933,,,https://shop68880091.taobao.com/,786,3970,浙江杭州,避孕套,100.00%,4.95782分,0%,4.93492分,0%,4.94012分,0%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao俏丽女孩旗舰店"，"点我对话"),俏丽女孩旗舰店,俏丽女孩旗舰店,15759798851,15759798851,,,https://shop110991807.taobao.com/,258,325,福建省泉州市,避孕套,,4.87068分,0%,4.80483分,0%,4.81525分,0%,,,,,,,,,,
52,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoacecred瑞质旗舰店"，"点我对话"),acecred瑞质旗舰店,acecred瑞质旗舰店,18924185115,18924185115,,,https://shop64342346.taobao.com/,298,11128,广东广州,避孕套,,4.94352分,0%,4.90833分,0%,4.9079分,0%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao睡衣庆同专营店"，"点我对话"),睡衣庆同专营店,睡衣庆同专营店,021-37002123,021-37002123,,,https://shop57301088.taobao.com/,363,16041,上海,避孕套,,4.93318分,0%,4.92337分,0%,4.93037分,0%,,,,,,,,,,
54,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao申鼎运动专营店"，"点我对话"),申鼎运动专营店,申鼎运动专营店,13720851334,13720851334,,,https://shop67763203.taobao.com/,291,3032,福建厦门,避孕套,,4.87492分,0%,4.82223分,0%,4.81543分,0%,,,,,,,,,,
55,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao星恒运动户外专营店"，"点我对话"),星恒运动户外专营店,星恒运动户外专营店,0755-33144555,0755-33144555,,,https://shop106344153.taobao.com/,117,1957,广东省深圳市,避孕套,,4.91826分,0%,4.91307分,0%,4.91166分,0%,,,,,,,,,,
56,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao韩流熟淑女"，"点我对话"),韩流熟淑女,韩淑女显瘦服饰,0752-7833015,15089265353,15089265353,,https://shop101575386.taobao.com,122,1188,湖北武汉,避孕套,100.00%,4.83309分,21.37%,4.86416分,20.95%,4.84176分,5.52%,,,,,,,,,,
57,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao悠粤旗舰店"，"点我对话"),悠粤旗舰店,悠粤旗舰店,18989488617,,,,https://shop491937487.taobao.com,353,32400,浙江杭州,避孕套,,4.91073分,0%,4.89192分,0%,4.89075分,0%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao厚大图书专营店"，"点我对话"),厚大图书专营店,厚大图书专营店,18180872610,18180872610,,,https://shop112201703.taobao.com/,1506,7588,四川省成都市,避孕套,100.00%,4.90467分,0%,4.86501分,0%,4.85494分,0%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao厨斯达旗舰店"，"点我对话"),厨斯达旗舰店,厨斯达旗舰店,4008440791,4008440791,,,https://shop117351004.taobao.com/,114,490,江西景德镇,避孕套,,4.86335分,0%,4.80072分,0%,4.78675分,0%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao恒都食品旗舰店"，"点我对话"),恒都食品旗舰店,恒都食品旗舰店,023-85601916,15321573585,,,https://shop114698401.taobao.com/,45,35430,北京,避孕套,100.00%,4.79152分,0%,4.80093分,0%,4.81792分,0%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao狄茵服饰旗舰店"，"点我对话"),狄茵服饰旗舰店,狄茵服饰旗舰店,13067521621,13067521621,,,https://shop111307260.taobao.com/,1222,286,上海,避孕套,100.00%,4.93945分,0%,4.91084分,0%,4.91484分,0%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao麦唯服饰专营店"，"点我对话"),麦唯服饰专营店,麦唯服饰专营店,0571-85106357,0571-85106357,,,https://shop105397168.taobao.com/,261,4060,浙江杭州,避孕套,100.00%,4.82896分,0%,4.78964分,0%,4.79666分,0%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao啄木鸟乒乒乓专卖店"，"点我对话"),啄木鸟乒乒乓专卖店,啄木鸟乒乒乓专卖店,028-83316585,028-83316585,,,https://shop110846079.taobao.com/,120,3708,四川成都,避孕套,,4.91547分,0%,4.8665分,0%,4.86968分,0%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao树夏旗舰店"，"点我对话"),树夏旗舰店,树夏旗舰店,0571-86819859,0571-86819859,,,https://shop108231039.taobao.com/,333,1969,浙江杭州,避孕套,100.00%,4.85077分,0%,4.86993分,0%,4.87878分,0%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaonewcomerland女装旗舰店"，"点我对话"),newcomerland女装旗舰店,newcomerland女装旗舰店,15336575815,15336575815,,,https://shop106266618.taobao.com/,539,7693,浙江杭州,避孕套,,4.90038分,0%,4.87422分,0%,4.88516分,0%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao达丽坊服饰旗舰店"，"点我对话"),达丽坊服饰旗舰店,达丽坊服饰旗舰店,020-28050908,020-28050908,,,https://shop66984172.taobao.com/,403,736,广东广州,避孕套,100.00%,4.89154分,0%,4.86538分,0%,4.88923分,0%,,,,,,,,,,
67,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao微笑工坊旗舰店"，"点我对话"),微笑工坊旗舰店,微笑工坊旗舰店,021-52198979,021-52198979,,,https://shop105796443.taobao.com/,633,13341,上海,避孕套,100.00%,4.8481分,0%,4.83748分,0%,4.84426分,0%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao骐嘉旗舰店"，"点我对话"),骐嘉旗舰店,骐嘉旗舰店,4008000808,4008000808,,,https://shop100764352.taobao.com/,84,909,福建省泉州市,避孕套,100.00%,4.88595分,0%,4.86458分,0%,4.85676分,0%,,,,,,,,,,
69,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao槿美旗舰店"，"点我对话"),槿美旗舰店,槿美旗舰店,17773500163,17773500163,,,https://shop110739109.taobao.com/,249,336,广东省东莞市,避孕套,100.00%,4.86315分,0%,4.81753分,0%,4.82353分,0%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蓝松鼠家纺旗舰店"，"点我对话"),蓝松鼠家纺旗舰店,蓝松鼠家纺旗舰店,4008266726,4008266726,,,https://shop73253283.taobao.com/,109,750,浙江绍兴,避孕套,,4.92688分,0%,4.90896分,0%,4.90896分,0%,,,,,,,,,,
71,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao安莉芳官方旗舰店"，"点我对话"),安莉芳官方旗舰店,安莉芳官方旗舰店,0755-22171369,0755-22171369,,,https://shop60706363.taobao.com/,1205,52900,广东深圳,避孕套,,4.90209分,0%,4.88811分,0%,4.90125分,0%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao友贝车品专营店"，"点我对话"),友贝车品专营店,友贝车品专营店,13543127957,13543127957,,,https://shop110044155.taobao.com/,278,1724,广东广州,避孕套,,4.79958分,0%,4.76961分,0%,4.77075分,0%,,,,,,,,,,
73,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乔丹萌芽草专卖店"，"点我对话"),乔丹萌芽草专卖店,乔丹萌芽草专卖店,0592-5990348,0592-5990348,,,https://shop101238364.taobao.com/,181,3875,福建省厦门市,避孕套,,4.84307分,0%,4.7647分,0%,4.77144分,0%,,,,,,,,,,
74,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao华传乐器专营店"，"点我对话"),华传乐器专营店,华传乐器专营店,18998452998,,,,https://shop127408807.taobao.com,195,8633,广东广州,避孕套,100.00%,4.89554分,0%,4.86869分,0%,4.84613分,0%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao第6感旗舰店"，"点我对话"),第6感旗舰店,第6感旗舰店,17681703360,17681703360,,,https://shop113913595.taobao.com/,65,56296,湖北武汉,避孕套,100.00%,4.94184分,0%,4.91113分,0%,4.90928分,0%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao瑞芬旗舰店"，"点我对话"),瑞芬旗舰店,瑞芬旗舰店,15371964103,13730910620,,,https://shop113416578.taobao.com/,62,14023,山东省青岛市,避孕套,100.00%,4.86961分,0%,4.81818分,0%,4.81875分,0%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosankexing旗舰店"，"点我对话"),sankexing旗舰店,sankexing旗舰店,15160077478,15160077478,,,https://shop102059757.taobao.com/,31,834,福建省厦门市,避孕套,,4.87722分,0%,4.79909分,0%,4.78752分,0%,,,,,,,,,,
78,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao樱舒旗舰店"，"点我对话"),樱舒旗舰店,樱舒旗舰店,0552-2051202,0552-2051202,,,https://shop106222214.taobao.com/,60,26283,广东广州,避孕套,100.00%,4.90507分,0%,4.87022分,0%,4.87188分,0%,,,,,,,,,,
79,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosnowkids数码旗舰店"，"点我对话"),snowkids数码旗舰店,snowkids数码旗舰店,4000612116,4000612116,,,https://shop113429869.taobao.com/,42,474,北京,避孕套,100.00%,4.89029分,0%,4.87597分,0%,4.87883分,0%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao意驰旗舰店"，"点我对话"),意驰旗舰店,意驰旗舰店,13047626799,13047626799,13047626799,,https://shop69776784.taobao.com/,61,2152,浙江杭州,避孕套,,4.87823分,0%,4.87767分,0%,4.88777分,0%,,,,,,,,,,
81,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao怡人达鞋类专营店"，"点我对话"),怡人达鞋类专营店,怡人达鞋类专营店,15397162239,15397162239,,,https://shop111022442.taobao.com/,1051,15284,浙江省杭州市,避孕套,100.00%,4.83097分,0%,4.81331分,0%,4.83204分,0%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淘韵母婴专营店"，"点我对话"),淘韵母婴专营店,淘韵母婴专营店,18900000000,18900000000,18900000000,,https://shop108134320.taobao.com/,51,16192,广东广州,避孕套,,4.90551分,0%,4.89117分,0%,4.89068分,0%,,,,,,,,,,
83,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoauxtun旗舰店"，"点我对话"),auxtun旗舰店,auxtun旗舰店,4008000808,4008000808,,,https://shop64552662.taobao.com/,602,10942,上海,避孕套,100.00%,4.87436分,0%,4.83761分,0%,4.83577分,0%,,,,,,,,,,
84,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao曦途运动户外旗舰店"，"点我对话"),曦途运动户外旗舰店,曦途运动户外旗舰店,13321129785,13321129785,13321129785,,https://shop574236692.taobao.com/,116,17287,北京,避孕套,100.00%,4.92484分,0%,4.90027分,0%,4.89894分,0%,,,,,,,,,,
85,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao利雅豪服饰旗舰店"，"点我对话"),利雅豪服饰旗舰店,利雅豪服饰旗舰店,13044550068,13044550068,,,https://shop72251770.taobao.com/,70,1948,福建泉州,避孕套,,4.95142分,0%,4.92425分,0%,4.93076分,0%,,,,,,,,,,
