编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
11,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao火狐狸户外专营店"，"点我对话"),火狐狸户外专营店,火狐狸户外专营店,13777912499,13777912499,,,https://shop65509306.taobao.com/,578,3734,浙江金华,垃圾袋,,4.91389分,0%,4.87885分,0%,4.88197分,0%,,,,,,,,,,
12,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao都市飞狐户外旗舰店"，"点我对话"),都市飞狐户外旗舰店,都市飞狐户外旗舰店,4006188638,4006188638,,,https://shop72879526.taobao.com/,188,112125,江苏南京,垃圾袋,,4.91068分,0%,4.8598分,0%,4.85927分,0%,,,,,,,,,,
13,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao马培德旗舰店"，"点我对话"),马培德旗舰店,马培德旗舰店,0512-57371577,0512-57371577,,,https://shop118069229.taobao.com/,188,6346,江苏省苏州市,垃圾袋,,4.93329分,0%,4.92059分,0%,4.92408分,0%,,,,,,,,,,
14,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao艾米达旗舰店"，"点我对话"),艾米达旗舰店,艾米达旗舰店,020-66348862,020-66348862,,,https://shop63716578.taobao.com/,34,9276,广东广州,垃圾袋,,4.92479分,0%,4.90331分,0%,4.90731分,0%,,,,,,,,,,
15,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao和家缘旗舰店"，"点我对话"),和家缘旗舰店,和家缘旗舰店,0571-22855933,0571-22855933,,,https://shop68880091.taobao.com/,786,3970,浙江杭州,垃圾袋,100.00%,4.95782分,0%,4.93492分,0%,4.94012分,0%,,,,,,,,,,
16,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoqpc旗舰店"，"点我对话"),qpc旗舰店,qpc旗舰店,15559194813,15559194813,,,https://shop114275082.taobao.com/,128,878,福建泉州,垃圾袋,,4.95712分,0%,4.93027分,0%,4.92541分,0%,,,,,,,,,,
17,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao睡衣庆同专营店"，"点我对话"),睡衣庆同专营店,睡衣庆同专营店,021-37002123,021-37002123,,,https://shop57301088.taobao.com/,363,16041,上海,垃圾袋,,4.93318分,0%,4.92337分,0%,4.93037分,0%,,,,,,,,,,
18,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao华传乐器专营店"，"点我对话"),华传乐器专营店,华传乐器专营店,18998452998,,,,https://shop127408807.taobao.com,195,8633,广东广州,垃圾袋,100.00%,4.89554分,0%,4.86869分,0%,4.84613分,0%,,,,,,,,,,
19,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao吉庆祥旗舰店"，"点我对话"),吉庆祥旗舰店,吉庆祥旗舰店,15752862743,15752862743,,,https://shop108323257.taobao.com/,31,7146,云南省昆明市,垃圾袋,100.00%,4.87433分,0%,4.85945分,0%,4.84562分,0%,,,,,,,,,,
20,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小奶花旗舰店"，"点我对话"),小奶花旗舰店,小奶花旗舰店,0471-3820601,0471-3820601,,,https://shop58802719.taobao.com/,71,7782,内蒙古呼和浩特,垃圾袋,100.00%,4.86469分,0%,4.85235分,0%,4.83807分,0%,,,,,,,,,,
21,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao恒都食品旗舰店"，"点我对话"),恒都食品旗舰店,恒都食品旗舰店,023-85601916,15321573585,,,https://shop114698401.taobao.com/,45,35430,北京,垃圾袋,100.00%,4.79152分,0%,4.80093分,0%,4.81792分,0%,,,,,,,,,,
22,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaottwenties旗舰店"，"点我对话"),ttwenties旗舰店,ttwenties旗舰店,15640354796,15640354796,,,https://shop62713108.taobao.com/,247,2355,北京,垃圾袋,,4.89594分,0%,4.88385分,0%,4.87929分,0%,,,,,,,,,,
23,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao豆叔旗舰店"，"点我对话"),豆叔旗舰店,豆叔旗舰店,4000047770,4000047770,,,https://shop109538051.taobao.com/,66,16368,北京,垃圾袋,100.00%,4.9582分,0%,4.95614分,0%,4.94456分,0%,,,,,,,,,,
24,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaof5s旗舰店"，"点我对话"),f5s旗舰店,f5s旗舰店,020-87339493,020-87339493,,,https://shop140861406.taobao.com/,164,3006,广东省广州市,垃圾袋,100.00%,4.89781分,0%,4.88951分,0%,4.88744分,0%,,,,,,,,,,
25,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao樱舒旗舰店"，"点我对话"),樱舒旗舰店,樱舒旗舰店,0552-2051202,0552-2051202,,,https://shop106222214.taobao.com/,60,26283,广东广州,垃圾袋,100.00%,4.90507分,0%,4.87022分,0%,4.87188分,0%,,,,,,,,,,
26,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao派浪家居用品专营店"，"点我对话"),派浪家居用品专营店,派浪家居用品专营店,4009218828,4009218828,,,https://shop102116394.taobao.com/,25,3146,浙江省金华市,垃圾袋,,4.79817分,0%,4.76422分,0%,4.77924分,0%,,,,,,,,,,
27,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao意驰旗舰店"，"点我对话"),意驰旗舰店,意驰旗舰店,13047626799,13047626799,13047626799,,https://shop69776784.taobao.com/,61,2152,浙江杭州,垃圾袋,,4.87823分,0%,4.87767分,0%,4.88777分,0%,,,,,,,,,,
28,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淘韵母婴专营店"，"点我对话"),淘韵母婴专营店,淘韵母婴专营店,18900000000,18900000000,18900000000,,https://shop108134320.taobao.com/,51,16192,广东广州,垃圾袋,,4.90551分,0%,4.89117分,0%,4.89068分,0%,,,,,,,,,,
29,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao曦途运动户外旗舰店"，"点我对话"),曦途运动户外旗舰店,曦途运动户外旗舰店,13321129785,13321129785,13321129785,,https://shop574236692.taobao.com/,116,17287,北京,垃圾袋,100.00%,4.92484分,0%,4.90027分,0%,4.89894分,0%,,,,,,,,,,
30,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao麦唯服饰专营店"，"点我对话"),麦唯服饰专营店,麦唯服饰专营店,0571-85106357,0571-85106357,,,https://shop105397168.taobao.com/,261,4060,浙江杭州,垃圾袋,100.00%,4.82896分,0%,4.78964分,0%,4.79666分,0%,,,,,,,,,,
31,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao啄木鸟乒乒乓专卖店"，"点我对话"),啄木鸟乒乒乓专卖店,啄木鸟乒乒乓专卖店,028-83316585,028-83316585,,,https://shop110846079.taobao.com/,120,3708,四川成都,垃圾袋,,4.91547分,0%,4.8665分,0%,4.86968分,0%,,,,,,,,,,
32,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao旭晓家居专营店"，"点我对话"),旭晓家居专营店,旭晓家居专营店,028-81141600,028-81141600,,,https://shop113294400.taobao.com/,237,1634,四川省成都市,垃圾袋,,4.86894分,0%,4.79936分,0%,4.80763分,0%,,,,,,,,,,
33,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao创迪运动户外专营店"，"点我对话"),创迪运动户外专营店,创迪运动户外专营店,15112223351,15112223351,,,https://shop108308074.taobao.com/,204,3501,广东省广州市,垃圾袋,100.00%,4.91527分,0%,4.90849分,0%,4.90722分,0%,,,,,,,,,,
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao香蜜姿旗舰店"，"点我对话"),香蜜姿旗舰店,香蜜姿旗舰店,0511-86980689,0511-86980689,,,https://shop106120621.taobao.com/,109,11752,江苏镇江,垃圾袋,100.00%,4.92723分,0%,4.85938分,0%,4.86831分,0%,,,,,,,,,,
35,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao久星办公专营店"，"点我对话"),久星办公专营店,久星办公专营店,021-64610859,,,,https://shop101950221.taobao.com,583,19811,上海,垃圾袋,,4.93025分,0%,4.88046分,0%,4.88385分,0%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao三隐旗舰店"，"点我对话"),三隐旗舰店,三隐旗舰店,4000006463,,,,https://shop65706392.taobao.com,115,33885,福建南平,垃圾袋,100.00%,4.92599分,0%,4.92373分,0%,4.92954分,0%,,,,,,,,,,
37,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao萨卡莱诺定制旗舰店"，"点我对话"),萨卡莱诺定制旗舰店,萨卡莱诺定制旗舰店,13906636960,,,,https://shop102664168.taobao.com,27,2771,浙江省温州市,垃圾袋,,4.93381分,0%,4.88989分,0%,4.89385分,0%,,,,,,,,,,
38,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao斐若诺旗舰店"，"点我对话"),斐若诺旗舰店,斐若诺旗舰店,17682966365,,,,https://shop117256433.taobao.com,25,7597,安徽亳州,垃圾袋,100.00%,4.88142分,0%,4.84115分,0%,4.8499分,0%,,,,,,,,,,
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao世凡旗舰店"，"点我对话"),世凡旗舰店,世凡旗舰店,13529331631,13529331631,,,https://shop117302411.taobao.com/,59,2165,云南省昆明市,垃圾袋,100.00%,4.98231分,0%,4.97767分,0%,4.97613分,0%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao老厨味食品专营店"，"点我对话"),老厨味食品专营店,老厨味食品专营店,028-86923026,028-86923026,,,https://shop110554737.taobao.com/,250,6554,四川成都,垃圾袋,100.00%,4.91429分,0%,4.86041分,0%,4.8531分,0%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao真宠宠物用品专营店"，"点我对话"),真宠宠物用品专营店,真宠宠物用品专营店,13720308508,13720308508,,,https://shop108523923.taobao.com/,202,15762,湖北省武汉市,垃圾袋,,4.86395分,0%,4.84264分,0%,4.8527分,0%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金柳家居旗舰店"，"点我对话"),金柳家居旗舰店,金柳家居旗舰店,0539-6261628,0539-6261628,,,https://shop103363178.taobao.com/,114,3423,山东临沂,垃圾袋,100.00%,4.88934分,0%,4.87567分,0%,4.87176分,0%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao黑眼袋袋箱包旗舰店"，"点我对话"),黑眼袋袋箱包旗舰店,黑眼袋袋箱包旗舰店,18032683632,18032683632,,,https://shop105470890.taobao.com/,112,8188,河北石家庄,垃圾袋,,4.8746分,0%,4.84032分,0%,4.84389分,0%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao潜水艇贵康专卖店"，"点我对话"),潜水艇贵康专卖店,潜水艇贵康专卖店,15811815805,15811815805,,,https://shop105432714.taobao.com/,203,1987,广东深圳,垃圾袋,,4.89842分,0%,4.85738分,0%,4.85606分,0%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao佐阁旗舰店"，"点我对话"),佐阁旗舰店,佐阁旗舰店,13328560262,13328560262,13328560262,,https://shop101677560.taobao.com/,150,4439,福建泉州,垃圾袋,100.00%,4.92167分,0%,4.86245分,0%,4.86415分,0%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao星际佳宸母婴专营店"，"点我对话"),星际佳宸母婴专营店,星际佳宸母婴专营店,0769-23033996,0769-23033996,,,https://shop72467039.taobao.com/,153,3668,北京,垃圾袋,100.00%,4.90695分,0%,4.86936分,0%,4.86866分,0%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao纳宅家居专营店"，"点我对话"),纳宅家居专营店,纳宅家居专营店,400-1582358,400-1582358,,,https://shop111067686.taobao.com/,135,38780,浙江省金华市,垃圾袋,100.00%,4.91503分,0%,4.88767分,0%,4.88861分,0%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卓好姿运动户外专营店"，"点我对话"),卓好姿运动户外专营店,卓好姿运动户外专营店,027-83085676,027-83085676,,,https://shop113117083.taobao.com/,459,26123,湖北武汉,垃圾袋,,4.91715分,0%,4.88149分,0%,4.87907分,0%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao娅妮莎旗舰店"，"点我对话"),娅妮莎旗舰店,娅妮莎旗舰店,,18267290879,,,https://shop114605870.taobao.com/,151,5261,浙江省金华市,垃圾袋,100.00%,4.86921分,0%,4.75177分,0%,4.78441分,0%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaolacoste官方旗舰店"，"点我对话"),lacoste官方旗舰店,lacoste官方旗舰店,4009203028,4009203028,,,https://shop104212545.taobao.com/,1289,15305,上海,垃圾袋,,4.90855分,0%,4.87671分,0%,4.91705分,0%,,,,,,,,,,
51,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaochenhaitao19860825"，"点我对话"),chenhaitao19860825,爱家鞋铺,,,13586822143,,https://shop63173169.taobao.com,18,3579,浙江宁波,垃圾袋,99.01%,4.8509,23.06%,4.88467,28.73%,4.88767分,27.47%,,,,,,,,,,
52,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoluxiao19890211"，"点我对话"),luxiao19890211,明明好吃多休闲零食,13862328174,13913688634,,,https://shop105130412.taobao.com,72,6553,江苏苏州,垃圾袋,99.35%,4.76907,-0.62%,4.82524,0%,4.82947分,0%,,,,,,,,,,
53,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaokaikaixinxin6688"，"点我对话"),kaikaixinxin6688,麦基斯餐饮原料商城,,,0512-56956946,,https://shop64153484.taobao.com,525,12759,江苏苏州,垃圾袋,99.24%,4.80586,3.39%,4.82438,0%,4.80394分,-0.67%,,,,,,,,,,
54,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaolijinhong2020"，"点我对话"),lijinhong2020,菜仙子园艺,0771-5387479,18977097299,,,https://shop67267488.taobao.com,96,1625,广西南宁,垃圾袋,99.76%,4.92631,54.28%,4.93628,52.39%,4.92328分,42.77%,,,,,,,,,,
