编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
11,,天猫,点我对话,goldenkey金钥匙旗舰店,goldenkey金钥匙旗舰店,,4001131415,,,https://shop101978509.taobao.com/,,,广东潮州,厨房清洁,100.00%,4.84,-0.72%,4.79,-1.00%,4.8,-0.64%,,,,,,,,,,
12,,天猫,点我对话,josephlyddy广银专卖店,josephlyddy广银专卖店,4008220798,4008220798,,,https://shop118247838.taobao.com/,,,浙江省湖州市,厨房清洁,100.00%,4.93,44.29%,4.9,38.12%,4.89,35.34%,,,,,,,,,,
13,,天猫,点我对话,福容旗舰店,福容旗舰店,0592-5616099,0592-5616099,,,https://shop103569156.taobao.com/,,,广东广州,厨房清洁,,4.89,7.33%,4.84,0.00%,4.82,0.00%,,,,,,,,,,
14,,天猫,点我对话,asvel微净专卖店,asvel微净专卖店,,13381859569,,,https://shop104836924.taobao.com/,,,上海,厨房清洁,,4.8,14.06%,4.8,22.92%,4.8,30.55%,,,,,,,,,,
15,,天猫,点我对话,图慕家居旗舰店,图慕家居旗舰店,18368677456,18368677456,,,https://shop108486843.taobao.com/,,,浙江金华,厨房清洁,,4.96,61.58%,4.95,64.56%,4.95,65.46%,,,,,,,,,,
16,,天猫,点我对话,凤全合立心专卖店,凤全合立心专卖店,18020763892,18020763892,,,https://shop117338720.taobao.com/,,,福建省厦门市,厨房清洁,100.00%,4.91,24.28%,4.88,29.21%,4.88,30.54%,,,,,,,,,,
17,,天猫,点我对话,辰文家居专营店,辰文家居专营店,0512-58760922,0512-58760922,,,https://shop107000540.taobao.com/,,,江苏省苏州市,厨房清洁,,4.89,13.11%,4.87,17.16%,4.85,7.35%,,,,,,,,,,
18,,天猫,点我对话,wlq190503980,智能家居影音酒店,,,15661347774,,https://shop128367084.taobao.com,,,浙江省杭州市,厨房清洁,100.00%,4.96,64.41%,4.92,45.34%,4.92,50.42%,,,,,,,,,,
19,,天猫,点我对话,我的公主王子love,贝贝熊儿童家居,,13387330028,13387330028,,https://shop110950084.taobao.com,,,广东佛山,厨房清洁,100.00%,4.87,0.00%,4.85,0.00%,4.85,0.00%,,,,,,,,,,
20,,天猫,点我对话,伟业劳保,伟业服饰,,13671176958,,,https://shop70422628.taobao.com,,,北京,厨房清洁,100.00%,4.95,60.19%,4.92,55.71%,4.92,56.05%,,,,,,,,,,
21,,天猫,点我对话,赛诺斯旗舰店,赛诺斯旗舰店,4006016848,,,,https://shop100532487.taobao.com,,,上海,厨房清洁,,4.93,36.18%,4.89,22.22%,4.89,30.71%,,,,,,,,,,
22,,天猫,点我对话,丰寿旗舰店,丰寿旗舰店,13395331698,,,,https://shop117513324.taobao.com,,,山东省淄博市,厨房清洁,100.00%,4.9,14.50%,4.88,24.26%,4.87,21.46%,,,,,,,,,,
23,,天猫,点我对话,俊雨家具旗舰店,俊雨家具旗舰店,18913144455,,,,https://shop102912082.taobao.com,,,徐州市,厨房清洁,,4.97,75.94%,4.97,78.68%,4.96,76.97%,,,,,,,,,,
24,,天猫,点我对话,第6感旗舰店,第6感旗舰店,17681703360,17681703360,,,https://shop113913595.taobao.com/,,,湖北武汉,厨房清洁,100.00%,4.94,39.24%,4.92,36.07%,4.91,30.73%,,,,,,,,,,
25,,天猫,点我对话,ccz马到成功,电子城11,,,13411976006,,https://shop104368608.taobao.com/,,,广西南宁,厨房清洁,100.00%,4.89,2.38%,4.84,0.00%,4.82,-0.63%,,,,,,,,,,
26,,天猫,点我对话,totoo553237,奕莹家空间装饰,,18855125915,,,https://shop110462372.taobao.com/,,,上海,厨房清洁,100.00%,4.91,19.14%,4.86,4.59%,4.84,0.00%,,,,,,,,,,
27,,天猫,点我对话,樱舒旗舰店,樱舒旗舰店,0552-2051202,0552-2051202,,,https://shop106222214.taobao.com/,,,广东广州,厨房清洁,100.00%,4.91,23.62%,4.87,17.92%,4.87,15.39%,,,,,,,,,,
28,,天猫,点我对话,上竹旗舰店,上竹旗舰店,4001183799,4001183799,,,https://shop107279139.taobao.com/,,,福建南平,厨房清洁,,4.9,20.21%,4.86,16.55%,4.86,14.30%,,,,,,,,,,
29,,天猫,点我对话,爱因宝母婴专营店,爱因宝母婴专营店,0578-5520781,0578-5520781,,,https://shop109206957.taobao.com/,,,北京,厨房清洁,,4.89,5.49%,4.85,6.19%,4.85,1.57%,,,,,,,,,,
30,,天猫,点我对话,飞利浦大华专卖店,飞利浦大华专卖店,17737186390,17737186390,,,https://shop67396823.taobao.com/,,,河南郑州,厨房清洁,100.00%,4.92,38.97%,4.9,42.60%,4.88,32.60%,,,,,,,,,,
31,,天猫,点我对话,意驰旗舰店,意驰旗舰店,13047626799,13047626799,13047626799,,https://shop69776784.taobao.com/,,,浙江杭州,厨房清洁,,4.9,7.30%,4.9,31.95%,4.9,30.66%,,,,,,,,,,
32,,天猫,点我对话,百德恒世五金专营店,百德恒世五金专营店,4008656592,4008656592,,,https://shop112635212.taobao.com/,,,北京,厨房清洁,100.00%,4.97,76.75%,4.96,73.62%,4.96,71.41%,,,,,,,,,,
33,,天猫,点我对话,知心缘家居专营店,知心缘家居专营店,18896961797,18896961797,,,https://shop111310697.taobao.com/,,,江苏苏州,厨房清洁,100.00%,4.92,32.69%,4.87,20.42%,4.87,22.92%,,,,,,,,,,
34,,天猫,点我对话,金光树旗舰店,金光树旗舰店,13586643383,13586643383,,,https://shop112603991.taobao.com/,,,浙江省宁波市,厨房清洁,,4.91,12.99%,4.86,2.53%,4.85,2.75%,,,,,,,,,,
35,,天猫,点我对话,红色小象旗舰店,红色小象旗舰店,0571-28204609,15700103847,,,https://shop142549966.taobao.com/,,,浙江省杭州市,厨房清洁,,4.9,15.77%,4.86,9.76%,4.86,11.59%,,,,,,,,,,
36,,天猫,点我对话,诺豹家居专营店,诺豹家居专营店,0311-89690573,0311-89690573,,,https://shop111312268.taobao.com/,,,河北省石家庄市,厨房清洁,,4.9,19.43%,4.89,31.00%,4.89,36.07%,,,,,,,,,,
37,,天猫,点我对话,微笑工坊旗舰店,微笑工坊旗舰店,021-52198979,021-52198979,,,https://shop105796443.taobao.com/,,,上海,厨房清洁,100.00%,4.84,-1.05%,4.82,-0.76%,4.82,-0.55%,,,,,,,,,,
38,,天猫,点我对话,纪恒暄旗舰店,纪恒暄旗舰店,18652329900,18652329900,,,https://shop108401573.taobao.com/,,,江苏省淮安市,厨房清洁,100.00%,4.92,23.46%,4.9,27.88%,4.89,28.63%,,,,,,,,,,
39,,天猫,点我对话,宝仕道家居专营店,宝仕道家居专营店,0571-82835669,0571-82835669,,,https://shop63987973.taobao.com/,,,浙江杭州,厨房清洁,,4.9,20.60%,4.9,37.61%,4.89,36.97%,,,,,,,,,,
40,,天猫,点我对话,wangjun25455360,大俊云,,13682316886,,,https://shop34074110.taobao.com,,,浙江杭州,厨房清洁,100.00%,4.91,31.67%,4.89,40.94%,4.88,31.03%,,,,,,,,,,
41,,天猫,点我对话,汉斯顿多伦斯专卖店,汉斯顿多伦斯专卖店,4000808046,,,,https://shop112807932.taobao.com,,,广东省深圳市,厨房清洁,,4.92,32.59%,4.88,27.92%,4.88,30.45%,,,,,,,,,,
42,,天猫,点我对话,踏梦者母婴专营店,踏梦者母婴专营店,15136565237,,,,https://shop112627946.taobao.com,,,广东省广州市,厨房清洁,100.00%,4.9,16.71%,4.89,27.79%,4.91,42.62%,,,,,,,,,,
43,,天猫,点我对话,希妃施旗舰店,希妃施旗舰店,4000581598,,4000581598,,https://shop105919419.taobao.com,,,广东省广州市,厨房清洁,100.00%,4.84,-0.54%,4.75,-1.44%,4.75,-1.34%,,,,,,,,,,
44,,天猫,点我对话,倩兮家居专营店,倩兮家居专营店,18121276096,,,,https://shop111296546.taobao.com,,,上海,厨房清洁,,4.85,0.00%,4.77,-1.34%,4.76,-1.43%,,,,,,,,,,
45,,天猫,点我对话,乔莎旗舰店,乔莎旗舰店,4006098889,,,,https://shop58464302.taobao.com,,,吉林长春,厨房清洁,100.00%,4.95,63.01%,4.92,52.78%,4.91,51.93%,,,,,,,,,,
46,,天猫,点我对话,西润旗舰店,西润旗舰店,,020-89292500,,,https://shop70537742.taobao.com/,,,广东广州,厨房清洁,100.00%,4.92,39.04%,4.86,22.69%,4.86,24.94%,,,,,,,,,,
47,,天猫,点我对话,youhoo旗舰店,youhoo旗舰店,13386395805,13386395805,,,https://shop163565762.taobao.com/,,,山东青岛,厨房清洁,100.00%,4.9,0.00%,4.9,23.03%,4.91,29.21%,,,,,,,,,,
48,,天猫,点我对话,金柳家居旗舰店,金柳家居旗舰店,0539-6261628,0539-6261628,,,https://shop103363178.taobao.com/,,,山东临沂,厨房清洁,100.00%,4.88,3.23%,4.87,18.64%,4.87,20.34%,,,,,,,,,,
49,,天猫,点我对话,鈞成化妆品专营店,鈞成化妆品专营店,0551-64250045,0551-64250045,,,https://shop60149822.taobao.com/,,,安徽合肥,厨房清洁,100.00%,4.89,18.61%,4.84,9.08%,4.85,15.48%,,,,,,,,,,
50,,天猫,点我对话,goldeer金鹿旗舰店,goldeer金鹿旗舰店,0595-68978568,0595-68978568,,,https://shop108840615.taobao.com/,,,福建省泉州市,厨房清洁,,4.87,0.00%,4.85,7.51%,4.85,12.59%,,,,,,,,,,
51,,天猫,点我对话,叩叩旗舰店,叩叩旗舰店,4009678420,4009678420,4009678420,,https://shop117419230.taobao.com/,,,浙江杭州,厨房清洁,,4.87,0.00%,4.86,0.00%,4.83,-0.84%,,,,,,,,,,
52,,天猫,点我对话,cnw家居旗舰店,cnw家居旗舰店,,13928453339,,,https://shop71941096.taobao.com/,,,广东深圳,厨房清洁,100.00%,4.88,4.30%,4.84,1.09%,4.82,0.00%,,,,,,,,,,
53,,天猫,点我对话,惠氏母婴旗舰店,惠氏母婴旗舰店,0571-56932227,0571-56932227,,,https://shop67697221.taobao.com/,,,广东广州,厨房清洁,100.00%,4.89,11.71%,4.87,15.82%,4.86,8.97%,,,,,,,,,,
54,,天猫,点我对话,派浪家居用品专营店,派浪家居用品专营店,4009218828,4009218828,,,https://shop102116394.taobao.com/,,,浙江省金华市,厨房清洁,,4.83,-0.91%,4.82,0.00%,4.82,0.00%,,,,,,,,,,
55,,天猫,点我对话,潜水艇贵康专卖店,潜水艇贵康专卖店,15811815805,15811815805,,,https://shop105432714.taobao.com/,,,广东深圳,厨房清洁,,4.89,0.00%,4.85,0.00%,4.84,0.00%,,,,,,,,,,
56,,天猫,点我对话,upsosc上司莎天专卖店,upsosc上司莎天专卖店,021-34718256,021-34718256,,,https://shop113296522.taobao.com/,,,上海,厨房清洁,100.00%,4.93,34.65%,4.88,18.79%,4.87,15.71%,,,,,,,,,,
57,,天猫,点我对话,墙彩家居旗舰店,墙彩家居旗舰店,18906663408,18906663408,,,https://shop68050799.taobao.com/,,,江苏南京,厨房清洁,100.00%,4.9,6.60%,4.86,0.00%,4.85,4.22%,,,,,,,,,,
58,,天猫,点我对话,易用家居专营店,易用家居专营店,18981754353,18981754353,,,https://shop68775603.taobao.com/,,,四川成都,厨房清洁,100.00%,4.92,37.93%,4.91,42.88%,4.9,40.07%,,,,,,,,,,
59,,天猫,点我对话,欧潽丽家旗舰店,欧潽丽家旗舰店,13915040799,13915040799,,,https://shop105401795.taobao.com/,,,江苏常州,厨房清洁,,4.95,56.67%,4.92,43.92%,4.92,46.89%,,,,,,,,,,
60,,天猫,点我对话,果仁1314,迈腾办公,,18058152093,,,https://shop105618409.taobao.com,,,福建厦门,厨房清洁,100.00%,4.86,0.00%,4.86,12.32%,4.85,7.82%,,,,,,,,,,
61,,天猫,点我对话,优导仕旗舰店,优导仕旗舰店,13621882293,,,,https://shop115609560.taobao.com,,,浙江台州,厨房清洁,,4.93,46.20%,4.89,34.86%,4.87,22.23%,,,,,,,,,,
62,,天猫,点我对话,水木花草旗舰店,水木花草旗舰店,0731-85598681,,,,https://shop111022114.taobao.com,,,上海,厨房清洁,,4.89,12.23%,4.81,0.00%,4.8,0.00%,,,,,,,,,,
63,,天猫,点我对话,雷博士医疗器械专营店,雷博士医疗器械专营店,029-65616666,029-65616666,,,https://shop216056859.taobao.com/,,,陕西西安,厨房清洁,,5,98.45%,4.99,95.53%,5,98.90%,,,,,,,,,,
64,,天猫,点我对话,盾皇食品专营店,盾皇食品专营店,,023-67793486,,,https://shop100299531.taobao.com/,,,重庆,厨房清洁,100.00%,4.88,15.16%,4.84,7.79%,4.83,4.80%,,,,,,,,,,
65,,天猫,点我对话,真宠宠物用品专营店,真宠宠物用品专营店,13720308508,13720308508,,,https://shop108523923.taobao.com/,,,湖北省武汉市,厨房清洁,,4.86,0.00%,4.83,-0.84%,4.84,-0.76%,,,,,,,,,,
66,,天猫,点我对话,橙叶家居旗舰店,橙叶家居旗舰店,15279985719,15279985719,,,https://shop68364988.taobao.com/,,,江西景德镇,厨房清洁,,4.91,24.41%,4.9,38.40%,4.91,46.17%,,,,,,,,,,
67,,天猫,点我对话,雪润旗舰店,雪润旗舰店,0335-3999838,0335-3999838,0335-3999838,,https://shop105380424.taobao.com/,,,河北秦皇岛,厨房清洁,100.00%,4.95,64.47%,4.92,53.34%,4.91,51.68%,,,,,,,,,,
68,,天猫,点我对话,简氏旗舰店,简氏旗舰店,18924554779,18924554779,,,https://shop110296782.taobao.com/,,,广东省佛山市,厨房清洁,,4.92,30.45%,4.91,38.07%,4.87,13.29%,,,,,,,,,,
69,,天猫,点我对话,宇福家家居专营店,宇福家家居专营店,17722339580,17722339580,,,https://shop113618595.taobao.com/,,,北京,厨房清洁,,4.85,-0.51%,4.8,-0.69%,4.81,-0.50%,,,,,,,,,,
70,,天猫,点我对话,新大东居家日用专营店,新大东居家日用专营店,4000820631,4000820631,,,https://shop106975768.taobao.com/,,,山东威海,厨房清洁,,4.88,1.64%,4.87,17.82%,4.84,4.70%,,,,,,,,,,
71,,天猫,点我对话,宽以行居家日用专营店,宽以行居家日用专营店,021-61843465,15921115059,,,https://shop101888674.taobao.com/,,,上海,厨房清洁,,4.92,31.16%,4.84,0.00%,4.83,0.00%,,,,,,,,,,
72,,天猫,点我对话,雅氏旗舰店,雅氏旗舰店,4008203052,4008203052,,,https://shop68548187.taobao.com/,,,上海,厨房清洁,100.00%,4.91,27.54%,4.9,33.15%,4.87,14.53%,,,,,,,,,,
73,,天猫,点我对话,样样q旗舰店,样样q旗舰店,0550-3060601,0550-3060601,,,https://shop112186844.taobao.com/,,,滁州市,厨房清洁,,4.88,4.69%,4.82,0.00%,4.81,-0.56%,,,,,,,,,,
74,,天猫,点我对话,迷奇官方旗舰店,迷奇官方旗舰店,53014104,53014104,,,https://shop70240445.taobao.com/,,,北京,厨房清洁,,4.93,44.22%,4.9,44.03%,4.87,29.65%,,,,,,,,,,
75,,天猫,点我对话,纳宅家居专营店,纳宅家居专营店,400-1582358,400-1582358,,,https://shop111067686.taobao.com/,,,浙江省金华市,厨房清洁,100.00%,4.9,22.08%,4.87,20.64%,4.87,19.64%,,,,,,,,,,
76,,天猫,点我对话,康程家居用品专营店,康程家居用品专营店,13513326586,13513326586,13513326586,,https://shop111069983.taobao.com/,,,河北省保定市,厨房清洁,100.00%,4.88,1.66%,4.8,-0.79%,4.79,-0.83%,,,,,,,,,,
77,,天猫,点我对话,丹雅奴居家日用专营店,丹雅奴居家日用专营店,020-66291930,020-66291930,,,https://shop116839102.taobao.com/,,,广东广州,厨房清洁,,4.9,15.78%,4.83,0.00%,4.82,0.00%,,,,,,,,,,
78,,天猫,点我对话,金雨家居专营店,金雨家居专营店,18969392988,18969392988,,,https://shop61587296.taobao.com/,,,浙江金华,厨房清洁,,4.94,50.05%,4.93,56.99%,4.92,53.78%,,,,,,,,,,
79,,天猫,点我对话,帝约客服饰旗舰店,帝约客服饰旗舰店,15801222229,15801222229,,,https://shop114240380.taobao.com/,,,北京,厨房清洁,,4.95,61.06%,4.91,47.41%,4.9,39.95%,,,,,,,,,,
80,,天猫,点我对话,ymhdhhl,宜尚家居装饰,15158820665,,,,https://shop34331404.taobao.com,,,山东菏泽,厨房清洁,100.00%,4.89,0.00%,4.86,4.52%,4.85,3.24%,,,,,,,,,,
81,,天猫,点我对话,高姿仙柏专卖店,高姿仙柏专卖店,0571-81909164,,,,https://shop69931651.taobao.com,,,浙江杭州,厨房清洁,,4.88,9.48%,4.81,0.00%,4.81,0.00%,,,,,,,,,,
82,,天猫,点我对话,欧诺洁旗舰店,欧诺洁旗舰店,020-86299979,,,,https://shop68614747.taobao.com,,,广东广州,厨房清洁,,4.88,1.20%,4.89,29.49%,4.89,32.19%,,,,,,,,,,
83,,天猫,点我对话,townew拓牛旗舰店,townew拓牛旗舰店,17321387831,,,,https://shop284719307.taobao.com,,,上海,厨房清洁,,4.92,35.30%,4.89,31.78%,4.86,16.33%,,,,,,,,,,
84,,天猫,点我对话,chettirouge旗舰店,chettirouge旗舰店,61762558,,,,https://shop58967515.taobao.com,,,上海,厨房清洁,,4.88,10.27%,4.84,12.45%,4.83,8.18%,,,,,,,,,,
85,,天猫,点我对话,smidalife家居旗舰店,smidalife家居旗舰店,0757-28904695,0757-28904695,0757-28904695,,https://shop105863329.taobao.com/,,,广东省佛山市,厨房清洁,100.00%,4.91,18.28%,4.89,26.97%,4.88,20.64%,,,,,,,,,,
86,,天猫,点我对话,家兴旺旗舰店,家兴旺旗舰店,18938162089,18938162089,,,https://shop100602681.taobao.com/,,,广东省东莞市,厨房清洁,100.00%,4.9,8.25%,4.9,32.92%,4.89,30.52%,,,,,,,,,,
87,,天猫,点我对话,avon雅芳官方旗舰店,avon雅芳官方旗舰店,13221043480,13221043480,13221043480,,https://shop107856493.taobao.com/,,,广东广州,厨房清洁,100.00%,4.91,30.12%,4.87,25.54%,4.85,18.80%,,,,,,,,,,
88,,天猫,点我对话,水临门旗舰店,水临门旗舰店,0534-6602698,0534-6602698,,,https://shop145406533.taobao.com/,,,山东省德州市,厨房清洁,100.00%,4.95,68.60%,4.91,51.13%,4.9,47.02%,,,,,,,,,,
89,,天猫,点我对话,jomilk卓牧旗舰店,jomilk卓牧旗舰店,4008336061,4008336061,4008336061,,https://shop137413839.taobao.com/,,,北京,厨房清洁,100.00%,4.91,38.02%,4.89,40.73%,4.88,37.87%,,,,,,,,,,
90,,天猫,点我对话,鲜享旗舰店,鲜享旗舰店,4006301188,4006301188,4006301188,,https://shop73519313.taobao.com/,,,北京,厨房清洁,100.00%,4.92,48.60%,4.87,28.58%,4.86,28.19%,,,,,,,,,,
91,,天猫,点我对话,随缘汽车用品专营店,随缘汽车用品专营店,,15058135884,,,https://shop62656165.taobao.com/,,,浙江杭州,厨房清洁,100.00%,4.91,28.51%,4.89,29.15%,4.88,28.55%,,,,,,,,,,
92,,天猫,点我对话,维邦家居用品专营店,维邦家居用品专营店,0755-32904111,0755-83363181,,,https://shop113078128.taobao.com/,,,广东省深圳市,厨房清洁,100.00%,4.9,15.09%,4.87,0.00%,4.87,0.00%,,,,,,,,,,
93,,天猫,点我对话,金猪母婴专营店,金猪母婴专营店,18969602819,18969602819,,,https://shop61067809.taobao.com/,,,浙江台州,厨房清洁,,4.87,0.00%,4.86,12.36%,4.88,18.95%,,,,,,,,,,
94,,天猫,点我对话,rgcn旗舰店,rgcn旗舰店,15975068279,15975068279,,,https://shop109608615.taobao.com/,,,广东江门,厨房清洁,100.00%,4.89,0.58%,4.83,-0.50%,4.83,0.00%,,,,,,,,,,
95,,天猫,点我对话,乐点家居旗舰店,乐点家居旗舰店,18042211991,18042211991,,,https://shop106743674.taobao.com/,,,浙江省金华市,厨房清洁,,4.92,32.63%,4.9,35.88%,4.89,33.53%,,,,,,,,,,
96,,天猫,点我对话,康吉旗舰店,康吉旗舰店,13228880066,13228880066,13228880066,,https://shop117876574.taobao.com/,,,江苏省南通市,厨房清洁,100.00%,4.94,56.55%,4.92,52.70%,4.91,48.79%,,,,,,,,,,
97,,天猫,点我对话,泊舒旗舰店,泊舒旗舰店,020-81215373,020-81215373,,,https://shop102181247.taobao.com/,,,广东广州,厨房清洁,,4.88,8.17%,4.83,6.11%,4.83,7.18%,,,,,,,,,,
98,,天猫,点我对话,轩臣地毯旗舰店,轩臣地毯旗舰店,4008000808,4008000808,,,https://shop57299195.taobao.com/,,,浙江金华,厨房清洁,,4.9,20.23%,4.89,35.23%,4.89,35.71%,,,,,,,,,,
99,,天猫,点我对话,artdigu帝古旗舰店,artdigu帝古旗舰店,13018911992,13018911992,13018911992,,https://shop108521352.taobao.com/,,,浙江省杭州市,厨房清洁,,4.86,-0.55%,4.85,0.00%,4.86,6.10%,,,,,,,,,,
100,,天猫,点我对话,思美家居专营店,思美家居专营店,0716-7227859,0716-7227859,0716-7227859,,https://shop58419470.taobao.com/,,,浙江金华,厨房清洁,100.00%,4.9,22.36%,4.87,19.83%,4.87,19.79%,,,,,,,,,,
101,,天猫,点我对话,simba旗舰店,simba旗舰店,18653648150,,,,https://shop239173506.taobao.com,,,山东潍坊,厨房清洁,,4.92,34.26%,4.91,43.67%,4.92,46.79%,,,,,,,,,,
102,,天猫,点我对话,窈瞬母婴专营店,窈瞬母婴专营店,,,null,,https://shop117286552.taobao.com,,,上海,厨房清洁,,4.86,0.00%,4.79,-1.06%,4.79,-1.21%,,,,,,,,,,
103,,天猫,点我对话,贝合旗舰店,贝合旗舰店,18960906601,,,,https://shop117872692.taobao.com,,,福建福州,厨房清洁,100.00%,4.87,0.00%,4.83,0.00%,4.84,2.29%,,,,,,,,,,
104,,天猫,点我对话,暖民旗舰店,暖民旗舰店,028-65882199,028-65882199,,,https://shop112528988.taobao.com/,,,四川成都,厨房清洁,100.00%,4.89,27.03%,4.82,1.81%,4.83,10.74%,,,,,,,,,,
105,,天猫,点我对话,美人符旗舰店,美人符旗舰店,4006636598,4006636598,,,https://shop71718665.taobao.com/,,,广东佛山,厨房清洁,100.00%,4.91,31.46%,4.85,18.41%,4.85,17.66%,,,,,,,,,,
106,,天猫,点我对话,百宝箱88888888,欧式实木百叶窗,13732585193,,,,https://shop36540231.taobao.com/,,,浙江杭州,厨房清洁,100.00%,4.89,9.94%,4.86,12.21%,4.88,25.37%,,,,,,,,,,
107,,天猫,点我对话,zeze旗舰店,zeze旗舰店,0576-86974094,0576-86974094,,,https://shop100328666.taobao.com/,,,浙江省台州市,厨房清洁,100.00%,4.88,2.91%,4.88,7.36%,4.86,0.00%,,,,,,,,,,
108,,天猫,点我对话,隆图旗舰店,隆图旗舰店,020-29037531,020-29037531,,,https://shop150893199.taobao.com/,,,广东深圳,厨房清洁,100.00%,4.85,0.00%,4.77,-1.14%,4.77,-1.11%,,,,,,,,,,
109,,天猫,点我对话,qooc旗舰店,qooc旗舰店,,4008469001,,,https://shop111481983.taobao.com/,,,上海,厨房清洁,100.00%,4.89,11.69%,4.88,20.61%,4.88,24.44%,,,,,,,,,,
110,,天猫,点我对话,有间玩具专营店,有间玩具专营店,15058690981,15058690981,,,https://shop68669500.taobao.com/,,,浙江丽水,厨房清洁,100.00%,4.9,16.08%,4.91,38.57%,4.91,38.57%,,,,,,,,,,
111,,天猫,点我对话,topkitch旗舰店,topkitch旗舰店,020-84548781,020-84548781,020-84548781,,https://shop112673295.taobao.com/,,,广东省广州市,厨房清洁,100.00%,4.96,68.88%,4.95,67.35%,4.93,57.19%,,,,,,,,,,
112,,天猫,点我对话,华特旗舰店,华特旗舰店,0755-27968848,0755-27968848,,,https://shop135544770.taobao.com/,,,广东省深圳市,厨房清洁,100.00%,4.87,0.00%,4.84,4.60%,4.84,3.45%,,,,,,,,,,
113,,天猫,点我对话,耐典旗舰店,耐典旗舰店,15586280333,15586280333,,,https://shop114525819.taobao.com/,,,湖北省武汉市,厨房清洁,100.00%,4.93,45.44%,4.92,50.18%,4.92,53.81%,,,,,,,,,,
114,,天猫,点我对话,秀品轩旗舰店,秀品轩旗舰店,15381790032,15381790032,,,https://shop108845962.taobao.com/,,,福建福州,厨房清洁,100.00%,4.91,16.10%,4.87,9.38%,4.86,11.44%,,,,,,,,,,
115,,天猫,点我对话,美容眼镜,美容眼镜店,15717193094,15107156400,,,https://shop64832656.taobao.com,,,广东珠海,厨房清洁,100.00%,4.93,44.37%,4.91,47.85%,4.91,51.51%,,,,,,,,,,
116,,天猫,点我对话,酷客汽车用品,酷客汽车用品,15323353986,,,,https://shop68621328.taobao.com,,,广东省广州市,厨房清洁,100.00%,4.88,4.89%,4.86,8.51%,4.86,13.58%,,,,,,,,,,
117,,天猫,点我对话,aida2003,青核桃科技智能家居,13183877698,13183877698,,,https://shop61999638.taobao.com,,,浙江台州,厨房清洁,100.00%,4.91,29.31%,4.89,36.19%,4.89,36.09%,,,,,,,,,,
118,,天猫,点我对话,一佰分100fun,煌佳食品,0759-3324888,13729115888,,,https://shop111061411.taobao.com,,,上海,厨房清洁,100.00%,4.87,0.64%,4.86,18.38%,4.86,21.00%,,,,,,,,,,
