编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
18,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaohetinghome旗舰店"，"点我对话"),hetinghome旗舰店,hetinghome旗舰店,,,,13043605325,https://shop104352709.taobao.com,102,466,江苏省， 无锡市,辣条,100%,4.96781分,74.49%,4.9599分,76.23%,4.95369分,71.16%,,,,,,,,,,
19,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao萨尔茨曼旗舰店"，"点我对话"),萨尔茨曼旗舰店,萨尔茨曼旗舰店,13857409721,,,,https://shop65977958.taobao.com,50,165,浙江， 宁波,辣条,100%,4.93409分,33.65%,4.91591分,35.42%,4.90227分,24.94%,,,,,,,,,,
20,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao纸魔方旗舰店"，"点我对话"),纸魔方旗舰店,纸魔方旗舰店,17317131417,,,,https://shop103956511.taobao.com,48,1831,上海,辣条,100%,4.94799分,47.64%,4.92793分,44.65%,4.89844分,22.00%,,,,,,,,,,
21,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao自由天堂旗舰店"，"点我对话"),自由天堂旗舰店,自由天堂旗舰店,18016390929,,,,https://shop111396767.taobao.com,175,3102,上海,辣条,100%,4.90295分,23.08%,4.8892分,34.33%,4.90036分,37.95%,,,,,,,,,,
22,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao法意家居旗舰店"，"点我对话"),法意家居旗舰店,法意家居旗舰店,15157391481,,,,https://shop112911830.taobao.com,37,2512,北京,辣条,100%,4.9295分,29.03%,4.90157分,24.41%,4.90769分,29.10%,,,,,,,,,,
23,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao汉邦杰臣旗舰店"，"点我对话"),汉邦杰臣旗舰店,汉邦杰臣旗舰店,15372875656,,,,https://shop108770011.taobao.com,351,833,浙江省， 温州市,辣条,100%,4.90441分,18.68%,4.8928分,29.16%,4.8959分,29.65%,,,,,,,,,,
24,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao飞旺旗舰店"，"点我对话"),飞旺旗舰店,飞旺旗舰店,15197016788,,,,https://shop160092516.taobao.com,40,6436,湖南， 岳阳,辣条,100%,4.87223分,24.82%,4.83533分,16.40%,4.83487分,14.48%,,,,,,,,,,
25,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao唐语旗舰店"，"点我对话"),唐语旗舰店,唐语旗舰店,,,,13028594000,https://shop165961092.taobao.com,457,62,陕西省西安市,辣条,100%,4.9458分,45.44%,4.89973分,22.99%,4.82927分,0.83%,,,,,,,,,,
26,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金质汇汽车用品专营店"，"点我对话"),金质汇汽车用品专营店,金质汇汽车用品专营店,,,,15918824120,https://shop102866125.taobao.com,634,487,广东省， 广州市,辣条,100%,4.7334分,3.05%,4.67103分,3.66%,4.70724分,2.98%,,,,,,,,,,
27,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao灌杨旗舰店"，"点我对话"),灌杨旗舰店,灌杨旗舰店,,,,18252599752,https://shop579498697.taobao.com,55,251,江苏省镇江市,辣条,100%,4.86513分,0.73%,4.79139分,1.61%,4.7351分,2.77%,,,,,,,,,,
28,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao聪贝母婴专营店"，"点我对话"),聪贝母婴专营店,聪贝母婴专营店,15626005106,,,18588617117,https://shop101968720.taobao.com,27,18970,广东省， 广州市,辣条,100%,4.87428分,0%,4.84407分,0%,4.85203分,0%,,,,,,,,,,
29,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao锐航创路专卖店"，"点我对话"),锐航创路专卖店,锐航创路专卖店,,,,13422263636,https://shop105477565.taobao.com,130,1280,广东， 广州,辣条,100%,4.86287分,0%,4.77201分,1.58%,4.78499分,1.38%,,,,,,,,,,
30,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao魅尚车品专营店"，"点我对话"),魅尚车品专营店,魅尚车品专营店,,,,13666636615,https://shop114498656.taobao.com,1234,2149,浙江， 杭州,辣条,100%,4.83436分,0.98%,4.7348分,2.35%,4.75383分,2.02%,,,,,,,,,,
31,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao全红车品专营店"，"点我对话"),全红车品专营店,全红车品专营店,,,,13632380358,https://shop111866958.taobao.com,688,4611,广东省， 广州市,辣条,100%,4.82375分,1.20%,4.77977分,1.42%,4.80259分,1.02%,,,,,,,,,,
32,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao淇淇旗舰店"，"点我对话"),淇淇旗舰店,淇淇旗舰店,,,,13642775702,https://shop61092907.taobao.com,209,4238,广东省， 广州市,辣条,100%,4.90288分,17.38%,4.86911分,13.51%,4.86364分,7.85%,,,,,,,,,,
33,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaowhizz伟强旗舰店"，"点我对话"),whizz伟强旗舰店,whizz伟强旗舰店,,,,13926214358,https://shop108055309.taobao.com,52,8672,广东省， 广州市,辣条,100%,4.92533分,36.94%,4.89738分,34.24%,4.88887分,26.46%,,,,,,,,,,
34,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao紫精灵马赛克家居旗舰店"，"点我对话"),紫精灵马赛克家居旗舰店,紫精灵马赛克家居旗舰店,,,,18520956646,https://shop102811745.taobao.com,63,13,广东， 佛山,辣条,100%,5.0分,100%,4.81818分,1.06%,4.63636分,4.79%,,,,,,,,,,
35,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaodernmik汽车用品旗舰店"，"点我对话"),dernmik汽车用品旗舰店,dernmik汽车用品旗舰店,13656512662,,,15957757074,https://shop114472821.taobao.com,190,1036,上海， 上海市,辣条,100%,4.95041分,57.81%,4.93944分,59.98%,4.93944分,59.08%,,,,,,,,,,
36,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao舌尖渔港旗舰店"，"点我对话"),舌尖渔港旗舰店,舌尖渔港食品旗舰店,,,,18561006989,https://shop170602123.taobao.com,36,3722,山东省烟台市,辣条,100%,4.76142分,1.42%,4.77565分,0.57%,4.79583分,0%,,,,,,,,,,
37,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao九候车品专营店"，"点我对话"),九候车品专营店,九候车品专营店,,,,13247599990,https://shop110860977.taobao.com,445,1212,广东省， 广州市,辣条,100%,4.87674分,0%,4.86281分,9.34%,4.83816分,0%,,,,,,,,,,
38,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宇博伟承食品专营店"，"点我对话"),宇博伟承食品专营店,宇博伟承食品专营店,,,,13651776030,https://shop110556177.taobao.com,382,6699,上海， 上海市,辣条,100%,4.89247分,36.73%,4.84203分,19.80%,4.82912分,11.50%,,,,,,,,,,
39,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao挚协车品专营店"，"点我对话"),挚协车品专营店,挚协车品专营店,,,,18302073280,https://shop123441926.taobao.com,43,1444,广东省， 广州市,辣条,100%,4.88668分,3.60%,4.86994分,14.06%,4.87734分,17.11%,,,,,,,,,,
40,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金锦弘食品专营店"，"点我对话"),金锦弘食品专营店,金锦弘食品专营店,,,,18321163502,https://shop113258660.taobao.com,179,20779,上海， 上海市,辣条,100%,4.88454分,32.07%,4.84658分,22.11%,4.83903分,16.63%,,,,,,,,,,
41,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao如意鸟服饰旗舰店"，"点我对话"),如意鸟服饰旗舰店,如意鸟服饰旗舰店,,,,13921251112,https://shop110451645.taobao.com,111,5350,江苏， 无锡,辣条,100%,4.87692分,2.45%,4.82466分,0%,4.8548分,9.57%,,,,,,,,,,
42,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao百分果食品旗舰店"，"点我对话"),百分果食品旗舰店,百分果食品旗舰店,,,,13994233302,https://shop116947147.taobao.com,15,4073,山西， 太原,辣条,100%,4.85336分,13.72%,4.82198分,9.63%,4.82902分,11.45%,,,,,,,,,,
43,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蓝国汽车用品专营店"，"点我对话"),蓝国汽车用品专营店,蓝国汽车用品专营店,,,,15913190954,https://shop116482291.taobao.com,59,332,广东省， 广州市,辣条,100%,4.91286分,25.87%,4.90145分,34.88%,4.90456分,35.50%,,,,,,,,,,
44,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao舒耐斯服饰专营店"，"点我对话"),舒耐斯服饰专营店,舒耐斯服饰专营店,,,,15392867061,https://shop105548665.taobao.com,159,137,湖北， 武汉,辣条,100%,4.88741分,10.76%,4.86276分,18.66%,4.88075分,25.73%,,,,,,,,,,
45,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao红豆前度专卖店"，"点我对话"),红豆前度专卖店,红豆前度专卖店,,,,18022090318,https://shop156856724.taobao.com,28,8011,广东省中山市,辣条,国民休闲,4.91722分,34.39%,4.88908分,34.26%,4.89079分,31.99%,,,,,,,,,,
46,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao风誉汽车用品专营店"，"点我对话"),风誉汽车用品专营店,风誉汽车用品专营店,,,,18661244787,https://shop113917026.taobao.com,35,2591,江苏， 常州,辣条,100%,4.9533分,60.27%,4.9461分,64.38%,4.95537分,69.84%,,,,,,,,,,
47,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao杭之吻"，"点我对话"),杭之吻,杭之吻旗舰店,,,,18157152369,https://shop111459400.taobao.com,76,3123,广东， 广州,辣条,100%,4.91832分,35.26%,4.87275分,24.58%,4.87041分,19.29%,,,,,,,,,,
48,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao强迪家居专营店"，"点我对话"),强迪家居专营店,强迪家居专营店,,,,18939793492,https://shop60351195.taobao.com,28,1744,上海， 上海市,辣条,100%,4.86181分,0%,4.82764分,0%,4.8392分,0%,,,,,,,,,,
49,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao潮毒旗舰店"，"点我对话"),潮毒旗舰店,潮毒旗舰店,,,,18320089977,https://shop166229320.taobao.com,189,513,广东， 深圳,辣条,100%,4.8398分,0.70%,4.81053分,0%,4.81858分,0%,,,,,,,,,,
50,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao领盛汽车用品专营店"，"点我对话"),领盛汽车用品专营店,领盛汽车用品专营店,,,,18058978899,https://shop105224839.taobao.com,171,204,浙江， 衢州,辣条,100%,4.83871分,0.90%,4.73041分,2.44%,4.74194分,2.27%,,,,,,,,,,
51,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoikd旗舰店"，"点我对话"),ikd旗舰店,ikd旗舰店,,,,18968077691,https://shop110461776.taobao.com,233,2673,浙江省， 杭州市,辣条,100%,4.87452分,0.55%,4.78699分,0.92%,4.78708分,1.08%,,,,,,,,,,
52,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao拓能车品专营店"，"点我对话"),拓能车品专营店,拓能车品专营店,18006789069,,,,https://shop102815480.taobao.com/,308,6075,浙江省， 杭州市,辣条,100%,4.91615分,28.67%,4.90897分,39.85%,4.92748分,50.99%,,,,,,,,,,
53,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao康程家居用品专营店"，"点我对话"),康程家居用品专营店,康程家居用品专营店,13513326586,,,,https://shop111069983.taobao.com/,81,2602,河北省， 保定市,辣条,100%,4.89184分,7.27%,4.80733分,0.80%,4.80473分,0.94%,,,,,,,,,,
54,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaousm内衣旗舰店"，"点我对话"),usm内衣旗舰店,usm内衣旗舰店,,,,15118818008,https://shop116347415.taobao.com,52,1850,广东省， 深圳市,辣条,100%,4.902分,22.33%,4.88966分,34.61%,4.88858分,30.61%,,,,,,,,,,
55,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雷灵家居专营店"，"点我对话"),雷灵家居专营店,雷灵家居专营店,,,,18116450533,https://shop115585544.taobao.com,126,12702,上海， 上海市,辣条,100%,4.88436分,0.86%,4.84028分,0%,4.84523分,0%,,,,,,,,,,
56,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao刘清海娟专卖店"，"点我对话"),刘清海娟专卖店,刘清海娟专卖店,13514114445,,,13514114445,https://shop114704879.taobao.com,97,19,辽宁省， 大连市,辣条,100%,4.83333分,1.94%,4.8分,0%,4.93333分,65.47%,,,,,,,,,,
57,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao银典工坊旗舰店"，"点我对话"),银典工坊旗舰店,银典工坊旗舰店,,,,18310828086,https://shop117286443.taobao.com,74,215,北京， 北京市,辣条,100%,4.93321分,39.03%,4.88683分,24.73%,4.88312分,18.05%,,,,,,,,,,
58,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao四点金旗舰店"，"点我对话"),四点金旗舰店,四点金旗舰店,,,,13751106953,https://shop114520122.taobao.com,16,2276,广东省， 深圳市,辣条,100%,4.88457分,1.80%,4.85278分,2.72%,4.84324分,0%,,,,,,,,,,
59,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao曹友泉旗舰店"，"点我对话"),曹友泉旗舰店,曹友泉旗舰店,,,,13167759777,https://shop108547140.taobao.com,187,7040,安徽省， 宣城市,辣条,100%,4.91428分,24.64%,4.88177分,25.05%,4.88815分,27.75%,,,,,,,,,,
60,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao晨曦食品旗舰店"，"点我对话"),晨曦食品旗舰店,晨曦食品旗舰店,,,,15058309926,https://shop71635048.taobao.com,25,45,浙江， 温州,辣条,100%,4.93827分,63.68%,4.92593分,62.40%,4.93827分,68.03%,,,,,,,,,,
61,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao三枪白桡专卖店"，"点我对话"),三枪白桡专卖店,三枪白桡专卖店,15303729921,,,15900835601,https://shop102024151.taobao.com,253,1940,上海， 上海市,辣条,国民休闲,4.87963分,4.60%,4.85696分,15.23%,4.86207分,14.10%,,,,,,,,,,
62,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao秉诚建材旗舰店"，"点我对话"),秉诚建材旗舰店,秉诚建材旗舰店,,,,15618942066,https://shop510342066.taobao.com,121,273,上海市,辣条,100%,4.93648分,36.06%,4.9291分,45.55%,4.92467分,42.14%,,,,,,,,,,
63,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao多乐食品专营店"，"点我对话"),多乐食品专营店,多乐食品专营店,,,,18937992899,https://shop69172750.taobao.com,75,1248,河南， 洛阳,辣条,100%,4.88591分,32.87%,4.82466分,10.99%,4.81745分,5.46%,,,,,,,,,,
64,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao赛维思尔旗舰店"，"点我对话"),赛维思尔旗舰店,赛维思尔旗舰店,,,,13706161560,https://shop100291557.taobao.com,31,380,广东， 佛山,辣条,100%,4.85909分,0%,4.80795分,0%,4.80909分,0.63%,,,,,,,,,,
65,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao智翼旗舰店"，"点我对话"),智翼旗舰店,智翼旗舰店,,,,18610549208,https://shop108421606.taobao.com,199,10085,河南， 郑州,辣条,100%,4.91468分,27.42%,4.87388分,16.66%,4.86226分,6.92%,,,,,,,,,,
66,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卡搏汽车用品专营店"，"点我对话"),卡搏汽车用品专营店,卡搏汽车用品专营店,,,,18666027553,https://shop110100427.taobao.com,111,463,广东省， 广州市,辣条,100%,4.88538分,2.49%,4.86807分,12.82%,4.85224分,0%,,,,,,,,,,
67,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao永启速七专卖店"，"点我对话"),永启速七专卖店,永启速七专卖店,,,,18854105875,https://shop112214878.taobao.com,128,1616,山东， 济南,辣条,100%,4.89754分,18.79%,4.83039分,0%,4.83785分,0%,,,,,,,,,,
68,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao梦朵云旗舰店"，"点我对话"),梦朵云旗舰店,梦朵云旗舰店,,,,15532914184,https://shop205709502.taobao.com,182,150,河北省邢台市,辣条,100%,4.93989分,52.36%,4.89727分,39.12%,4.89617分,35.34%,,,,,,,,,,
69,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao特莱儿服饰旗舰店"，"点我对话"),特莱儿服饰旗舰店,特莱儿服饰旗舰店,,,,17875455505,https://shop73076988.taobao.com,169,2995,广东， 深圳,辣条,100%,4.80634分,1.38%,4.72117分,2.28%,4.74036分,2.05%,,,,,,,,,,
70,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoyusmair旗舰店"，"点我对话"),yusmair旗舰店,yusmair旗舰店,,,,15502171590,https://shop112437437.taobao.com,9988,2113,北京， 北京市,辣条,100%,4.84699分,0.55%,4.75813分,1.51%,4.77243分,1.38%,,,,,,,,,,
71,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozdbang众德邦旗舰店"，"点我对话"),zdbang众德邦旗舰店,zdbang众德邦旗舰店,18067600872,,,,https://shop118212400.taobao.com,112,6047,江苏， 宿迁,辣条,100%,4.8857分,2.76%,4.85593分,4.80%,4.85628分,2.88%,,,,,,,,,,
72,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao新1系旗舰店"，"点我对话"),新1系旗舰店,新1系旗舰店,13415127255,,,,https://shop59884318.taobao.com,157,614,广东省， 广州市,辣条,100%,4.92597分,41.33%,4.88259分,30.42%,4.89358分,33.72%,,,,,,,,,,
73,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宾捷旗舰店"，"点我对话"),宾捷旗舰店,宾捷旗舰店,18017493545,,,,https://shop110248981.taobao.com,371,5062,上海， 上海市,辣条,100%,4.8688分,0%,4.86996分,14.07%,4.87954分,18.60%,,,,,,,,,,
74,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao驰客车品专营店"，"点我对话"),驰客车品专营店,驰客车品专营店,,,,15113800181,https://shop110867630.taobao.com,110,721,广东省， 广州市,辣条,100%,4.88462分,1.85%,4.85613分,4.93%,4.84544分,0%,,,,,,,,,,
75,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao戎锋旗舰店"，"点我对话"),戎锋旗舰店,戎锋旗舰店,021-37890260,,,15692197565,https://shop359080264.taobao.com,71,213,上海市,辣条,100%,4.88087分,5.58%,4.83935分,4.79%,4.83935分,0%,,,,,,,,,,
76,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao弗拉基米旗舰店"，"点我对话"),弗拉基米旗舰店,弗拉基米旗舰店,,,,18354932223,https://shop104143139.taobao.com,710,1371,山东， 临沂,辣条,100%,4.87227分,0%,4.8338分,0%,4.84841分,0%,,,,,,,,,,
77,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao思刊办公专营店"，"点我对话"),思刊办公专营店,思刊办公专营店,,,,18916206438,https://shop115200694.taobao.com,47,36,上海， 上海市,辣条,100%,4.83871分,0.97%,4.83871分,0%,4.83871分,0%,,,,,,,,,,
78,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao高唯汽车用品专营店"，"点我对话"),高唯汽车用品专营店,高唯汽车用品专营店,,,,18957751391,https://shop110997471.taobao.com,103,99,浙江省， 温州市,辣条,100%,4.93694分,46.35%,4.92793分,52.38%,4.92793分,51.30%,,,,,,,,,,
79,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao创驰汽车用品专营店"，"点我对话"),创驰汽车用品专营店,创驰汽车用品专营店,,,,15975555200,https://shop114275951.taobao.com,276,1691,广东， 广州,辣条,100%,4.94651分,54.50%,4.91917分,46.59%,4.92744分,50.97%,,,,,,,,,,
80,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao智卡数码专营店"，"点我对话"),智卡数码专营店,智卡数码专营店,,,,13391518632,https://shop107697103.taobao.com,22,1971,北京， 北京市,辣条,100%,4.94873分,54.92%,4.92831分,54.55%,4.93439分,57.62%,,,,,,,,,,
81,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao七号公馆旗舰店"，"点我对话"),七号公馆旗舰店,七号公馆旗舰店,,,,13530494872,https://shop72028822.taobao.com,73,9560,广东， 深圳,辣条,100%,4.92044分,36.94%,4.91099分,47.25%,4.90237分,39.20%,,,,,,,,,,
82,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao古箐宝旗舰店"，"点我对话"),古箐宝旗舰店,古箐宝旗舰店,,,,13708653595,https://shop113072773.taobao.com,33,189,云南， 保山,辣条,100%,4.87957分,29.14%,4.88567分,41.96%,4.89024分,43.16%,,,,,,,,,,
83,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao车涯旗舰店"，"点我对话"),车涯旗舰店,车涯旗舰店,,,,13713712393,https://shop62907382.taobao.com,1175,801,广东， 深圳,辣条,100%,4.90867分,22.31%,4.87168分,15.21%,4.86936分,11.72%,,,,,,,,,,
84,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao丝路情食品专营店"，"点我对话"),丝路情食品专营店,丝路情食品专营店,,,,15390526179,https://shop113674381.taobao.com,37,3583,甘肃省， 定西市,辣条,100%,4.8301分,0%,4.77581分,0.57%,4.76549分,0.86%,,,,,,,,,,
85,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao琪祥阁食品专营店"，"点我对话"),琪祥阁食品专营店,琪祥阁食品专营店,,,,18189665403,https://shop61148326.taobao.com,61,4559,甘肃， 兰州,辣条,100%,4.90693分,45.24%,4.87517分,36.63%,4.8504分,22.52%,,,,,,,,,,
